1773,2020-05-22,20,24,09:39,20,09:00,21,906000株,20百万円,+2,+10.53,21.624円,140回,2315億円,05/15,0,402,－
1773,2020-05-25,22,22,09:00,20,09:00,21,242000株,5百万円,0,0,21.025円,39回,2315億円,05/15,0,402,－
1773,2020-05-26,21,22,13:25,20,09:07,22,160000株,3百万円,+1,+4.76,20.788円,28回,2425億円,05/15,0,402,－
1773,2020-05-27,22,22,09:00,21,09:00,21,218000株,5百万円,-1,-4.55,21.454円,22回,2315億円,05/22,0,425,－
1773,2020-05-28,22,22,09:01,21,10:33,21,94000株,2百万円,0,0,21.16円,20回,2315億円,05/22,0,425,－
1773,2020-05-29,21,21,09:00,20,10:23,21,693000株,14百万円,0,0,20.701円,19回,2315億円,05/22,0,425,－
1773,2020-06-01,22,23,10:00,21,09:14,21,317000株,7百万円,0,0,21.981円,38回,2315億円,05/22,0,425,－
1773,2020-06-02,22,23,09:09,21,10:53,21,79000株,2百万円,0,0,21.873円,31回,2315億円,05/22,0,425,－
1773,2020-06-03,22,22,09:00,21,10:29,22,192000株,4百万円,+1,+4.76,21.292円,21回,2425億円,05/29,0,406,－
1773,2020-06-04,22,22,09:00,21,09:05,22,112000株,2百万円,0,0,21.634円,13回,2425億円,05/29,0,406,－
1773,2020-06-05,22,23,09:59,22,09:00,22,39000株,1百万円,0,0,22.026円,12回,2425億円,05/29,0,406,－
1773,2020-06-08,22,23,10:19,20,14:00,21,621000株,13百万円,-1,-4.55,20.689円,35回,2315億円,05/29,0,406,－
1773,2020-06-09,22,24,11:21,20,10:15,23,1336000株,29百万円,+2,+9.52,21.91円,97回,2535億円,05/29,0,406,－
1773,2020-06-10,23,24,13:51,22,09:03,23,357000株,8百万円,0,0,22.487円,37回,2535億円,06/05,0,395,－
1773,2020-06-11,23,23,09:00,22,09:07,23,241000株,5百万円,0,0,22.793円,20回,2535億円,06/05,0,395,－
1773,2020-06-12,21,23,14:59,21,09:00,22,116000株,3百万円,-1,-4.35,21.715円,19回,2425億円,06/05,0,395,－
1773,2020-06-15,22,22,09:00,21,09:09,21,82000株,2百万円,-1,-4.55,21.11円,6回,2315億円,06/05,0,395,－
1773,2020-06-16,21,22,11:07,21,09:09,21,104000株,2百万円,0,0,21.038円,13回,2315億円,06/05,0,395,－
1773,2020-06-17,21,22,11:04,21,09:00,21,50000株,1百万円,0,0,21.48円,8回,2315億円,06/12,0,459,－
1773,2020-06-18,21,21,09:32,21,09:32,21,26000株,1百万円,0,0,21円,7回,2315億円,06/12,0,459,－
1773,2020-06-19,20,22,15:00,20,09:00,22,82000株,2百万円,+1,+4.76,20.366円,6回,2425億円,06/12,0,459,－
1773,2020-06-22,22,29,09:18,22,09:00,23,2649000株,65百万円,+1,+4.55,24.703円,302回,2535億円,06/12,0,459,－
1773,2020-06-23,23,23,09:00,21,10:38,23,1028000株,23百万円,0,0,21.897円,98回,2535億円,06/12,0,459,－
1773,2020-06-24,23,23,09:00,21,10:37,21,284000株,6百万円,-2,-8.70,21.997円,42回,2315億円,06/19,0,435,－
1773,2020-06-25,22,22,09:00,21,09:58,21,157000株,3百万円,0,0,21.917円,23回,2315億円,06/19,0,435,－
1773,2020-06-26,23,23,09:00,21,14:00,21,225000株,5百万円,0,0,21.849円,25回,2315億円,06/19,0,435,－
