5202,2019-08-06,684,688,09:04,660,12:43,666,1679800株,1125百万円,-21,-3.06,669.765円,1455回
5202,2019-08-06,638,650,13:08,635,09:46,648,1460600株,939百万円,-18,-2.70,642.838円,1496回
5202,2019-08-07,644,646,09:20,619,14:27,622,1979600株,1247百万円,-26,-4.01,629.789円,1896回
5202,2019-08-08,626,646,10:27,623,14:53,623,1431900株,906百万円,+1,+0.16,632.825円,1810回
5202,2019-08-09,632,633,09:00,621,09:36,626,652500株,408百万円,+3,+0.48,625.895円,700回
5202,2019-08-13,614,615,09:03,602,12:46,607,1120400株,679百万円,-19,-3.04,606.456円,1005回
5202,2019-08-14,617,622,09:05,608,12:36,614,559000株,343百万円,+7,+1.15,613.854円,710回
5202,2019-08-15,594,598,14:25,588,09:30,597,1022400株,607百万円,-17,-2.77,593.684円,1011回
5202,2019-08-16,592,602,09:54,589,09:00,595,790700株,470百万円,-2,-0.34,594.463円,810回
5202,2019-08-19,603,609,10:41,599,09:01,604,513400株,310百万円,+9,+1.51,603.707円,703回
5202,2019-08-20,610,618,14:59,608,09:00,618,472100株,290百万円,+14,+2.32,613.754円,627回
5202,2019-08-21,608,609,09:04,600,14:50,600,627500株,378百万円,-18,-2.91,603.088円,627回
5202,2019-08-22,600,607,13:02,592,09:07,604,1011300株,608百万円,+4,+0.67,600.791円,952回
5202,2019-08-23,609,616,14:58,605,09:02,614,745300株,456百万円,+10,+1.66,612.297円,895回
5202,2019-08-26,588,597,10:12,585,09:06,588,1047400株,618百万円,-26,-4.23,589.913円,1392回
5202,2019-08-26,598,609,10:50,598,09:00,605,742700株,449百万円,+17,+2.89,604.279円,1034回
5202,2019-08-28,603,611,11:01,601,09:12,606,317000株,192百万円,+1,+0.17,605.508円,488回
5202,2019-08-29,606,608,09:04,596,10:45,598,633000株,380百万円,-8,-1.32,600.574円,618回
5202,2019-08-30,610,623,14:35,609,09:03,623,1035800株,640百万円,+25,+4.18,618.245円,969回
5202,2019-09-02,624,624,09:00,613,09:21,620,412100株,256百万円,-3,-0.48,620.183円,695回
5202,2019-09-03,610,623,13:13,609,09:00,620,506600株,312百万円,0,0,616.519円,664回
5202,2019-09-03,617,617,09:00,609,09:47,614,514600株,315百万円,-6,-0.97,612.054円,650回
5202,2019-09-05,618,635,10:51,618,09:00,633,789100株,497百万円,+19,+3.09,629.97円,802回
5202,2019-09-05,641,645,09:01,636,14:28,638,683400株,437百万円,+5,+0.79,640.063円,698回
5202,2019-09-07,638,638,09:00,629,09:28,636,590300株,374百万円,-2,-0.31,633.709円,557回
5202,2019-09-10,642,660,12:52,642,09:00,656,692900株,453百万円,+20,+3.14,653.781円,793回
5202,2019-09-11,666,682,13:10,664,09:00,680,968500株,655百万円,+24,+3.66,676.189円,963回
5202,2019-09-12,695,695,09:03,673,14:59,674,1012300株,689百万円,-6,-0.88,680.512円,965回
5202,2019-09-13,676,676,09:00,660,09:12,672,835800株,560百万円,-2,-0.30,670.38円,927回
5202,2019-09-17,669,683,11:10,669,09:00,674,614400株,416百万円,+2,+0.30,676.791円,862回
5202,2019-09-17,673,674,09:00,653,12:32,655,739900株,488百万円,-19,-2.82,659.377円,939回,593.46億円
5202,2019-09-19,653,667,09:26,652,09:00,658,653700株,431百万円,+3,+0.46,659.24円,926回,596.17億円
5202,2019-09-20,660,668,14:19,656,09:05,668,652400株,433百万円,+10,+1.52,664.108円,795回,605.23億円
5202,2019-09-24,664,676,09:38,660,09:03,664,481700株,322百万円,-4,-0.60,668.023円,727回,601.61億円
5202,2019-09-25,657,658,09:00,648,09:48,656,436400株,285百万円,-8,-1.20,654.077円,606回,594.36億円
5202,2019-09-26,669,678,12:30,666,14:58,668,975300株,655百万円,+12,+1.83,671.448円,1022回,605.23億円
5202,2019-09-27,667,671,09:04,657,10:57,663,549100株,364百万円,-5,-0.75,662.197円,858回,600.70億円
5202,2019-09-30,659,662,09:21,644,14:54,646,933400株,606百万円,-17,-2.56,649.744円,1066回,585.30億円
5202,2019-10-01,651,670,10:00,650,09:00,669,633200株,422百万円,+23,+3.56,665.691円,693回,606.14億円
5202,2019-10-02,659,667,09:20,654,13:23,655,541100株,357百万円,-14,-2.09,659.223円,685回,593.46億円
5202,2019-10-03,635,641,09:06,627,13:33,632,1069900株,675百万円,-23,-3.51,631.188円,985回,572.62億円
5202,2019-10-04,639,639,09:00,618,12:39,623,955000株,597百万円,-9,-1.42,625.153円,951回,564.46億円
5202,2019-10-07,626,633,09:04,620,10:55,627,462600株,289百万円,+4,+0.64,625.736円,566回,568.09億円
5202,2019-10-08,632,641,09:14,629,14:30,630,550100株,349百万円,+3,+0.48,633.659円,726回,570.80億円
5202,2019-10-09,620,623,12:58,614,09:13,620,690500株,427百万円,-10,-1.59,618.606円,721回,561.74億円
5202,2019-10-10,629,640,14:50,627,09:36,639,840800株,534百万円,+19,+3.06,634.761円,961回,578.96億円
5202,2019-10-11,645,659,14:04,642,09:00,655,818600株,534百万円,+16,+2.50,651.977円,958回,593.46億円
5202,2019-10-15,668,676,10:15,667,09:03,669,745400株,500百万円,+14,+2.14,670.414円,1005回,606.14億円
5202,2019-10-16,679,686,09:09,666,13:20,673,740100株,500百万円,+4,+0.60,675.96円,930回,609.76億円
5202,2019-10-17,677,677,09:00,666,14:59,666,530300株,355百万円,-7,-1.04,670.05円,696回,603.42億円
5202,2019-10-18,671,677,10:18,666,13:15,670,791500株,531百万円,+4,+0.60,671.156円,919回,607.05億円
5202,2019-10-21,673,679,12:31,669,10:50,675,629900株,425百万円,+5,+0.75,674.825円,799回,611.58億円
5202,2019-10-23,680,687,09:33,678,09:00,686,817100株,558百万円,+11,+1.63,682.56円,894回,621.54億円
5202,2019-10-24,693,694,09:00,683,13:53,686,600300株,414百万円,0,0,689.047円,813回,621.54億円
5202,2019-10-25,690,692,09:00,676,09:24,681,492700株,336百万円,-5,-0.73,682.273円,751回,617.01億円
5202,2019-10-28,694,698,09:10,681,14:29,683,734700株,505百万円,+2,+0.29,687.619円,1126回,618.82億円
5202,2019-10-29,692,693,09:03,685,09:19,689,920600株,634百万円,+6,+0.88,688.832円,1185回,624.26億円
