8113,2020-05-22,4009,4031,09:03,3986,12:34,4024,1549000株,6215百万円,+24,+0.60,4012.037円,4047回,2兆4982億円,05/15,274.9,259.2,0.94
8113,2020-05-25,4058,4058,09:00,3994,13:41,4000,942100株,3779百万円,-24,-0.60,4011.573円,3112回,2兆4833億円,05/15,274.9,259.2,0.94
8113,2020-05-26,4010,4016,09:01,3942,10:03,3994,1730700株,6890百万円,-6,-0.15,3981.065円,5655回,2兆4796億円,05/15,274.9,259.2,0.94
8113,2020-05-27,4033,4033,09:00,3948,11:27,3989,1659700株,6607百万円,-5,-0.13,3980.776円,4407回,2兆4765億円,05/22,286.6,287.4,1.00
8113,2020-05-28,3992,4036,10:38,3971,09:00,4027,1910500株,7665百万円,+38,+0.95,4011.926円,4722回,2兆5001億円,05/22,286.6,287.4,1.00
8113,2020-05-29,4075,4098,09:00,4010,15:00,4010,2472000株,9987百万円,-17,-0.42,4040.12円,4730回,2兆4895億円,05/22,286.6,287.4,1.00
8113,2020-06-01,4030,4091,13:23,4016,09:00,4063,1795100株,7298百万円,+53,+1.32,4065.27円,5415回,2兆5225億円,05/22,286.6,287.4,1.00
8113,2020-06-02,4070,4089,09:42,4049,09:14,4073,1651900株,6725百万円,+10,+0.25,4070.907円,4271回,2兆5287億円,05/22,286.6,287.4,1.00
8113,2020-06-03,4080,4094,09:00,4033,10:18,4084,1525000株,6205百万円,+11,+0.27,4068.874円,3849回,2兆5355億円,05/29,264.4,237.8,0.90
8113,2020-06-04,4115,4194,10:54,4107,09:00,4157,2392300株,9931百万円,+73,+1.79,4151.255円,5910回,2兆5808億円,05/29,264.4,237.8,0.90
8113,2020-06-05,4124,4139,09:00,4032,11:03,4078,1761000株,7155百万円,-79,-1.90,4062.962円,4254回,2兆5318億円,05/29,264.4,237.8,0.90
8113,2020-06-08,4065,4065,09:00,3920,13:18,3960,1923600株,7631百万円,-118,-2.89,3967.163円,5127回,2兆4585億円,05/29,264.4,237.8,0.90
8113,2020-06-09,3910,3994,14:53,3907,09:00,3985,1708400株,6774百万円,+25,+0.63,3964.847円,4811回,2兆4740億円,05/29,264.4,237.8,0.90
8113,2020-06-10,4030,4074,10:12,4015,09:00,4049,1338100株,5418百万円,+64,+1.61,4049.191円,3796回,2兆5138億円,06/05,276.7,221.2,0.80
8113,2020-06-11,4078,4123,09:37,4067,12:49,4106,1327500株,5443百万円,+57,+1.41,4100.517円,3796回,2兆5491億円,06/05,276.7,221.2,0.80
8113,2020-06-12,4105,4105,09:00,4031,09:15,4037,1360900株,5527百万円,-69,-1.68,4061.506円,3659回,2兆5063億円,06/05,276.7,221.2,0.80
8113,2020-06-15,4047,4185,11:30,4047,09:00,4137,1565100株,6487百万円,+100,+2.48,4144.491円,4375回,2兆5684億円,06/05,276.7,221.2,0.80
8113,2020-06-16,4178,4178,09:00,4114,10:14,4160,1306300株,5429百万円,+23,+0.56,4156.123円,3614回,2兆5827億円,06/05,276.7,221.2,0.80
8113,2020-06-17,4230,4339,09:01,4193,12:30,4198,1374100株,5804百万円,+38,+0.91,4224.064円,3930回,2兆6063億円,06/12,295.2,216.5,0.73
8113,2020-06-18,4281,4308,09:04,4199,10:39,4235,844200株,3586百万円,+37,+0.88,4247.785円,2773回,2兆6292億円,06/12,295.2,216.5,0.73
8113,2020-06-19,4262,4362,14:59,4243,09:14,4361,1878300株,8141百万円,+126,+2.98,4334.097円,4149回,2兆7075億円,06/12,295.2,216.5,0.73
8113,2020-06-22,4401,4422,09:00,4323,12:42,4334,860300株,3742百万円,-27,-0.62,4349.771円,3086回,2兆6907億円,06/12,295.2,216.5,0.73
8113,2020-06-23,4326,4419,14:01,4320,09:11,4370,1182500株,5169百万円,+36,+0.83,4370.965円,3897回,2兆7130億円,06/12,295.2,216.5,0.73
8113,2020-06-24,4370,4394,09:01,4300,12:30,4324,1133300株,4909百万円,-46,-1.05,4331.28円,3883回,2兆6845億円,06/19,360.4,147.5,0.41
8113,2020-06-25,4360,4447,10:25,4353,09:00,4424,1565200株,6911百万円,+100,+2.31,4415.278円,4507回,2兆7466億円,06/19,360.4,147.5,0.41
8113,2020-06-26,4365,4455,13:27,4340,09:00,4418,1195200株,5272百万円,-6,-0.14,4411.168円,3780回,2兆7428億円,06/19,360.4,147.5,0.41
8113,2020-06-29,4403,4433,13:34,4372,10:14,4416,841700株,3712百万円,-2,-0.05,4409.944円,3261回,2兆7416億円,06/19,360.4,147.5,0.41
8113,2020-06-30,4525,4525,09:03,4386,12:43,4420,1583700株,7009百万円,+4,+0.09,4425.91円,4272回,2兆7441億円,06/26,348.9,174.8,0.50
8113,2020-07-01,4412,4433,11:24,4362,09:01,4403,1286900株,5670百万円,-17,-0.38,4406.015円,4398回,2兆7335億円,06/26,348.9,174.8,0.50
8113,2020-07-02,4450,4495,13:48,4421,10:10,4465,1379400株,6152百万円,+62,+1.41,4460.168円,4336回,2兆7720億円,06/26,348.9,174.8,0.50
