3440,2019-08-30,946,965,13:36,946,09:00,960,8700株,8百万円,+14,+1.48,952.655円,45回
3440,2019-09-02,955,955,09:00,941,09:32,944,7100株,7百万円,-16,-1.67,948.676円,36回
3440,2019-09-03,944,966,13:00,944,09:06,944,7700株,7百万円,0,0,951.48円,43回
3440,2019-09-03,946,950,09:01,935,13:16,937,7900株,7百万円,-7,-0.74,942.544円,31回
3440,2019-09-05,940,951,12:47,937,13:35,942,10400株,10百万円,+5,+0.53,945.058円,58回
3440,2019-09-05,944,949,09:02,934,15:00,934,7800株,7百万円,-8,-0.85,939.141円,35回
3440,2019-09-07,940,964,12:46,936,10:06,950,10300株,10百万円,+16,+1.71,949.456円,56回
3440,2019-09-10,951,955,13:06,942,09:41,949,9200株,9百万円,-1,-0.11,947.587円,38回
3440,2019-09-11,950,960,14:46,947,11:01,959,9200株,9百万円,+10,+1.05,951.565円,39回
3440,2019-09-12,958,969,12:53,950,10:23,967,22700株,22百万円,+8,+0.83,960.952円,95回
3440,2019-09-13,952,967,10:25,942,09:30,962,74200株,71百万円,-5,-0.52,952.286円,100回
3440,2019-09-17,977,977,09:01,963,09:36,976,15900株,15百万円,+14,+1.46,971.924円,63回
3440,2019-09-17,976,980,09:12,957,14:31,958,35500株,34百万円,-18,-1.84,971.321円,82回,70.51億円
3440,2019-09-19,963,972,09:59,958,12:36,965,7900株,8百万円,+7,+0.73,965.19円,37回,71.02億円
3440,2019-09-20,964,969,09:10,946,09:19,953,24700株,24百万円,-12,-1.24,954.211円,93回,70.14億円
3440,2019-09-24,972,991,14:59,956,09:44,983,58800株,57百万円,+30,+3.15,970.134円,217回,72.35億円
3440,2019-09-25,998,1009,14:27,978,09:17,1007,48100株,48百万円,+24,+2.44,995.075円,151回,74.12億円
3440,2019-09-26,1008,1017,11:01,1003,09:03,1008,27800株,28百万円,+1,+0.10,1010.363円,131回,74.19億円
3440,2019-09-27,1012,1012,09:00,981,12:30,988,32400株,32百万円,-20,-1.98,991.012円,144回,72.72億円
3440,2019-09-30,992,994,12:36,980,09:03,980,19400株,19百万円,-8,-0.81,985.222円,87回,72.13億円
3440,2019-10-01,980,994,14:59,977,12:46,993,9200株,9百万円,+13,+1.33,983.141円,46回,73.08億円
3440,2019-10-02,993,994,12:57,982,09:01,984,11200株,11百万円,-9,-0.91,989.027円,49回,72.42億円
3440,2019-10-03,980,984,09:03,965,10:19,972,17400株,17百万円,-12,-1.22,972.535円,75回,71.54億円
3440,2019-10-04,977,979,14:38,970,09:08,975,7600株,7百万円,+3,+0.31,974.197円,55回,71.76億円
