0802,2020-05-18,8839.99,9018.40,－,8821.38,－,9014.56,－株,－百万円,+70.83,+0.79,－円,－回,－,"","","",""
0802,2020-05-19,9177.15,9267.22,－,9154.35,－,9234.83,－株,－百万円,+220.26,+2.44,－円,－回,－,"","","",""
0802,2020-05-20,9227.46,9317.25,－,9183.25,－,9185.10,－株,－百万円,-49.72,-0.54,－円,－回,－,"","","",""
0802,2020-05-21,9305.62,9392.82,－,9304.20,－,9375.78,－株,－百万円,+190.67,+2.08,－円,－回,－,"","","",""
0802,2020-05-22,9375.19,9405.25,－,9254.85,－,9284.88,－株,－百万円,-90.89,-0.97,－円,－回,－,"","","",""
0802,2020-05-25,9278.55,9328.28,－,9239.41,－,9324.59,－株,－百万円,+39.70,+0.43,－円,－回,－,"","","",""
0802,2020-05-26,9278.55,9328.28,－,9239.41,－,9324.59,－株,－百万円,+39.70,+0.43,－円,－回,－,"","","",""
0802,2020-05-27,9501.21,9501.21,－,9333.16,－,9340.22,－株,－百万円,+15.63,+0.17,－円,－回,－,"","","",""
0802,2020-05-28,9346.12,9414.62,－,9144.28,－,9412.36,－株,－百万円,+72.13,+0.77,－円,－回,－,"","","",""
0802,2020-05-29,9392.99,9523.64,－,9345.28,－,9368.99,－株,－百万円,-43.36,-0.46,－円,－回,－,"","","",""
0802,2020-06-01,9382.35,9505.55,－,9324.73,－,9489.87,－株,－百万円,+120.88,+1.29,－円,－回,－,"","","",""
0802,2020-06-02,9471.42,9571.28,－,9462.32,－,9552.05,－株,－百万円,+62.17,+0.66,－円,－回,－,"","","",""
0802,2020-06-03,9566.53,9611.22,－,9472.08,－,9608.38,－株,－百万円,+56.32,+0.59,－円,－回,－,"","","",""
0802,2020-06-04,9651.86,9707.78,－,9627.18,－,9682.91,－株,－百万円,+74.53,+0.78,－円,－回,－,"","","",""
0802,2020-06-05,9649.65,9716.14,－,9560.41,－,9615.81,－株,－百万円,-67.09,-0.69,－円,－回,－,"","","",""
0802,2020-06-08,9703.54,9845.69,－,9685.35,－,9814.08,－株,－百万円,+198.26,+2.06,－円,－回,－,"","","",""
0802,2020-06-09,9823.44,9927.13,－,9780.61,－,9924.75,－株,－百万円,+110.66,+1.13,－円,－回,－,"","","",""
0802,2020-06-10,9867.19,10002.50,－,9863.27,－,9953.75,－株,－百万円,+29.00,+0.29,－円,－回,－,"","","",""
0802,2020-06-11,10012.32,10086.89,－,9962.58,－,10020.35,－株,－百万円,+66.59,+0.67,－円,－回,－,"","","",""
0802,2020-06-12,9791.24,9868.08,－,9491.31,－,9492.73,－株,－百万円,-527.61,-5.27,－円,－回,－,"","","",""
0802,2020-06-15,9715.87,9768.64,－,9413.62,－,9588.81,－株,－百万円,+96.08,+1.01,－円,－回,－,"","","",""
0802,2020-06-16,9426.90,9756.07,－,9403.00,－,9726.02,－株,－百万円,+137.21,+1.43,－円,－回,－,"","","",""
0802,2020-06-17,9949.78,9963.63,－,9748.38,－,9895.87,－株,－百万円,+169.84,+1.75,－円,－回,－,"","","",""
0802,2020-06-18,9943.31,9991.21,－,9891.81,－,9910.53,－株,－百万円,+14.66,+0.15,－円,－回,－,"","","",""
0802,2020-06-19,9892.48,9959.20,－,9885.66,－,9943.05,－株,－百万円,+32.51,+0.33,－円,－回,－,"","","",""
0802,2020-06-22,10042.13,10053.91,－,9872.94,－,9946.12,－株,－百万円,+3.07,+0.03,－円,－回,－,"","","",""
0802,2020-06-23,9945.49,10059.61,－,9916.60,－,10056.48,－株,－百万円,+110.35,+1.11,－円,－回,－,"","","",""
0802,2020-06-24,10130.83,10221.85,－,10112.44,－,10131.37,－株,－百万円,+74.89,+0.74,－円,－回,－,"","","",""
0802,2020-06-25,10092.92,10137.50,－,9842.22,－,9909.17,－株,－百万円,-222.20,-2.19,－円,－回,－,"","","",""
0802,2020-06-26,9899.36,10023.28,－,9810.47,－,10017.00,－株,－百万円,+107.83,+1.09,－円,－回,－,"","","",""
0802,2020-06-29,9995.12,10000.67,－,9749.07,－,9757.22,－株,－百万円,-259.78,-2.59,－円,－回,－,"","","",""
0802,2020-06-30,9771.72,9877.34,－,9663.61,－,9874.15,－株,－百万円,+116.93,+1.20,－円,－回,－,"","","",""
0802,2020-07-01,10063.67,10197.18,－,10048.04,－,10154.62,－株,－百万円,+95.86,+0.95,－円,－回,－,"","","",""
0802,2020-07-02,10063.67,10197.19,－,10048.04,－,10154.63,－株,－百万円,+95.86,+0.95,－円,－回,－,"","","",""
0802,2020-07-03,10268.67,10310.36,－,10194.06,－,10207.63,－株,－百万円,+52.99,+0.52,－円,－回,－,"","","",""
0802,2020-07-06,10268.67,10310.36,－,10194.06,－,10207.63,－株,－百万円,+52.99,+0.52,－円,－回,－,"","","",""
0802,2020-07-07,10360.38,10462.05,－,10354.98,－,10433.65,－株,－百万円,+226.02,+2.21,－円,－回,－,"","","",""
0802,2020-07-08,10412.46,10518.98,－,10337.98,－,10343.89,－株,－百万円,-89.76,-0.86,－円,－回,－,"","","",""
0802,2020-07-09,10409.35,10494.64,－,10350.96,－,10492.50,－株,－百万円,+148.61,+1.44,－円,－回,－,"","","",""
