7270,2019-08-06,2450.0,2584.5,13:06,2411.5,12:48,2553.5,6593300株,16478百万円,+95.5,+3.89,2499.217円,13888回
7270,2019-08-06,2545.0,2775.5,13:08,2519.0,09:01,2760.0,9301700株,25005百万円,+206.5,+8.09,2688.212円,19568回
7270,2019-08-07,2750.0,2838.0,10:00,2737.0,09:00,2809.0,5169500株,14481百万円,+49.0,+1.78,2801.205円,11009回
7270,2019-08-08,2800.0,2849.0,10:22,2743.0,14:59,2750.0,3432000株,9567百万円,-59.0,-2.10,2787.68円,8562回
7270,2019-08-09,2781.5,2800.0,09:01,2731.5,10:23,2761.0,2776300株,7671百万円,+11.0,+0.40,2763.137円,6410回
7270,2019-08-13,2781.5,2785.0,09:00,2654.5,11:08,2661.5,3896800株,10462百万円,-99.5,-3.60,2684.678円,8256回
7270,2019-08-14,2731.5,2759.5,14:00,2698.0,09:55,2739.5,2946900株,8048百万円,+78.0,+2.93,2731.167円,6793回
7270,2019-08-15,2655.0,2729.5,12:32,2640.5,09:03,2720.0,2822500株,7613百万円,-19.5,-0.71,2697.347円,6837回
7270,2019-08-16,2704.5,2711.5,09:00,2672.5,09:26,2707.5,2151100株,5799百万円,-12.5,-0.46,2695.694円,5773回
7270,2019-08-19,2736.5,2746.5,09:07,2702.0,11:06,2716.5,1653800株,4504百万円,+9.0,+0.33,2723.283円,4275回
7270,2019-08-20,2733.5,2745.5,09:18,2703.0,12:37,2725.5,1406500株,3832百万円,+9.0,+0.33,2724.787円,3512回
7270,2019-08-21,2719.5,2739.5,10:38,2702.5,09:02,2726.0,1619800株,4410百万円,+0.5,+0.02,2722.621円,4717回
7270,2019-08-22,2724.5,2761.5,14:10,2719.0,09:00,2753.5,2019100株,5552百万円,+27.5,+1.01,2749.553円,3963回
7270,2019-08-23,2752.0,2804.5,09:57,2751.5,09:00,2797.0,1701400株,4749百万円,+43.5,+1.58,2791.419円,3556回
7270,2019-08-26,2721.5,2759.0,09:32,2713.5,09:03,2739.0,2055300株,5624百万円,-58.0,-2.07,2736.566円,4255回
7270,2019-08-26,2832.0,2912.0,10:05,2826.5,09:03,2874.0,4966900株,14309百万円,+135.0,+4.93,2880.796円,10821回
7270,2019-08-28,2869.0,2891.5,12:53,2848.5,09:58,2868.5,2668500株,7658百万円,-5.5,-0.19,2869.642円,6672回
7270,2019-08-29,2868.5,2879.5,09:00,2822.5,10:20,2855.0,2268100株,6453百万円,-13.5,-0.47,2844.985円,5105回
7270,2019-08-30,2872.5,2873.5,09:00,2843.5,10:53,2846.0,2755100株,7856百万円,-9.0,-0.32,2851.286円,4868回
7270,2019-09-02,2840.0,2857.0,09:10,2832.5,09:00,2850.0,1380400株,3931百万円,+4.0,+0.14,2847.684円,3324回
7270,2019-09-03,2851.0,2934.5,14:35,2845.5,09:02,2919.0,2798100株,8136百万円,+69.0,+2.42,2907.564円,5672回
7270,2019-09-03,2889.5,2890.0,09:00,2849.0,12:48,2869.0,2752400株,7897百万円,-50.0,-1.71,2869.211円,6301回
7270,2019-09-05,2898.5,2923.5,14:02,2866.5,09:30,2910.5,3421100株,9937百万円,+41.5,+1.45,2904.678円,6758回
7270,2019-09-05,2952.0,2980.0,09:06,2930.5,14:26,2935.0,3002400株,8860百万円,+24.5,+0.84,2951.036円,6503回
7270,2019-09-07,2948.5,2980.0,09:57,2917.5,12:33,2946.5,2830500株,8345百万円,+11.5,+0.39,2948.265円,6102回
7270,2019-09-10,2978.5,3019.0,14:58,2957.0,09:05,3014.0,3001000株,8985百万円,+67.5,+2.29,2994.124円,5765回
7270,2019-09-11,3052.0,3082.0,14:59,3021.0,09:21,3082.0,3635300株,11146百万円,+68.0,+2.26,3066.074円,5730回
7270,2019-09-12,3122.0,3134.0,09:01,3093.0,09:12,3097.0,4349400株,13525百万円,+15.0,+0.49,3109.618円,5895回
7270,2019-09-13,3097.0,3097.0,09:00,3021.0,13:09,3075.0,4170300株,12837百万円,-22.0,-0.71,3078.239円,4328回
7270,2019-09-17,3075.0,3139.0,10:45,3069.0,09:00,3091.0,3112800株,9655百万円,+16.0,+0.52,3101.674円,4299回
7270,2019-09-17,3096.0,3097.0,10:00,3061.0,09:06,3082.0,1842800株,5676百万円,-9.0,-0.29,3080.043円,3213回,23706.00億円
7270,2019-09-19,3099.0,3110.0,09:00,3061.0,14:57,3063.0,2527900株,7785百万円,-19.0,-0.62,3079.439円,4774回,23559.86億円
7270,2019-09-20,3038.0,3059.0,10:12,3029.0,14:59,3035.0,3288300株,9989百万円,-28.0,-0.91,3037.836円,3915回,23344.49億円
7270,2019-09-24,3020.0,3052.0,12:30,2993.0,09:00,3036.0,2245000株,6809百万円,+1.0,+0.03,3032.911円,4268回,23352.18億円
7270,2019-09-25,3043.0,3061.0,14:59,3022.0,09:49,3061.0,1948700株,5935百万円,+25.0,+0.82,3045.766円,3088回,23544.47億円
7270,2019-09-26,3108.0,3138.0,09:25,3100.0,09:00,3128.0,4164200株,13002百万円,+67.0,+2.19,3122.251円,4920回,24059.82億円
7270,2019-09-27,3065.0,3184.0,10:03,3019.0,09:48,3105.0,6370000株,19714百万円,-23.0,-0.74,3094.747円,10744回,23882.91億円
7270,2019-09-30,3081.0,3098.0,09:00,3023.0,13:34,3040.0,2691100株,8217百万円,-65.0,-2.09,3053.218円,3914回,23382.95億円
7270,2019-10-01,3052.0,3052.0,09:00,2991.5,14:01,2997.0,2705000株,8148百万円,-43.0,-1.41,3012.159円,5609回,23052.20億円
7270,2019-10-02,2915.0,2958.5,13:00,2911.0,09:05,2932.0,3586500株,10529百万円,-65.0,-2.17,2935.861円,6479回,22552.24億円
7270,2019-10-03,2882.0,2914.0,09:05,2868.5,10:00,2883.0,2747100株,7924百万円,-49.0,-1.67,2884.553円,5573回,22175.34億円
7270,2019-10-04,2900.5,2923.0,10:22,2878.5,09:28,2901.0,1897600株,5510百万円,+18.0,+0.62,2903.443円,4481回,22313.79億円
7270,2019-10-07,2928.0,2945.0,09:01,2890.0,14:55,2895.5,1259700株,3656百万円,-5.5,-0.19,2902.583円,3026回,22271.49億円
7270,2019-10-08,2916.0,2950.0,13:45,2904.5,10:20,2936.0,1515100株,4444百万円,+40.5,+1.40,2932.952円,4075回,22583.00億円
7270,2019-10-09,2915.0,2927.0,14:13,2891.5,09:06,2923.5,1904200株,5548百万円,-12.5,-0.43,2913.499円,4109回,22486.86億円
7270,2019-10-10,2921.0,2930.0,14:59,2878.0,09:35,2930.0,1762100株,5133百万円,+6.5,+0.22,2912.905円,3964回,22536.85億円
7270,2019-10-11,2963.0,2987.5,14:53,2950.0,09:00,2982.5,2334700株,6941百万円,+52.5,+1.79,2972.956円,4242回,22940.67億円
7270,2019-10-15,3055.0,3067.0,14:52,3007.0,09:08,3056.0,2829000株,8604百万円,+73.5,+2.46,3041.275円,4935回,23506.01億円
7270,2019-10-16,3100.0,3110.0,09:06,3043.0,14:46,3051.0,2334900株,7178百万円,-5.0,-0.16,3074.065円,4240回,23467.56億円
7270,2019-10-17,3034.0,3044.0,11:20,3002.0,09:04,3036.0,2353400株,7126百万円,-15.0,-0.49,3027.89円,4199回,23352.18億円
7270,2019-10-18,3053.0,3076.0,09:15,3033.0,12:30,3046.0,1716000株,5239百万円,+10.0,+0.33,3053.226円,3138回,23429.10億円
7270,2019-10-21,3058.0,3067.0,09:28,3036.0,14:57,3038.0,1056100株,3216百万円,-8.0,-0.26,3045.361円,1784回,23367.56億円
7270,2019-10-23,3078.0,3080.0,09:00,3028.0,10:08,3054.0,2234500株,6817百万円,+16.0,+0.53,3050.935円,3450回,23490.63億円
7270,2019-10-24,3063.0,3080.0,14:49,3047.0,09:00,3078.0,1352700株,4156百万円,+24.0,+0.79,3072.041円,2517回,23675.23億円
7270,2019-10-25,3051.0,3057.0,09:00,3022.0,13:21,3038.0,1786900株,5427百万円,-40.0,-1.30,3036.962円,3210回,23367.56億円
7270,2019-10-28,3046.0,3055.0,09:00,3034.0,09:02,3040.0,1394300株,4239百万円,+2.0,+0.07,3040.563円,2380回,23382.95億円
7270,2019-10-29,3047.0,3095.0,14:57,3043.0,09:00,3089.0,2345800株,7225百万円,+49.0,+1.61,3080.178円,4168回,23759.84億円
