6195,2019-09-13,3895,4050,13:29,3680,11:02,3935,123600株,476百万円,+35,+0.90,3852.549円,848回
6195,2019-09-17,3880,3950,09:43,3710,10:51,3795,62400株,238百万円,-140,-3.56,3819.752円,408回
6195,2019-09-17,3835,4065,10:33,3785,09:01,3860,77700株,306百万円,+65,+1.71,3936.744円,536回,53.82億円
6195,2019-09-19,3930,3970,09:03,3715,14:09,3760,73800株,281百万円,-100,-2.59,3803.53円,420回,52.42億円
6195,2019-09-20,3875,4050,09:07,3785,10:06,3785,100900株,392百万円,+25,+0.66,3888.796円,574回,52.77億円
6195,2019-09-24,3800,4195,14:51,3755,09:03,4165,115900株,469百万円,+380,+10.04,4046.963円,680回,58.07億円
6195,2019-09-25,4100,4365,14:59,4025,09:33,4300,77500株,321百万円,+135,+3.24,4144.658円,459回,59.95億円
6195,2019-09-26,4385,4525,09:07,4320,09:03,4400,104400株,461百万円,+100,+2.33,4415.426円,708回,61.34億円
6195,2019-09-27,4305,4335,09:04,4040,14:38,4115,99300株,415百万円,-285,-6.48,4176.757円,565回,57.37億円
6195,2019-09-30,4010,4050,14:59,3920,10:03,4005,34500株,138百万円,-110,-2.67,3986.565円,223回,55.84億円
6195,2019-10-01,4110,4580,14:26,3980,09:15,4460,133800株,588百万円,+455,+11.36,4392.489円,861回,62.18億円
6195,2019-10-02,4405,4870,10:06,4325,09:00,4740,125800株,590百万円,+280,+6.28,4689.555円,856回,66.09億円
6195,2019-10-03,4645,4890,10:19,4580,09:04,4660,84500株,399百万円,-80,-1.69,4720.521円,569回,64.97億円
6195,2019-10-04,4730,4870,09:06,4650,10:52,4760,59800株,285百万円,+100,+2.15,4770.886円,441回,66.36億円
6195,2019-10-07,4850,4865,09:07,4665,11:14,4690,31600株,150百万円,-70,-1.47,4761.93円,226回,65.39億円
6195,2019-10-08,4760,4760,09:01,4485,10:05,4545,29500株,135百万円,-145,-3.09,4586.22円,221回,63.37億円
6195,2019-10-09,4550,4815,13:50,4530,10:22,4760,75400株,356百万円,+215,+4.73,4716.658円,482回,66.36億円
6195,2019-10-10,4830,5220,12:37,4720,09:15,5050,138300株,695百万円,+290,+6.09,5025.965円,871回,70.41億円
6195,2019-10-11,5010,5030,09:00,4725,13:32,4755,76600株,370百万円,-295,-5.84,4835.085円,512回,66.29億円
6195,2019-10-15,4825,4825,09:00,4530,09:17,4680,55100株,256百万円,-75,-1.58,4642.396円,371回,65.25億円
6195,2019-10-16,4685,4745,09:00,4435,14:53,4460,42900株,196百万円,-220,-4.70,4565.431円,297回,62.18億円
6195,2019-10-17,4410,4700,10:57,4325,09:22,4450,45500株,205百万円,-10,-0.22,4502.319円,347回,62.04億円
6195,2019-10-18,4380,4550,12:31,4355,09:00,4400,29700株,132百万円,-50,-1.12,4428.973円,185回,61.34億円
6195,2019-10-21,4470,4470,09:02,4240,10:31,4310,23200株,100百万円,-90,-2.05,4310.496円,151回,60.09億円
6195,2019-10-23,4310,4380,14:56,4260,09:55,4380,13200株,57百万円,+70,+1.62,4318.296円,105回,61.07億円
6195,2019-10-24,4425,4445,09:00,4320,10:14,4400,12700株,56百万円,+20,+0.46,4375.512円,98回,61.34億円
6195,2019-10-25,4400,4400,09:00,4190,13:34,4260,20000株,86百万円,-140,-3.18,4282.25円,132回,59.39億円
6195,2019-10-28,4260,4325,13:41,4165,09:39,4275,12900株,55百万円,+15,+0.35,4237.016円,90回,59.60億円
6195,2019-10-29,4295,4295,09:00,4210,09:30,4255,7000株,30百万円,-20,-0.47,4246.857円,51回,59.32億円
6195,2019-10-30,4310,4515,14:55,4250,09:00,4400,16800株,74百万円,+145,+3.41,4395円,99回,61.34億円
6195,2019-10-31,4405,4440,12:46,4315,10:24,4400,16800株,73百万円,0,0,4373.601円,120回,61.34億円
6195,2019-11-01,4400,4570,13:06,4305,09:00,4540,27600株,124百万円,+140,+3.18,4476.449円,196回,63.30億円
6195,2019-11-05,4515,4540,09:00,4425,14:15,4435,22400株,100百万円,-105,-2.31,4483.527円,172回,61.83億円
6195,2019-11-07,5210,6110,10:03,5130,09:00,6110,421300株,2454百万円,+1000,+19.57,5823.665円,2512回,85.19億円
6195,2019-11-08,6410,6800,09:09,5940,14:12,6360,416400株,2616百万円,+250,+4.09,6282.051円,2800回,88.67億円
6195,2019-11-11,6260,7300,12:50,6190,09:02,6940,400300株,2778百万円,+580,+9.12,6940.352円,2718回,96.76億円
6195,2019-11-12,6800,7060,09:07,6560,10:18,6700,85400株,577百万円,-240,-3.46,6753.864円,539回,93.41億円
6195,2019-11-13,6600,6930,13:51,6400,12:36,6640,124200株,831百万円,-60,-0.90,6694.67円,889回,92.57億円
6195,2019-11-14,6590,6750,09:03,6340,12:32,6530,75900株,495百万円,-110,-1.66,6528.195円,425回,91.04億円
6195,2019-11-15,6600,7420,13:51,6470,09:13,7250,201200株,1419百万円,+720,+11.03,7053.991円,1446回,101.08億円
6195,2019-11-18,7100,7140,14:01,6720,10:35,6880,99300株,688百万円,-370,-5.10,6933.162円,720回,95.92億円
6195,2019-11-19,7190,7580,09:34,6940,13:53,7010,218500株,1583百万円,+130,+1.89,7246.064円,1508回,97.73億円
6195,2019-11-20,6930,7380,13:50,6920,09:00,7300,100500株,721百万円,+290,+4.14,7171.055円,679回,101.78億円
6195,2019-11-21,7350,7770,09:12,6830,10:45,7150,202200株,1472百万円,-150,-2.05,7279.164円,1361回,99.69億円
6195,2019-11-22,7030,7200,13:22,6750,09:12,7060,79500株,554百万円,-90,-1.26,6972.654円,576回,98.43億円
6195,2019-11-25,7260,7300,09:03,6930,10:01,6980,52000株,368百万円,-80,-1.13,7078.827円,312回,97.32億円
6195,2019-11-26,7060,7980,10:55,6980,09:04,7910,321000株,2481百万円,+930,+13.32,7728.358円,1928回,110.28億円
6195,2019-11-27,7810,8250,09:04,7600,09:39,7730,152200株,1193百万円,-180,-2.28,7841.446円,975回,107.77億円
6195,2019-11-28,7880,8290,09:21,7810,10:16,7980,147800株,1185百万円,+250,+3.23,8017.984円,951回,111.26億円
6195,2019-11-29,8040,9250,13:33,8040,09:00,8410,499200株,4302百万円,+430,+5.39,8618.369円,3478回,117.25億円
6195,2019-12-02,8320,8410,11:17,7980,09:07,8180,210000株,1722百万円,-230,-2.73,8200.852円,1286回,114.05億円
6195,2019-12-03,8370,8590,09:04,8120,09:43,8200,136900株,1139百万円,+20,+0.24,8317.217円,908回,114.32億円
6195,2019-12-05,8340,8360,09:00,7690,11:00,7770,83100株,658百万円,-440,-5.36,7918.412円,533回,108.33億円
6195,2019-12-06,7870,8590,14:56,7750,09:14,8450,88900株,730百万円,+680,+8.75,8206.198円,650回,117.81億円
6195,2019-12-09,8560,9670,14:35,8470,09:10,9460,348200株,3185百万円,+1010,+11.95,9147.998円,2446回,131.89億円
6195,2019-12-10,9910,10140,09:09,8420,10:09,8960,682600株,6292百万円,-500,-5.29,9217.362円,4317回,124.92億円
6195,2019-12-13,10900,11400,09:04,10150,11:04,10570,244800株,2629百万円,-350,-3.21,10740.184円,1788回,147.37億円
6195,2019-12-16,10110,10420,09:05,9290,10:06,9670,124200株,1211百万円,-900,-8.51,9746.989円,917回,134.82億円
6195,2019-12-17,10050,10570,09:09,9720,10:10,10090,65000株,659百万円,+420,+4.34,10136.692円,479回,140.67億円
6195,2019-12-18,10090,10250,09:00,9700,09:13,9990,54700株,541百万円,-100,-0.99,9884.497円,456回,139.28億円
6195,2019-12-19,9840,9990,09:01,9690,14:17,9830,39300株,385百万円,-160,-1.60,9807.074円,232回,137.05億円
6195,2019-12-20,9800,10180,13:55,9540,09:08,10000,43300株,428百万円,+170,+1.73,9884.503円,324回,139.42億円
6195,2019-12-23,10100,10100,09:00,9810,09:10,10080,24400株,244百万円,+80,+0.80,9993.853円,176回,140.54億円
6195,2019-12-24,10030,10660,14:58,9950,10:15,10640,65800株,683百万円,+560,+5.56,10379.65円,468回,148.34億円
6195,2019-12-25,10890,11060,09:22,10350,14:27,10540,57700株,621百万円,-100,-0.94,10767.331円,393回,146.95億円
6195,2019-12-26,10600,10600,09:00,10060,15:00,10060,44200株,452百万円,-480,-4.55,10229.276円,277回,140.26億円
6195,2019-12-27,2560,3015,11:12,2550,09:01,3015,1105900株,3209百万円,+500,+19.88,2901.314円,5527回,168.14億円
6195,2019-12-30,3245,3585,09:16,3175,09:21,3220,635100株,2126百万円,+205,+6.80,3347.714円,3420回,179.57億円
6195,2020-01-06,3175,3175,09:00,2920,14:41,2920,286400株,867百万円,-300,-9.32,3026.049円,1286回,162.84億円
6195,2020-01-07,3130,3145,09:09,2927,11:01,3010,200400株,604百万円,+90,+3.08,3013.723円,996回,167.86億円
6195,2020-01-08,3030,3030,09:00,2755,09:46,2856,181800株,521百万円,-154,-5.12,2864.356円,952回,159.27億円
6195,2020-01-09,2986,3225,13:24,2934,09:20,3140,306400株,944百万円,+284,+9.94,3080.348円,1419回,175.11億円
6195,2020-01-10,3015,3135,09:07,2981,11:26,3110,159300株,487百万円,-30,-0.96,3056.821円,736回,173.44億円
6195,2020-01-14,3085,3085,09:00,2891,10:14,2920,166100株,491百万円,-190,-6.11,2954.16円,850回,162.84億円
6195,2020-01-15,2948,3020,12:37,2896,09:19,2981,94000株,279百万円,+61,+2.09,2965.464円,519回,166.24億円
6195,2020-01-16,2999,2999,09:00,2792,11:03,2875,162600株,468百万円,-106,-3.56,2877.793円,906回,160.33億円
6195,2020-01-17,2900,2960,09:03,2740,10:57,2793,150600株,423百万円,-82,-2.85,2809.788円,793回,155.76億円
6195,2020-01-20,2987,3165,14:59,2908,09:10,3160,411000株,1261百万円,+367,+13.14,3067.036円,1751回,176.23億円
6195,2020-01-21,3050,3050,09:03,2860,10:22,2904,449900株,1320百万円,-256,-8.10,2934.141円,2203回,161.95億円
6195,2020-01-22,2859,2887,10:41,2656,13:21,2717,396100株,1098百万円,-187,-6.44,2772.136円,2092回,151.52億円
6195,2020-01-23,2682,2789,14:29,2591,11:25,2724,225900株,604百万円,+7,+0.26,2672.444円,1228回,151.91億円
6195,2020-01-24,2639,2649,09:03,2512,10:48,2541,223400株,573百万円,-183,-6.72,2563.155円,1085回,141.71億円
6195,2020-01-27,2491,2628,09:23,2421,12:42,2469,176700株,442百万円,-72,-2.83,2500.856円,884回,137.69億円
6195,2020-01-28,2499,2759,12:38,2495,09:00,2655,284900株,753百万円,+186,+7.53,2643.293円,1551回,148.06億円
6195,2020-01-29,2674,2675,09:00,2487,14:22,2498,190100株,484百万円,-157,-5.91,2548.565円,956回,139億円
6195,2020-01-30,2448,2485,09:09,2230,12:37,2325,352400株,816百万円,-173,-6.93,2315.868円,1658回,130億円
6195,2020-01-31,2394,2525,14:33,2387,09:04,2501,160100株,396百万円,+176,+7.57,2475.73円,704回,139億円
6195,2020-02-03,2701,2867,09:11,2530,09:29,2589,440200株,1174百万円,+88,+3.52,2667.584円,2173回,144億円
6195,2020-02-04,2523,2785,10:57,2523,09:03,2765,282600株,765百万円,+176,+6.80,2706.56円,1234回,154億円
6195,2020-02-05,2806,2838,09:01,2688,10:25,2790,202400株,559百万円,+25,+0.90,2760.509円,974回,156億円
6195,2020-02-06,2315,2475,10:34,2290,09:27,2290,1144900株,2673百万円,-500,-17.92,2334.966円,3838回,128億円
6195,2020-02-07,2004,2090,09:18,1794,09:24,1916,1155600株,2203百万円,-374,-16.33,1906.351円,5258回,107億円
6195,2020-02-10,1972,2140,09:50,1956,09:03,2040,517100株,1058百万円,+124,+6.47,2046.44円,2276回,114億円
6195,2020-02-12,2140,2180,09:28,2021,14:44,2034,238300株,501百万円,-6,-0.29,2102.986円,899回,113億円
6195,2020-02-13,2006,2032,14:58,1859,11:20,2022,355200株,685百万円,-12,-0.59,1929.677円,1657回,113億円
6195,2020-02-14,1941,1985,09:04,1859,13:37,1886,213700株,407百万円,-136,-6.73,1902.492円,1143回,105億円
6195,2020-02-17,1852,1867,09:29,1739,12:49,1790,342900株,615百万円,-96,-5.09,1792.404円,1289回,99.8億円
6195,2020-02-17,1806,1877,09:53,1793,09:13,1845,137700株,254百万円,+55,+3.07,1845.805円,675回,103億円
6195,2020-02-18,1805,1954,10:51,1805,09:02,1931,248200株,465百万円,+86,+4.66,1874.479円,764回,108億円
6195,2020-02-20,1933,1982,09:06,1853,12:56,1890,122800株,234百万円,-41,-2.12,1905.079円,553回,105億円
6195,2020-02-21,1884,1990,09:36,1878,09:00,1973,112900株,221百万円,+83,+4.39,1953.123円,553回,110億円
6195,2020-02-25,1733,1920,10:46,1701,09:15,1875,236200株,427百万円,-98,-4.97,1807.114円,807回,105億円
6195,2020-02-26,1870,1968,09:21,1750,11:04,1816,111000株,205百万円,-59,-3.15,1850.841円,561回,101億円
6195,2020-02-27,1902,1949,09:59,1780,14:44,1799,164600株,307百万円,-17,-0.94,1862.731円,768回,100億円
6195,2020-02-28,1719,1746,09:03,1607,12:32,1634,188300株,314百万円,-165,-9.17,1666.559円,810回,91.1億円
6195,2020-03-02,1677,1948,12:38,1677,09:03,1930,188800株,347百万円,+296,+18.12,1838.602円,998回,108億円
6195,2020-03-03,2030,2045,09:08,1800,10:55,1819,181400株,348百万円,-111,-5.75,1920.446円,914回,101億円
6195,2020-03-04,1802,1945,14:10,1774,09:05,1910,80000株,150百万円,+91,+5.00,1880.075円,459回,107億円
6195,2020-03-05,1980,1989,09:03,1900,14:49,1914,92600株,180百万円,+4,+0.21,1946.841円,483回,107億円
6195,2020-03-06,1906,1916,09:18,1830,12:59,1900,58400株,109百万円,-14,-0.73,1869.716円,336回,106億円
6195,2020-03-06,1746,1786,09:09,1590,14:51,1591,224700株,373百万円,-309,-16.26,1662.055円,766回,88.7億円
6195,2020-03-10,1559,1769,14:42,1307,09:40,1710,290700株,450百万円,+119,+7.48,1549.303円,1188回,95.4億円
6195,2020-03-11,1710,1765,09:11,1542,11:03,1561,84200株,138百万円,-149,-8.71,1640.007円,460回,87.1億円
6195,2020-03-12,1481,1617,10:02,1430,11:04,1502,144400株,219百万円,-59,-3.78,1514.961円,814回,83.8億円
6195,2020-03-13,1300,1457,14:18,1270,10:11,1337,256700株,341百万円,-165,-10.99,1329.742円,763回,74.6億円
6195,2020-03-16,1359,1520,12:48,1349,09:11,1368,111900株,160百万円,+31,+2.32,1433.477円,562回,76.3億円
6195,2020-03-17,1338,1548,10:29,1310,09:02,1516,130800株,191百万円,+148,+10.82,1463.32円,637回,84.5億円
6195,2020-03-18,1548,1635,09:01,1471,14:37,1480,87200株,135百万円,-36,-2.37,1542.827円,434回,82.5億円
6195,2020-03-19,1590,1590,09:06,1376,14:07,1410,70900株,102百万円,-70,-4.73,1443.12円,400回,78.6億円
6195,2020-03-23,1387,1433,12:59,1341,10:07,1400,50500株,70百万円,-10,-0.71,1389.857円,293回,78.1億円
6195,2020-03-24,1464,1547,10:54,1463,09:09,1535,77700株,117百万円,+135,+9.64,1512.096円,382回,85.6億円
6195,2020-03-25,1615,1667,09:04,1535,09:27,1630,85800株,138百万円,+95,+6.19,1609.788円,402回,90.9億円
6195,2020-03-26,1510,1590,09:14,1490,14:58,1503,54700株,84百万円,-127,-7.79,1529.258円,267回,83.8億円
6195,2020-03-27,1546,1580,09:24,1500,14:44,1501,44400株,68百万円,-2,-0.13,1532.577円,202回,83.7億円
6195,2020-03-30,1442,1523,09:37,1435,09:03,1519,21700株,32百万円,+18,+1.20,1477.074円,135回,84.7億円
6195,2020-03-31,1547,1639,10:02,1485,13:44,1530,85300株,133百万円,+11,+0.72,1556.029円,337回,85.3億円
6195,2020-04-01,1530,1545,11:29,1465,09:15,1525,48700株,74百万円,-5,-0.33,1520.337円,157回,85.1億円
6195,2020-04-02,1490,1548,12:48,1475,10:21,1486,24200株,36百万円,-39,-2.56,1501.971円,158回,82.9億円
6195,2020-04-03,1502,1530,09:03,1429,13:54,1436,29400株,43百万円,-50,-3.36,1463.248円,182回,80.1億円
6195,2020-04-06,1436,1590,13:30,1385,09:10,1570,69100株,104百万円,+134,+9.33,1503.97円,425回,87.6億円
6195,2020-04-07,1600,1700,10:37,1600,09:00,1664,87600株,145百万円,+94,+5.99,1656.543円,499回,92.8億円
6195,2020-04-08,1698,1798,13:55,1604,09:26,1735,41500株,71百万円,+71,+4.27,1714.063円,246回,96.8億円
6195,2020-04-09,1775,1871,10:28,1755,13:29,1783,60700株,109百万円,+48,+2.77,1799.475円,315回,99.4億円
6195,2020-04-10,1823,1849,09:06,1723,10:00,1802,33100株,59百万円,+19,+1.07,1783.196円,199回,100億円
6195,2020-04-13,1802,1802,09:00,1743,13:34,1751,25800株,45百万円,-51,-2.83,1762.826円,131回,97.7億円
6195,2020-04-14,1722,1830,14:33,1666,09:22,1790,100600株,176百万円,+39,+2.23,1750.9円,498回,99.8億円
6195,2020-04-15,1755,1809,09:11,1750,09:04,1789,39300株,70百万円,-1,-0.06,1780.405円,202回,99.8億円
6195,2020-04-16,1789,1807,09:18,1746,09:46,1762,22700株,40百万円,-27,-1.51,1772.912円,144回,98.3億円
6195,2020-04-17,1789,1865,09:40,1761,09:03,1805,45900株,84百万円,+43,+2.44,1824.373円,291回,101億円
6195,2020-04-20,1789,1965,13:15,1789,09:00,1939,65000株,124百万円,+134,+7.42,1915.286円,386回,108億円
6195,2020-04-21,1909,1911,09:09,1649,12:42,1731,126300株,227百万円,-208,-10.73,1794.519円,689回,96.5億円
6195,2020-04-22,1654,1680,09:03,1617,10:09,1655,55500株,91百万円,-76,-4.39,1642.306円,301回,92.3億円
6195,2020-04-23,1700,1727,09:16,1632,14:21,1672,26300株,44百万円,+17,+1.03,1680.525円,184回,93.2億円
6195,2020-04-24,1700,1700,09:02,1612,14:37,1619,38100株,62百万円,-53,-3.17,1637.821円,238回,90.3億円
6195,2020-04-27,1620,1688,13:51,1620,09:00,1671,32700株,54百万円,+52,+3.21,1663.199円,190回,93.2億円
6195,2020-04-28,1678,1770,12:46,1678,09:00,1763,33200株,57百万円,+92,+5.51,1727.982円,214回,98.3億円
6195,2020-04-30,1798,1798,09:00,1740,09:18,1786,41000株,72百万円,+23,+1.30,1764.378円,209回,99.6億円
6195,2020-05-01,1752,1819,14:38,1725,12:44,1784,32800株,58百万円,-2,-0.11,1763.838円,205回,99.5億円
6195,2020-05-07,1795,1908,09:38,1788,09:00,1899,48800株,91百万円,+115,+6.45,1871.74円,288回,106億円
