0010,2020-05-18,1457.78,1463.07,14:45,1450.35,09:54,1459.29,1210827200株,－百万円,+5.52,+0.38,－円,－回,－,"","","",""
0010,2020-05-19,1480.63,1491.09,09:06,1479.83,12:30,1486.05,1589516700株,－百万円,+26.76,+1.83,－円,－回,－,"","","",""
0010,2020-05-20,1483.35,1498.76,13:26,1483.19,09:00,1494.79,942920100株,－百万円,+8.74,+0.59,－円,－回,－,"","","",""
0010,2020-05-21,1499.65,1501.43,09:04,1487.74,13:08,1491.21,1148291200株,－百万円,-3.48,-0.23,－円,－回,－,"","","",""
0010,2020-05-22,1492.21,1495.23,09:25,1474.20,14:29,1477.80,1229193600株,－百万円,-13.41,-0.90,－円,－回,－,"","","",""
0010,2020-05-25,1495.09,1502.20,15:00,1491.21,10:33,1502.20,1002574700株,－百万円,+24.40,+1.65,－円,－回,－,"","","",""
0010,2020-05-26,1513.49,1537.48,14:58,1512.15,09:00,1534.73,1472461600株,－百万円,+32.53,+2.17,－円,－回,－,"","","",""
0010,2020-05-27,1535.42,1550.96,13:33,1529.64,09:17,1549.47,1763306400株,－百万円,+14.74,+0.96,－円,－回,－,"","","",""
0010,2020-05-28,1562.08,1578.50,10:54,1555.31,12:58,1577.34,2087538200株,－百万円,+27.87,+1.80,－円,－回,－,"","","",""
0010,2020-05-29,1566.67,1576.27,09:25,1561.37,13:30,1563.67,2383867500株,－百万円,-13.67,-0.87,－円,－回,－,"","","",""
0010,2020-06-01,1563.81,1573.47,11:03,1561.34,14:13,1568.75,1201687700株,－百万円,+5.08,+0.32,－円,－回,－,"","","",""
0010,2020-06-02,1576.77,1592.79,14:23,1573.77,09:01,1587.68,1335732100株,－百万円,+18.93,+1.21,－円,－回,－,"","","",""
0010,2020-06-03,1606.29,1611.40,09:12,1588.88,14:30,1599.08,1552482200株,－百万円,+11.40,+0.72,－円,－回,－,"","","",""
0010,2020-06-04,1614.49,1615.00,09:00,1590.22,12:32,1603.82,1516323100株,－百万円,+4.74,+0.30,－円,－回,－,"","","",""
0010,2020-06-05,1599.56,1612.48,15:00,1596.38,09:35,1612.48,1392177600株,－百万円,+8.66,+0.54,－円,－回,－,"","","",""
0010,2020-06-08,1628.61,1630.72,15:00,1619.17,11:20,1630.72,1703070500株,－百万円,+18.24,+1.13,－円,－回,－,"","","",""
0010,2020-06-09,1629.78,1633.40,09:17,1617.74,12:52,1628.43,1521585300株,－百万円,-2.29,-0.14,－円,－回,－,"","","",""
0010,2020-06-10,1618.53,1629.35,10:57,1616.04,09:07,1624.71,1257740200株,－百万円,-3.72,-0.23,－円,－回,－,"","","",""
0010,2020-06-11,1609.01,1614.88,09:30,1588.22,14:50,1588.92,1679565000株,－百万円,-35.79,-2.20,－円,－回,－,"","","",""
0010,2020-06-12,1560.74,1574.57,14:55,1540.98,09:15,1570.68,1904166800株,－百万円,-18.24,-1.15,－円,－回,－,"","","",""
0010,2020-06-15,1562.32,1573.72,09:33,1530.78,15:00,1530.78,1363927200株,－百万円,-39.90,-2.54,－円,－回,－,"","","",""
0010,2020-06-16,1555.04,1597.58,14:55,1554.35,09:00,1593.45,1554766400株,－百万円,+62.67,+4.09,－円,－回,－,"","","",""
0010,2020-06-17,1591.67,1593.43,10:01,1579.45,12:30,1587.09,1176985100株,－百万円,-6.36,-0.40,－円,－回,－,"","","",""
0010,2020-06-18,1581.18,1586.31,12:57,1566.56,10:38,1583.09,1111223400株,－百万円,-4.00,-0.25,－円,－回,－,"","","",""
0010,2020-06-19,1588.64,1588.64,09:00,1574.93,10:15,1582.80,1555931200株,－百万円,-0.29,-0.02,－円,－回,－,"","","",""
0010,2020-06-22,1577.00,1587.10,13:11,1574.57,09:36,1579.09,936219800株,－百万円,-3.71,-0.23,－円,－回,－,"","","",""
0010,2020-06-23,1588.99,1597.23,13:16,1569.75,10:30,1587.14,1192804200株,－百万円,+8.05,+0.51,－円,－回,－,"","","",""
0010,2020-06-24,1583.31,1586.57,09:07,1577.23,12:36,1580.50,1169426700株,－百万円,-6.64,-0.42,－円,－回,－,"","","",""
0010,2020-06-25,1564.96,1572.25,10:03,1556.36,11:15,1561.85,1305379300株,－百万円,-18.65,-1.18,－円,－回,－,"","","",""
0010,2020-06-26,1571.41,1582.17,13:23,1570.15,09:02,1577.37,1137955600株,－百万円,+15.52,+0.99,－円,－回,－,"","","",""
