3750,2019-08-30,530,554,09:17,527,13:26,537,14300株,8百万円,+7,+1.32,538.685円,63回
3750,2019-09-02,537,570,10:49,537,09:00,560,14200株,8百万円,+23,+4.28,558.937円,82回
3750,2019-09-03,551,583,13:25,551,09:00,573,9900株,6百万円,+13,+2.32,569.303円,53回
3750,2019-09-03,583,583,09:00,562,09:12,565,8800株,5百万円,-8,-1.40,571.875円,49回
3750,2019-09-05,565,566,10:18,545,11:18,554,12000株,7百万円,-11,-1.95,555.425円,78回
3750,2019-09-05,555,560,09:56,548,09:02,560,7600株,4百万円,+6,+1.08,556.697円,42回
3750,2019-09-07,556,556,09:00,544,10:16,553,9400株,5百万円,-7,-1.25,551.362円,42回
3750,2019-09-10,556,585,10:30,551,09:09,578,26800株,15百万円,+25,+4.52,567.631円,108回
3750,2019-09-11,598,619,11:26,587,15:00,587,44400株,27百万円,+9,+1.56,602.038円,151回
3750,2019-09-12,590,608,15:00,584,10:53,608,25300株,15百万円,+21,+3.58,597.217円,103回
3750,2019-09-13,603,624,09:47,601,09:11,605,16900株,10百万円,-3,-0.49,611.101円,82回
3750,2019-09-17,593,604,10:06,586,12:55,587,9000株,5百万円,-18,-2.98,593.033円,49回
3750,2019-09-17,584,584,09:00,560,09:04,581,6800株,4百万円,-6,-1.02,574.544円,49回,41.73億円
3750,2019-09-19,575,590,10:26,561,14:59,561,12700株,7百万円,-20,-3.44,569.213円,47回,40.30億円
3750,2019-09-20,571,580,09:44,557,13:17,565,20400株,12百万円,+4,+0.71,566.922円,102回,40.59億円
3750,2019-09-24,565,570,14:23,545,10:08,569,14200株,8百万円,+4,+0.71,560.704円,79回,40.87億円
3750,2019-09-25,578,578,09:00,558,14:59,558,9100株,5百万円,-11,-1.93,568.297円,45回,40.08億円
3750,2019-09-26,568,573,09:38,554,14:39,560,5500株,3百万円,+2,+0.36,563.4円,34回,40.23億円
3750,2019-09-27,560,568,12:30,559,09:33,568,3600株,2百万円,+8,+1.43,563.222円,28回,40.80億円
3750,2019-09-30,568,568,09:00,546,09:45,557,7800株,4百万円,-11,-1.94,557.397円,55回,40.01億円
3750,2019-10-01,560,564,09:03,550,14:52,556,5000株,3百万円,-1,-0.18,556.76円,37回,39.94億円
3750,2019-10-02,552,566,14:59,552,09:00,556,4700株,3百万円,0,0,559.745円,33回,39.94億円
3750,2019-10-03,556,567,11:05,555,09:55,560,3700株,2百万円,+4,+0.72,562.216円,27回,40.23億円
3750,2019-10-04,569,569,09:00,555,14:30,569,5200株,3百万円,+9,+1.61,559.538円,29回,40.87億円
3750,2019-10-07,589,600,14:19,563,10:23,590,24000株,14百万円,+21,+3.69,582.05円,101回,42.38億円
3750,2019-10-08,588,588,09:00,566,09:10,575,7600株,4百万円,-15,-2.54,578.289円,43回,41.30億円
3750,2019-10-09,576,577,12:48,558,10:44,565,7300株,4百万円,-10,-1.74,567.301円,55回,40.59億円
3750,2019-10-10,563,565,14:32,552,14:00,561,7900株,4百万円,-4,-0.71,558.202円,44回,40.30億円
3750,2019-10-11,558,613,09:14,555,09:09,573,30100株,18百万円,+12,+2.14,581.894円,132回,41.16億円
3750,2019-10-15,570,575,14:21,568,09:11,569,4500株,3百万円,-4,-0.70,570.044円,35回,40.87億円
3750,2019-10-16,579,599,09:19,570,09:11,591,21500株,13百万円,+22,+3.87,585.74円,67回,42.45億円
3750,2019-10-17,593,593,09:14,576,13:18,581,13400株,8百万円,-10,-1.69,581.358円,72回,41.73億円
3750,2019-10-18,581,584,10:48,569,09:29,578,12900株,7百万円,-3,-0.52,578.139円,59回,41.52億円
3750,2019-10-21,574,591,10:23,567,09:46,581,15200株,9百万円,+3,+0.52,579.349円,71回,41.73億円
3750,2019-10-23,575,585,12:40,571,09:29,573,6200株,4百万円,-8,-1.38,578.258円,41回,41.16億円
3750,2019-10-24,571,573,15:00,551,13:40,573,23000株,13百万円,0,0,564.465円,83回,41.16億円
3750,2019-10-25,569,569,09:02,559,09:40,566,5800株,3百万円,-7,-1.22,565.276円,15回,40.66億円
3750,2019-10-28,566,567,11:09,564,12:30,564,1400株,1百万円,-2,-0.35,565.857円,8回,40.51億円
3750,2019-10-29,571,588,13:17,563,09:33,579,26500株,15百万円,+15,+2.66,578.192円,44回,41.59億円
3750,2019-10-30,575,578,12:38,565,12:30,573,3300株,2百万円,-6,-1.04,573.727円,10回,41.16億円
3750,2019-10-31,579,594,14:59,579,09:21,591,7000株,4百万円,+18,+3.14,585.157円,26回,42.45億円
3750,2019-11-01,595,595,09:00,582,14:52,591,5100株,3百万円,0,0,587.902円,23回,42.45億円
3750,2019-11-05,691,691,15:00,691,15:00,691,15300株,11百万円,+100,+16.92,691円,1回,49.64億円
3750,2019-11-07,941,941,09:27,711,13:32,721,1275500株,1050百万円,-70,-8.85,823.527円,4725回,51.79億円
3750,2019-11-08,720,775,10:25,683,12:31,711,349000株,253百万円,-10,-1.39,724.507円,1454回,51.07億円
3750,2019-11-11,700,706,09:13,683,09:28,706,58200株,40百万円,-5,-0.70,695.138円,235回,50.71億円
3750,2019-11-12,710,726,09:08,666,10:12,724,141700株,99百万円,+18,+2.55,695.505円,599回,52.01億円
3750,2019-11-13,706,716,14:42,687,09:03,715,24400株,17百万円,-9,-1.24,703.02円,106回,51.36億円
3750,2019-11-14,700,706,10:23,671,14:56,675,25300株,17百万円,-40,-5.59,690.122円,102回,48.49億円
3750,2019-11-15,677,696,09:26,667,14:38,675,14800株,10百万円,0,0,677.797円,75回,48.49億円
3750,2019-11-18,692,703,11:13,676,15:00,676,11700株,8百万円,+1,+0.15,690.171円,49回,48.56億円
3750,2019-11-19,681,708,13:49,681,09:00,697,22100株,15百万円,+21,+3.11,696.511円,65回,50.07億円
3750,2019-11-20,693,700,13:55,686,11:11,700,7700株,5百万円,+3,+0.43,694.48円,33回,50.28億円
3750,2019-11-21,700,715,09:19,700,09:00,714,15600株,11百万円,+14,+2.00,708.724円,62回,51.29億円
3750,2019-11-22,714,720,09:01,690,14:32,695,100300株,71百万円,-19,-2.66,711.13円,92回,49.92億円
3750,2019-11-25,694,740,11:28,693,09:10,735,42800株,31百万円,+40,+5.76,720.561円,121回,52.80億円
3750,2019-11-26,738,762,09:47,717,09:42,748,50800株,38百万円,+13,+1.77,750.138円,185回,53.73億円
3750,2019-11-27,743,898,15:00,743,09:00,898,104500株,86百万円,+150,+20.05,818.662円,206回,64.51億円
3750,2019-11-28,958,1048,09:20,839,14:44,851,1140700株,1098百万円,-47,-5.23,962.577円,4364回,61.13億円
3750,2019-11-29,836,868,09:56,808,09:14,825,375400株,312百万円,-26,-3.06,830.443円,1371回,59.26億円
3750,2019-12-02,811,824,10:12,786,09:11,809,109900株,88百万円,-16,-1.94,805.159円,414回,58.11億円
3750,2019-12-03,819,843,09:01,767,10:20,795,125900株,101百万円,-14,-1.73,805.689円,530回,57.11億円
3750,2019-12-05,818,944,14:55,817,09:11,931,399700株,353百万円,+117,+14.37,883.928円,1708回,66.88億円
3750,2019-12-06,902,949,09:21,882,09:03,911,218600株,200百万円,-20,-2.15,914.416円,968回,65.44億円
3750,2019-12-09,926,1040,12:57,905,09:21,1019,312400株,309百万円,+108,+11.86,990.258円,1485回,73.20億円
3750,2019-12-10,990,1026,13:04,979,09:32,1015,120600株,121百万円,-4,-0.39,1001.257円,610回,72.91億円
3750,2019-12-13,1065,1088,09:05,1025,14:38,1031,86500株,91百万円,-37,-3.46,1048.191円,444回,74.06億円
3750,2019-12-16,1030,1055,09:04,1003,10:27,1010,86000株,88百万円,-21,-2.04,1021.494円,336回,72.55億円
3750,2019-12-17,1030,1037,09:07,987,10:04,1022,97700株,99百万円,+12,+1.19,1011.483円,254回,73.41億円
3750,2019-12-18,1013,1029,09:16,991,10:32,996,26400株,26百万円,-26,-2.54,1001.345円,150回,71.54億円
3750,2019-12-19,995,1009,11:17,975,14:47,984,60900株,60百万円,-12,-1.20,988.988円,244回,70.68億円
3750,2019-12-20,975,987,14:35,936,09:07,977,71200株,69百万円,-7,-0.71,963.254円,293回,70.18億円
3750,2019-12-23,992,1044,13:57,968,09:09,1036,150900株,153百万円,+59,+6.04,1014.055円,434回,74.42億円
3750,2019-12-24,1034,1043,09:01,994,09:12,1000,69500株,70百万円,-36,-3.47,1007.507円,280回,71.83億円
3750,2019-12-25,1005,1005,09:00,976,09:22,977,48100株,47百万円,-23,-2.30,986.715円,205回,70.18億円
3750,2019-12-26,1127,1127,15:00,1127,15:00,1127,9000株,10百万円,+150,+15.35,1127円,1回,80.95億円
3750,2019-12-27,1367,1420,09:28,1291,13:23,1306,1346000株,1819百万円,+179,+15.88,1351.709円,5830回,93.81億円
3750,2019-12-30,1289,1541,14:27,1186,09:22,1358,1330600株,1848百万円,+52,+3.98,1388.867円,6518回,97.55億円
3750,2020-01-06,1359,1480,09:45,1301,14:59,1324,500600株,696百万円,-34,-2.50,1391.163円,2194回,95.11億円
3750,2020-01-07,1330,1402,09:01,1310,13:03,1339,171500株,232百万円,+15,+1.13,1354.24円,957回,96.18億円
3750,2020-01-08,1303,1355,12:57,1250,09:43,1296,178500株,232百万円,-43,-3.21,1301.1円,964回,93.09億円
3750,2020-01-09,1349,1424,12:57,1307,09:41,1371,194600株,267百万円,+75,+5.79,1370.666円,1157回,98.48億円
3750,2020-01-10,1374,1478,13:00,1351,09:07,1401,239000株,339百万円,+30,+2.19,1417.225円,1418回,100.64億円
3750,2020-01-14,1448,1458,09:03,1309,10:58,1382,180800株,250百万円,-19,-1.36,1381.099円,935回,99.27億円
3750,2020-01-15,1399,1400,09:42,1300,13:43,1334,148600株,198百万円,-48,-3.47,1334.377円,538回,95.82億円
3750,2020-01-16,1304,1354,09:10,1301,14:47,1306,63500株,84百万円,-28,-2.10,1321.759円,299回,93.81億円
3750,2020-01-17,1300,1300,09:00,1141,14:56,1171,326900株,391百万円,-135,-10.34,1196.723円,1312回,84.12億円
3750,2020-01-20,1163,1168,09:00,1023,10:11,1037,340300株,366百万円,-134,-11.44,1075.717円,1339回,74.49億円
3750,2020-01-21,1051,1091,13:31,1040,10:38,1065,151200株,162百万円,+28,+2.70,1068.344円,630回,76.50億円
3750,2020-01-22,1046,1091,11:17,1045,09:01,1075,63600株,68百万円,+10,+0.94,1071.343円,295回,77.22億円
3750,2020-01-23,1056,1086,14:00,1053,09:00,1068,68200株,73百万円,-7,-0.65,1068.394円,299回,76.72億円
3750,2020-01-24,1070,1074,10:23,1038,12:54,1050,57900株,61百万円,-18,-1.69,1056.729円,267回,75.42億円
3750,2020-01-27,1063,1123,12:48,1050,09:03,1061,76100株,82百万円,+11,+1.05,1082.117円,376回,76.21億円
3750,2020-01-28,1032,1042,09:20,990,10:13,1005,95200株,96百万円,-56,-5.28,1013.131円,425回,72.19億円
3750,2020-01-29,1020,1020,09:00,994,09:18,1003,33700株,34百万円,-2,-0.20,1003.905円,177回,72.1億円
3750,2020-01-30,1005,1020,09:00,962,13:08,979,87700株,87百万円,-24,-2.39,988.354円,365回,70.3億円
3750,2020-01-31,980,1037,12:39,970,09:00,996,47300株,47百万円,+17,+1.74,1002.435円,265回,71.5億円
3750,2020-02-03,936,1004,14:50,913,09:19,991,81800株,78百万円,-5,-0.50,957.034円,417回,71.2億円
3750,2020-02-04,934,985,09:21,934,09:09,952,68900株,66百万円,-39,-3.94,954.212円,328回,68.4億円
3750,2020-02-05,970,1001,09:30,969,09:03,984,38100株,38百万円,+32,+3.36,988.48円,184回,70.7億円
3750,2020-02-06,984,1134,14:09,984,09:00,1104,166000株,182百万円,+120,+12.20,1093.418円,878回,79.3億円
3750,2020-02-07,970,1007,09:17,931,09:43,948,107800株,104百万円,-156,-14.13,964.415円,494回,68.1億円
3750,2020-02-10,949,989,09:17,949,09:00,966,25400株,25百万円,+18,+1.90,970.358円,128回,69.4億円
3750,2020-02-12,981,1000,09:14,950,13:02,957,31000株,30百万円,-9,-0.93,966.113円,165回,68.7億円
3750,2020-02-13,957,976,09:12,933,13:53,946,33100株,32百万円,-11,-1.15,953.411円,190回,68.0億円
3750,2020-02-14,932,972,09:01,932,09:00,934,21500株,20百万円,-12,-1.27,942.265円,141回,67.1億円
3750,2020-02-17,928,928,09:00,858,09:04,889,69700株,62百万円,-45,-4.82,893.438円,336回,63.9億円
3750,2020-02-17,889,914,09:06,873,10:14,882,32000株,29百万円,-7,-0.79,890.941円,172回,63.4億円
3750,2020-02-18,897,1032,12:30,897,09:01,973,103700株,102百万円,+91,+10.32,987.13円,523回,69.9億円
3750,2020-02-20,971,1013,09:06,966,09:20,1000,38200株,38百万円,+27,+2.77,994.084円,222回,71.8億円
3750,2020-02-21,990,1013,09:10,988,14:08,993,19400株,19百万円,-7,-0.70,996.619円,127回,71.3億円
