9057,2019-08-30,1460,1500,13:23,1439,09:13,1497,4500株,7百万円,+37,+2.53,1465.111円,18回
9057,2019-09-02,1484,1519,14:48,1484,09:00,1504,4900株,7百万円,+7,+0.47,1502.122円,19回
9057,2019-09-03,1519,1521,09:30,1497,14:03,1500,4200株,6百万円,-4,-0.27,1504.262円,21回
9057,2019-09-03,1507,1508,13:39,1495,13:19,1496,2900株,4百万円,-4,-0.27,1502.241円,15回
9057,2019-09-05,1514,1515,10:01,1500,15:00,1500,1700株,3百万円,+4,+0.27,1506.882円,10回
9057,2019-09-05,1497,1497,09:03,1461,15:00,1461,4600株,7百万円,-39,-2.60,1480.217円,20回
9057,2019-09-07,1464,1464,14:57,1463,14:57,1463,400株,1百万円,+2,+0.14,1463.5円,2回
9057,2019-09-10,1472,1472,14:36,1472,14:36,1472,100株,－百万円,+9,+0.62,1472円,1回
9057,2019-09-11,1490,1494,12:52,1487,09:31,1494,3200株,5百万円,+22,+1.49,1489.969円,16回
9057,2019-09-12,1495,1506,15:00,1485,13:49,1506,1300株,2百万円,+12,+0.80,1495.615円,10回
9057,2019-09-13,1507,1509,10:28,1506,14:57,1507,500株,1百万円,+1,+0.07,1507.2円,4回
9057,2019-09-17,1512,1540,14:44,1510,09:37,1540,4600株,7百万円,+33,+2.19,1524.609円,20回
9057,2019-09-17,1540,1565,14:43,1539,09:34,1565,9900株,15百万円,+25,+1.62,1550.232円,25回,118.09億円
9057,2019-09-19,1570,1582,09:39,1553,12:30,1563,5100株,8百万円,-2,-0.13,1568.745円,30回,117.94億円
9057,2019-09-20,1570,1595,13:10,1555,09:30,1595,6100株,10百万円,+32,+2.05,1576.426円,26回,120.36億円
9057,2019-09-24,1600,1616,15:00,1583,09:58,1616,11800株,19百万円,+21,+1.32,1599.898円,39回,121.94億円
9057,2019-09-25,1627,1634,15:00,1580,09:21,1634,10100株,16百万円,+18,+1.11,1603.168円,25回,123.30億円
9057,2019-09-26,1647,1676,14:55,1643,09:09,1662,7200株,12百万円,+28,+1.71,1655.556円,38回,125.41億円
9057,2019-09-27,1680,1750,10:02,1680,09:00,1750,18500株,32百万円,+88,+5.29,1724.178円,100回,132.06億円
9057,2019-09-30,1789,1798,09:09,1739,10:41,1752,13200株,23百万円,+2,+0.11,1767.167円,59回,132.21億円
9057,2019-10-01,1737,1744,09:02,1720,11:22,1722,6200株,11百万円,-30,-1.71,1728.935円,41回,129.94億円
9057,2019-10-02,1682,1699,09:33,1641,13:39,1641,12500株,21百万円,-81,-4.70,1664.264円,50回,123.83億円
9057,2019-10-03,1625,1657,10:32,1625,09:00,1632,3700株,6百万円,-9,-0.55,1636.838円,13回,123.15億円
9057,2019-10-04,1699,1725,15:00,1690,09:10,1725,4900株,8百万円,+93,+5.70,1711.653円,26回,130.17億円
9057,2019-10-07,1789,1826,09:15,1731,10:43,1797,33900株,60百万円,+72,+4.17,1780.614円,157回,135.60億円
9057,2019-10-08,1796,1820,12:40,1795,09:01,1815,15000株,27百万円,+18,+1.00,1802.1円,61回,136.96億円
9057,2019-10-09,1826,1999,14:21,1826,09:00,1989,43100株,82百万円,+174,+9.59,1909.459円,244回,150.09億円
9057,2019-10-10,1984,1984,09:00,1874,11:28,1891,28800株,55百万円,-98,-4.93,1926.545円,114回,142.69億円
9057,2019-10-11,1968,2058,14:35,1927,09:08,2030,25200株,50百万円,+139,+7.35,1984.246円,123回,153.18億円
9057,2019-10-15,2087,2230,13:29,2087,09:03,2200,34600株,74百万円,+170,+8.37,2145.731円,174回,166.01億円
9057,2019-10-16,2260,2283,09:03,1951,12:37,2072,52100株,110百万円,-128,-5.82,2104.284円,303回,156.35億円
9057,2019-10-17,2077,2200,09:20,2062,10:54,2140,21900株,46百万円,+68,+3.28,2119.132円,132回,161.48億円
9057,2019-10-18,2186,2300,12:41,2156,09:05,2279,28600株,64百万円,+139,+6.50,2245.339円,133回,171.97億円
9057,2019-10-21,2329,2373,09:49,2260,09:00,2350,26400株,61百万円,+71,+3.12,2324.246円,133回,177.33億円
9057,2019-10-23,2205,2259,14:34,2120,09:14,2193,59100株,129百万円,-157,-6.68,2175.723円,332回,165.48億円
9057,2019-10-24,2243,2243,09:00,2055,11:11,2056,40200株,85百万円,-137,-6.25,2104.878円,230回,155.15億円
9057,2019-10-25,2089,2098,15:00,2050,09:15,2098,12700株,26百万円,+42,+2.04,2069.417円,67回,158.32億円
9057,2019-10-28,2080,2094,10:27,2052,09:04,2058,11500株,24百万円,-40,-1.91,2075.026円,59回,155.30億円
9057,2019-10-29,2075,2075,09:00,1966,14:45,1990,17900株,36百万円,-68,-3.30,2018.737円,96回,150.17億円
9057,2019-10-30,1971,1971,09:00,1850,10:18,1960,35800株,68百万円,-30,-1.51,1903.567円,190回,147.90億円
9057,2019-10-31,1960,2068,14:50,1937,09:09,2064,17300株,35百万円,+104,+5.31,1998.89円,101回,155.75億円
9057,2019-11-01,2065,2066,09:01,2011,14:03,2034,4400株,9百万円,-30,-1.45,2039.977円,30回,153.49億円
