3849,2019-12-30,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-01-06,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-01-07,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-01-08,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-01-09,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-01-10,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-01-14,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-01-15,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-01-16,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-01-17,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-01-20,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-01-21,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-01-22,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-01-23,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-01-24,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-01-27,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-01-28,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-01-29,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-01-30,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-01-31,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-02-03,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-02-04,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-02-05,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-02-06,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-02-07,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-02-10,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-02-12,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-02-13,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-02-14,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-02-17,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-02-17,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-02-18,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-02-20,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-02-21,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-02-25,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-02-26,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-02-27,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-02-28,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-03-02,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-03-03,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-03-04,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-03-05,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-03-06,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-03-06,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-03-10,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-03-11,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－億円
3849,2020-03-12,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－
3849,2020-03-13,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－
3849,2020-03-16,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－
3849,2020-03-17,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－
3849,2020-03-18,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－
3849,2020-03-19,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－
3849,2020-03-23,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－
3849,2020-03-24,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－
3849,2020-03-26,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－
3849,2020-03-26,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－
3849,2020-03-27,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－
3849,2020-03-30,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－
3849,2020-03-31,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－
3849,2020-04-01,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－
3849,2020-04-02,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－
3849,2020-04-03,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－
3849,2020-04-06,－,－,－,－,－,－,－株,－百万円,0,0,－円,－回,－
