3665,2019-08-06,1180,1180,09:00,1108,10:47,1140,389900株,441百万円,-53,-4.44,1131.54円,1137回
3665,2019-08-06,1080,1129,12:59,1062,09:04,1128,246500株,272百万円,-12,-1.05,1104.273円,857回
3665,2019-08-07,1135,1155,09:04,1112,12:34,1121,169700株,191百万円,-7,-0.62,1127.466円,567回
3665,2019-08-08,1116,1121,09:00,1084,10:07,1104,230100株,253百万円,-17,-1.52,1101.319円,877回
3665,2019-08-09,1102,1133,09:31,1098,14:55,1099,153200株,170百万円,-5,-0.45,1111.806円,737回
3665,2019-08-13,1082,1116,09:02,1077,09:00,1104,254300株,279百万円,+5,+0.45,1098.955円,1125回
3665,2019-08-14,1115,1147,14:54,1112,09:00,1144,189500株,215百万円,+40,+3.62,1134.266円,823回
3665,2019-08-15,1098,1107,09:04,1075,09:31,1083,258100株,281百万円,-61,-5.33,1088.591円,859回
3665,2019-08-16,1078,1111,12:33,1065,09:02,1086,281100株,306百万円,+3,+0.28,1090.061円,1103回
3665,2019-08-19,1098,1165,14:50,1087,09:02,1156,323900株,367百万円,+70,+6.45,1132.71円,1016回
3665,2019-08-20,1162,1173,14:30,1119,09:02,1166,239200株,275百万円,+10,+0.87,1149.112円,894回
3665,2019-08-21,1166,1170,09:08,1135,09:24,1153,222900株,257百万円,-13,-1.11,1152.459円,819回
3665,2019-08-22,1166,1188,14:59,1155,09:32,1183,298400株,350百万円,+30,+2.60,1174.489円,1219回
3665,2019-08-23,1182,1199,14:42,1166,09:02,1195,206100株,245百万円,+12,+1.01,1189.395円,889回
3665,2019-08-26,1146,1174,09:32,1137,12:52,1147,263300株,303百万円,-48,-4.02,1151.497円,900回
3665,2019-08-26,1153,1203,10:37,1145,09:00,1183,220300株,261百万円,+36,+3.14,1184.447円,728回
3665,2019-08-28,1185,1186,09:00,1140,13:38,1148,157900株,183百万円,-35,-2.96,1157.493円,545回
3665,2019-08-29,1146,1153,09:05,1122,12:30,1137,212000株,241百万円,-11,-0.96,1134.888円,747回
3665,2019-08-30,1150,1179,09:01,1150,09:00,1174,192800株,225百万円,+37,+3.25,1167.513円,753回
3665,2019-09-02,1176,1193,09:01,1164,10:19,1183,150000株,177百万円,+9,+0.77,1179.195円,691回
3665,2019-09-03,1177,1186,13:31,1148,09:08,1169,166500株,194百万円,-14,-1.18,1167.998円,695回
3665,2019-09-03,1172,1244,12:32,1172,09:00,1227,611700株,747百万円,+58,+4.96,1220.472円,1966回
3665,2019-09-05,1246,1272,09:59,1233,13:25,1249,395000株,496百万円,+22,+1.79,1254.651円,1302回
3665,2019-09-05,1249,1249,09:00,1201,09:03,1234,224100株,275百万円,-15,-1.20,1226.466円,786回
3665,2019-09-07,1240,1253,12:31,1229,09:01,1252,136800株,170百万円,+18,+1.46,1245.391円,474回
3665,2019-09-10,1246,1248,09:01,1195,14:45,1200,322000株,391百万円,-52,-4.15,1212.99円,1043回
3665,2019-09-11,1193,1196,13:28,1165,09:18,1187,193900株,229百万円,-13,-1.08,1183.46円,829回
3665,2019-09-12,1232,1279,09:17,1224,10:05,1242,569100株,712百万円,+55,+4.63,1251.652円,1912回
3665,2019-09-13,1245,1263,09:02,1220,09:07,1231,293100株,362百万円,-11,-0.89,1235.943円,999回
3665,2019-09-17,1114,1146,09:11,1082,09:14,1086,697400株,768百万円,-145,-11.78,1101.751円,1762回
3665,2019-09-17,1075,1080,09:00,997,14:01,1006,1046800株,1066百万円,-80,-7.37,1017.986円,2565回,428.98億円
3665,2019-09-19,1011,1021,09:29,981,09:03,1006,812300株,815百万円,0,0,1003.27円,2044回,428.98億円
3665,2019-09-20,1018,1022,09:21,1000,14:59,1000,654100株,662百万円,-6,-0.60,1011.348円,1806回,426.42億円
3665,2019-09-24,1001,1025,09:40,998,09:00,1003,401400株,405百万円,+3,+0.30,1008.029円,1066回,427.70億円
3665,2019-09-25,1005,1023,09:23,1001,10:51,1009,350800株,355百万円,+6,+0.60,1012.293円,1195回,430.26億円
3665,2019-09-26,1017,1019,09:00,1000,14:52,1001,316800株,319百万円,-8,-0.79,1006.799円,967回,426.85億円
3665,2019-09-27,1005,1005,09:00,990,12:58,993,329500株,328百万円,-8,-0.80,995.968円,850回,423.44億円
3665,2019-09-30,988,997,09:12,965,09:57,972,479800株,467百万円,-21,-2.11,973.617円,1230回,414.48億円
3665,2019-10-01,975,981,12:54,951,09:03,977,357600株,346百万円,+5,+0.51,967.047円,986回,416.61億円
3665,2019-10-02,972,998,09:18,966,09:00,991,441200株,436百万円,+14,+1.43,989.126円,1222回,422.58億円
3665,2019-10-03,977,986,10:34,958,09:10,967,262800株,255百万円,-24,-2.42,971.051円,959回,412.35億円
3665,2019-10-04,978,1004,14:33,970,11:23,1002,260600株,258百万円,+35,+3.62,990.774円,858回,427.27億円
3665,2019-10-07,1012,1028,09:02,1005,09:14,1020,297400株,301百万円,+18,+1.80,1013.235円,874回,434.95億円
3665,2019-10-08,1030,1036,09:02,1018,09:06,1023,299200株,308百万円,+3,+0.29,1027.9円,1069回,436.23億円
3665,2019-10-09,1011,1041,12:30,1010,09:02,1038,344200株,355百万円,+15,+1.47,1030.728円,969回,442.62億円
3665,2019-10-10,1029,1031,09:02,996,11:16,998,377500株,381百万円,-40,-3.85,1008.006円,994回,425.57億円
3665,2019-10-11,987,990,09:00,968,10:32,973,396900株,388百万円,-25,-2.51,978.463円,1126回,414.91億円
3665,2019-10-15,964,964,09:00,941,12:30,945,623900株,592百万円,-28,-2.88,949.072円,1638回,402.97億円
3665,2019-10-16,952,1003,13:47,948,09:00,992,607100株,599百万円,+47,+4.97,986.414円,1815回,423.01億円
3665,2019-10-17,986,1005,13:30,971,09:36,988,364600株,361百万円,-4,-0.40,989.376円,1187回,421.30億円
3665,2019-10-18,1001,1002,09:03,969,13:32,973,218100株,214百万円,-15,-1.52,982.37円,700回,414.91億円
3665,2019-10-21,981,987,09:04,969,14:41,972,183600株,179百万円,-1,-0.10,976.815円,530回,414.48億円
3665,2019-10-23,968,992,14:52,962,09:01,989,288400株,283百万円,+17,+1.75,981.067円,1359回,421.73億円
3665,2019-10-24,1002,1004,09:02,988,13:37,990,189300株,188百万円,+1,+0.10,995.666円,547回,422.16億円
3665,2019-10-25,981,1003,13:50,976,09:04,1000,169200株,168百万円,+10,+1.01,991.697円,574回,426.42億円
3665,2019-10-28,1000,1016,09:06,993,09:00,995,192000株,192百万円,-5,-0.50,1001.934円,774回,424.29億円
3665,2019-10-29,981,981,09:00,953,14:05,959,788900株,759百万円,-36,-3.62,962.711円,1800回,408.94億円
3665,2019-10-30,965,973,09:18,947,13:33,956,345500株,331百万円,-3,-0.31,957.755円,1038回,407.66億円
