0100,2020-05-18,3232.44,3242.80,14:58,3228.86,10:00,3241.80,228553900株,－百万円,+10.43,+0.32,－円,－回,－,"","","",""
0100,2020-05-19,3267.41,3290.39,09:29,3264.32,11:03,3273.21,171203700株,－百万円,+31.41,+0.97,－円,－回,－,"","","",""
0100,2020-05-20,3272.72,3302.28,14:35,3272.45,09:00,3299.29,148350900株,－百万円,+26.08,+0.80,－円,－回,－,"","","",""
0100,2020-05-21,3310.48,3317.09,15:00,3302.41,11:18,3316.62,211872400株,－百万円,+17.08,+0.52,－円,－回,－,"","","",""
0100,2020-05-22,3319.75,3325.33,10:07,3316.44,12:49,3324.36,171833400株,－百万円,+7.74,+0.23,－円,－回,－,"","","",""
0100,2020-05-25,3343.25,3365.45,14:40,3343.25,09:00,3363.22,313518800株,－百万円,+38.86,+1.17,－円,－回,－,"","","",""
0100,2020-05-26,3374.30,3381.01,13:39,3369.39,14:01,3374.12,229067100株,－百万円,+10.90,+0.32,－円,－回,－,"","","",""
0100,2020-05-27,3377.83,3390.96,14:59,3369.43,09:19,3390.50,198629000株,－百万円,+16.38,+0.49,－円,－回,－,"","","",""
0100,2020-05-28,3399.53,3408.16,11:00,3383.67,13:30,3395.27,151219800株,－百万円,+4.77,+0.14,－円,－回,－,"","","",""
0100,2020-05-29,3396.33,3415.05,15:00,3396.22,09:00,3415.05,180986400株,－百万円,+19.78,+0.58,－円,－回,－,"","","",""
0100,2020-06-01,3425.90,3438.16,13:31,3423.98,09:03,3432.33,202191100株,－百万円,+17.28,+0.51,－円,－回,－,"","","",""
0100,2020-06-02,3441.43,3450.87,13:33,3439.11,09:53,3447.57,176981200株,－百万円,+15.24,+0.44,－円,－回,－,"","","",""
0100,2020-06-03,3458.21,3462.18,09:16,3434.34,14:33,3438.09,203522700株,－百万円,-9.48,-0.27,－円,－回,－,"","","",""
0100,2020-06-04,3451.02,3453.89,09:16,3430.85,12:51,3432.81,188964800株,－百万円,-5.28,-0.15,－円,－回,－,"","","",""
0100,2020-06-05,3437.34,3455.53,15:00,3432.65,09:59,3455.33,172481800株,－百万円,+22.52,+0.66,－円,－回,－,"","","",""
0100,2020-06-08,3470.10,3475.95,14:59,3465.39,10:44,3475.39,415215400株,－百万円,+20.06,+0.58,－円,－回,－,"","","",""
0100,2020-06-09,3480.33,3483.41,09:18,3467.67,09:50,3482.23,278803800株,－百万円,+6.84,+0.20,－円,－回,－,"","","",""
0100,2020-06-10,3475.32,3491.67,14:39,3475.11,09:00,3488.44,319568600株,－百万円,+6.21,+0.18,－円,－回,－,"","","",""
0100,2020-06-11,3484.65,3492.81,10:18,3451.77,14:54,3453.10,252070800株,－百万円,-35.34,-1.01,－円,－回,－,"","","",""
0100,2020-06-12,3405.69,3420.80,15:00,3351.65,09:13,3418.46,239823300株,－百万円,-34.64,-1.00,－円,－回,－,"","","",""
0100,2020-06-15,3429.60,3439.79,09:06,3378.84,15:00,3378.84,200449500株,－百万円,-39.62,-1.16,－円,－回,－,"","","",""
0100,2020-06-16,3400.52,3443.17,14:59,3400.52,09:00,3442.69,280816900株,－百万円,+63.85,+1.89,－円,－回,－,"","","",""
0100,2020-06-17,3452.91,3469.21,15:00,3452.91,09:00,3468.38,198624600株,－百万円,+25.69,+0.75,－円,－回,－,"","","",""
0100,2020-06-18,3473.42,3476.65,09:06,3457.54,10:37,3476.24,187833200株,－百万円,+7.86,+0.23,－円,－回,－,"","","",""
0100,2020-06-19,3477.23,3491.49,15:00,3471.93,09:49,3491.49,175016300株,－百万円,+15.25,+0.44,－円,－回,－,"","","",""
0100,2020-06-22,3493.28,3506.55,13:21,3488.28,09:03,3504.24,240718700株,－百万円,+12.75,+0.37,－円,－回,－,"","","",""
0100,2020-06-23,3514.96,3520.13,09:07,3490.18,10:43,3508.39,427455500株,－百万円,+4.15,+0.12,－円,－回,－,"","","",""
0100,2020-06-24,3509.31,3517.71,10:14,3506.37,14:30,3511.85,333841200株,－百万円,+3.46,+0.10,－円,－回,－,"","","",""
0100,2020-06-25,3500.87,3505.88,10:04,3487.40,11:19,3490.26,272574600株,－百万円,-21.59,-0.61,－円,－回,－,"","","",""
0100,2020-06-26,3499.44,3501.46,09:06,3481.59,11:26,3484.39,227227900株,－百万円,-5.87,-0.17,－円,－回,－,"","","",""
