1954,2019-08-30,2559,2616,10:20,2559,09:00,2597,52800株,137百万円,+65,+2.57,2598.53円,263回
1954,2019-09-02,2600,2660,09:53,2590,09:07,2610,57900株,152百万円,+13,+0.50,2628.817円,299回
1954,2019-09-03,2610,2762,14:59,2610,09:00,2757,87300株,237百万円,+147,+5.63,2714.903円,380回
1954,2019-09-03,2746,2799,13:11,2739,09:02,2753,94300株,261百万円,-4,-0.15,2771.286円,563回
1954,2019-09-05,2780,2834,12:35,2771,09:00,2780,69500株,195百万円,+27,+0.98,2800.16円,395回
1954,2019-09-05,2796,2805,09:00,2752,10:25,2768,41500株,115百万円,-12,-0.43,2775.304円,213回
1954,2019-09-07,2772,2783,14:07,2730,09:28,2772,42000株,116百万円,+4,+0.14,2765.743円,250回
1954,2019-09-10,2799,2855,12:51,2784,09:02,2824,92400株,261百万円,+52,+1.88,2827.911円,474回
1954,2019-09-11,2830,2936,12:37,2814,09:01,2935,108900株,316百万円,+111,+3.93,2902.341円,661回
1954,2019-09-12,2950,2995,13:08,2943,10:12,2967,75700株,225百万円,+32,+1.09,2968.3円,418回
1954,2019-09-13,2972,2987,13:40,2941,09:19,2978,68200株,203百万円,+11,+0.37,2969.553円,245回
1954,2019-09-17,2967,3030,11:26,2953,09:04,3005,72100株,216百万円,+27,+0.91,2998.789円,303回
1954,2019-10-09,3205,3265,10:28,3180,09:00,3250,60300株,195百万円,+40,+1.25,3237.148円,192回,517.39億円
1954,2019-10-10,3255,3280,09:09,3225,09:40,3245,37900株,123百万円,-5,-0.15,3254.591円,172回,516.59億円
1954,2019-10-11,3265,3270,09:06,3205,10:19,3225,66200株,214百万円,-20,-0.62,3226.526円,264回,513.41億円
1954,2019-10-15,3270,3295,09:05,3210,12:30,3225,86000株,279百万円,0,0,3243.541円,435回,513.41億円
1954,2019-10-16,3250,3350,10:51,3245,09:01,3255,86900株,286百万円,+30,+0.93,3288.843円,347回,518.18億円
1954,2019-10-17,3260,3315,09:07,3240,10:14,3265,51100株,167百万円,+10,+0.31,3268.963円,283回,519.77億円
1954,2019-10-18,3290,3340,09:14,3235,13:33,3245,50900株,167百万円,-20,-0.61,3283.713円,230回,516.59億円
1954,2019-10-21,3265,3325,09:12,3265,09:00,3280,51000株,168百万円,+35,+1.08,3295.01円,266回,522.16億円
1954,2019-10-23,3285,3290,09:03,3220,11:00,3275,67800株,220百万円,-5,-0.15,3251.128円,265回,521.37億円
1954,2019-10-24,3300,3320,09:36,3285,11:20,3305,38500株,127百万円,+30,+0.92,3300.519円,164回,526.14億円
1954,2019-10-25,3305,3335,12:36,3280,13:37,3300,46400株,153百万円,-5,-0.15,3305.776円,191回,525.34億円
1954,2019-10-28,3300,3315,15:00,3250,09:32,3315,41200株,136百万円,+15,+0.45,3294.272円,156回,528.18億円
1954,2019-10-29,3320,3340,09:43,3280,14:22,3290,58800株,195百万円,-25,-0.75,3310.102円,207回,524.20億円
1954,2019-10-30,3300,3300,09:00,3165,12:46,3215,97300株,313百万円,-75,-2.28,3217.21円,344回,512.25億円
1954,2019-10-31,3300,3425,12:51,3285,09:03,3365,170200株,575百万円,+150,+4.67,3376.933円,709回,536.15億円
1954,2019-11-01,3355,3355,09:00,3245,10:06,3270,49500株,162百万円,-95,-2.82,3278.99円,185回,521.01億円
1954,2019-11-05,3315,3385,13:38,3315,09:00,3360,37400株,125百万円,+90,+2.75,3350.481円,160回,535.35億円
1954,2019-11-07,3500,3550,09:01,3500,09:00,3540,71700株,253百万円,+45,+1.29,3535.056円,376回,564.03億円
1954,2019-11-08,3580,3590,09:00,3450,14:41,3475,77400株,272百万円,-65,-1.84,3508.288円,311回,553.67億円
1954,2019-11-11,3505,3535,09:02,3455,14:59,3460,60400株,210百万円,-15,-0.43,3482.227円,294回,551.28億円
1954,2019-11-12,3485,3485,09:00,3440,09:14,3475,36600株,127百万円,+15,+0.43,3467.514円,148回,553.67億円
1954,2019-11-13,3490,3500,11:20,3460,15:00,3460,36100株,126百万円,-15,-0.43,3478.643円,178回,551.28億円
1954,2019-11-14,3460,3460,09:00,3305,12:41,3340,56500株,191百万円,-120,-3.47,3376.841円,259回,532.16億円
1954,2019-11-15,3365,3440,10:50,3320,09:04,3390,43600株,148百万円,+50,+1.50,3402.97円,222回,540.13億円
1954,2019-11-18,3450,3490,10:31,3435,09:01,3440,60300株,209百万円,+50,+1.47,3464.892円,293回,548.10億円
1954,2019-11-19,3480,3490,09:07,3375,12:54,3390,56600株,193百万円,-50,-1.45,3418.33円,255回,540.13億円
1954,2019-11-20,3400,3405,09:16,3370,09:06,3405,31900株,108百万円,+15,+0.44,3394.875円,142回,542.52億円
1954,2019-11-21,3405,3495,09:41,3400,09:03,3475,65400株,227百万円,+70,+2.06,3466.46円,323回,553.67億円
1954,2019-11-22,3495,3545,09:53,3490,09:00,3500,70500株,248百万円,+25,+0.72,3517.113円,393回,557.66億円
1954,2019-11-25,3505,3525,09:04,3430,14:59,3430,28500株,99百万円,-70,-2.00,3460.807円,122回,546.50億円
1954,2019-11-26,3445,3445,09:00,3360,10:00,3430,84500株,289百万円,0,0,3420.953円,356回,546.50億円
1954,2019-11-27,3465,3465,09:00,3400,11:11,3435,14300株,49百万円,+5,+0.15,3426.538円,84回,547.30億円
1954,2019-11-28,3410,3415,09:11,3365,14:32,3375,21600株,73百万円,-60,-1.75,3386.667円,110回,537.74億円
1954,2019-11-29,3410,3410,09:00,3325,12:53,3365,24600株,83百万円,-10,-0.30,3358.862円,115回,536.15億円
1954,2019-12-02,3400,3410,09:02,3345,12:30,3380,14600株,49百万円,+15,+0.45,3384.795円,74回,538.54億円
1954,2019-12-03,3365,3400,13:51,3310,09:12,3400,27300株,92百万円,+20,+0.59,3366.502円,139回,541.72億円
1954,2019-12-05,3375,3385,09:02,3345,09:57,3355,27800株,93百万円,-20,-0.59,3359.029円,134回,534.55億円
1954,2019-12-06,3400,3685,14:15,3370,09:00,3660,176500株,626百万円,+305,+9.09,3544.416円,770回,583.15億円
1954,2019-12-09,3655,3755,09:18,3655,09:00,3735,81200株,302百万円,+75,+2.05,3716.847円,368回,595.10億円
1954,2019-12-10,3700,3700,09:00,3625,10:35,3645,34400株,126百万円,-90,-2.41,3652.122円,182回,580.76億円
1954,2019-12-13,3835,3840,09:00,3720,09:58,3765,91300株,345百万円,-5,-0.13,3774.14円,380回,599.88億円
1954,2019-12-16,3745,3875,12:56,3745,09:00,3820,81000株,310百万円,+55,+1.46,3829.074円,408回,608.64億円
1954,2019-12-17,3880,3900,12:30,3835,09:26,3880,60200株,233百万円,+60,+1.57,3876.478円,278回,618.20億円
1954,2019-12-18,3865,3900,09:31,3850,09:06,3870,72700株,282百万円,-10,-0.26,3875.901円,406回,616.61億円
1954,2019-12-19,3845,3855,09:00,3785,12:37,3800,44200株,168百万円,-70,-1.81,3809.434円,227回,605.46億円
1954,2019-12-20,3800,3825,12:34,3785,09:50,3815,47000株,179百万円,+15,+0.39,3809円,192回,607.85億円
1954,2019-12-23,3795,3795,09:00,3730,13:11,3745,26400株,99百万円,-70,-1.83,3752.841円,129回,596.69億円
1954,2019-12-24,3745,3765,09:37,3745,09:00,3750,18200株,68百万円,+5,+0.13,3751.099円,85回,597.49億円
1954,2019-12-25,3745,3750,09:01,3690,14:03,3710,17400株,65百万円,-40,-1.07,3717.098円,76回,591.12億円
1954,2019-12-26,3725,3785,12:37,3725,09:00,3750,27900株,105百万円,+40,+1.08,3756.523円,141回,597.49億円
1954,2019-12-27,3755,3770,09:18,3715,12:31,3735,17100株,64百万円,-15,-0.40,3734.708円,80回,595.10億円
1954,2019-12-30,3700,3720,15:00,3670,09:07,3720,21800株,81百万円,-15,-0.40,3701.514円,115回,592.71億円
1954,2020-01-06,3640,3680,10:02,3585,14:58,3590,48300株,175百万円,-130,-3.49,3625.052円,180回,572.00億円
1954,2020-01-07,3605,3690,13:36,3605,09:00,3670,30900株,113百万円,+80,+2.23,3653.673円,140回,584.74億円
1954,2020-01-08,3600,3640,13:01,3540,09:45,3580,40900株,147百万円,-90,-2.45,3585.953円,217回,570.40億円
1954,2020-01-09,3625,3630,09:00,3555,09:12,3585,36000株,129百万円,+5,+0.14,3592.667円,200回,571.20億円
1954,2020-01-10,3585,3585,09:00,3535,09:01,3535,25800株,91百万円,-50,-1.39,3546.434円,136回,563.23億円
1954,2020-01-14,3535,3535,09:00,3495,09:32,3520,35600株,125百万円,-15,-0.42,3511.868円,126回,560.84億円
1954,2020-01-15,3520,3540,09:18,3500,09:00,3515,34600株,122百万円,-5,-0.14,3523.035円,192回,560.05億円
1954,2020-01-16,3485,3505,12:43,3470,09:02,3495,23000株,80百万円,-20,-0.57,3487.239円,110回,556.86億円
1954,2020-01-17,3510,3555,09:57,3495,09:05,3510,40400株,142百万円,+15,+0.43,3520.916円,175回,559.25億円
1954,2020-01-20,3510,3580,09:28,3505,09:02,3540,38000株,135百万円,+30,+0.85,3553.908円,179回,564.03億円
1954,2020-01-21,3575,3590,09:09,3540,09:03,3585,38600株,138百万円,+45,+1.27,3570.259円,198回,571.20億円
1954,2020-01-22,3600,3670,09:07,3600,09:00,3635,50700株,185百万円,+50,+1.39,3650.118円,178回,579.17億円
1954,2020-01-23,3645,3645,09:00,3555,12:30,3560,25800株,93百万円,-75,-2.06,3586.105円,124回,567.22億円
1954,2020-01-24,3620,3620,09:00,3575,09:26,3585,28900株,104百万円,+25,+0.70,3596.038円,125回,571.20億円
1954,2020-01-27,3500,3585,12:42,3500,09:03,3545,26600株,94百万円,-40,-1.12,3542.613円,138回,564.83億円
1954,2020-01-28,3525,3565,14:29,3500,09:02,3555,35000株,124百万円,+10,+0.28,3532.2円,165回,566.42億円
1954,2020-01-29,3585,3630,09:19,3580,09:02,3595,33200株,120百万円,+40,+1.13,3602.666円,189回,573億円
1954,2020-01-30,3595,3620,10:45,3535,12:52,3570,41600株,149百万円,-25,-0.70,3577.861円,225回,569億円
1954,2020-01-31,3585,3640,10:09,3550,09:29,3630,35100株,127百万円,+60,+1.68,3622.308円,198回,578億円
1954,2020-02-03,3510,3615,11:17,3510,09:03,3565,27700株,99百万円,-65,-1.79,3574.801円,147回,568億円
1954,2020-02-04,3540,3615,14:15,3540,09:00,3595,20500株,74百万円,+30,+0.84,3591.927円,100回,573億円
1954,2020-02-05,3600,3660,13:47,3600,09:00,3635,20300株,74百万円,+40,+1.11,3636.305円,86回,579億円
1954,2020-02-06,3675,3700,09:04,3660,13:00,3685,47000株,173百万円,+50,+1.38,3677.457円,219回,587億円
1954,2020-02-07,3680,3680,09:00,3590,09:38,3630,31000株,112百万円,-55,-1.49,3624.226円,194回,578億円
1954,2020-02-10,3580,3600,10:48,3545,09:00,3575,34500株,123百万円,-55,-1.52,3568.957円,148回,570億円
1954,2020-02-12,3585,3605,14:08,3530,09:47,3595,35300株,126百万円,+20,+0.56,3578.06円,191回,573億円
1954,2020-02-13,3595,3645,09:05,3515,14:30,3525,36800株,131百万円,-70,-1.95,3549.457円,200回,562億円
1954,2020-02-14,3595,3595,09:01,3320,09:44,3500,73500株,254百万円,-25,-0.71,3450.571円,381回,558億円
1954,2020-02-17,3480,3480,09:00,3395,09:46,3425,37100株,127百万円,-75,-2.14,3426.172円,205回,546億円
1954,2020-02-17,3390,3470,10:43,3375,09:00,3415,39600株,136百万円,-10,-0.29,3427.715円,180回,544億円
1954,2020-02-18,3385,3430,09:18,3355,14:59,3355,29400株,99百万円,-60,-1.76,3376.326円,145回,535億円
1954,2020-02-20,3375,3400,09:49,3320,12:56,3320,25300株,85百万円,-35,-1.04,3346.482円,128回,529億円
1954,2020-02-21,3320,3350,09:09,3280,14:54,3300,42800株,142百万円,-20,-0.60,3311.647円,220回,526億円
1954,2020-02-25,3175,3230,10:18,3145,09:05,3155,55700株,177百万円,-145,-4.39,3180.979円,249回,503億円
1954,2020-02-26,3130,3145,09:04,3075,11:03,3125,45500株,142百万円,-30,-0.95,3113.637円,229回,498億円
1954,2020-02-27,3110,3140,09:36,3085,09:13,3110,46700株,145百万円,-15,-0.48,3104.379円,232回,496億円
1954,2020-02-28,3000,3045,09:26,2955,14:51,2958,75800株,226百万円,-152,-4.89,2986.789円,333回,471億円
1954,2020-03-02,2958,3105,12:37,2946,09:00,3055,65100株,197百万円,+97,+3.28,3025.212円,357回,487億円
1954,2020-03-03,3100,3115,09:02,2952,14:59,2953,44400株,133百万円,-102,-3.34,3001.347円,232回,471億円
1954,2020-03-04,2924,2969,10:19,2880,09:02,2935,36000株,106百万円,-18,-0.61,2939.344円,206回,468億円
1954,2020-03-05,2999,3005,09:04,2931,13:22,2938,25200株,74百万円,+3,+0.10,2955.794円,147回,468億円
1954,2020-03-06,2888,2888,09:00,2773,13:04,2791,67900株,191百万円,-147,-5.00,2811.842円,388回,445億円
1954,2020-03-06,2650,2710,09:07,2576,11:14,2581,50800株,132百万円,-210,-7.52,2608.012円,334回,411億円
1954,2020-03-10,2508,2661,14:35,2463,09:37,2630,46100株,118百万円,+49,+1.90,2567.178円,270回,419億円
1954,2020-03-11,2620,2668,09:11,2597,14:53,2600,40900株,107百万円,-30,-1.14,2621.281円,265回,414億円
1954,2020-03-12,2521,2571,09:04,2429,13:03,2463,72700株,181百万円,-137,-5.27,2484.025円,450回,392億円
1954,2020-03-13,2313,2430,14:19,2261,10:20,2378,75000株,175百万円,-85,-3.45,2332.944円,405回,379億円
1954,2020-03-16,2465,2533,14:10,2386,09:16,2415,44000株,108百万円,+37,+1.56,2462.821円,296回,385億円
1954,2020-03-17,2390,2583,14:24,2331,09:13,2560,60600株,151百万円,+145,+6.00,2495.063円,339回,408億円
1954,2020-03-18,2560,2656,13:38,2521,09:00,2577,42200株,110百万円,+17,+0.66,2603.256円,294回,411億円
1954,2020-03-19,2557,2779,14:37,2557,09:00,2756,54700株,149百万円,+179,+6.95,2727.614円,323回,439億円
1954,2020-03-23,2760,2820,09:15,2625,11:27,2719,55700株,151百万円,-37,-1.34,2707.942円,318回,433億円
1954,2020-03-24,2813,2831,09:06,2686,13:35,2756,34500株,95百万円,+37,+1.36,2748.084円,208回,439億円
1954,2020-03-25,2898,2908,15:00,2804,09:29,2908,53200株,152百万円,+152,+5.52,2865.085円,304回,463億円
1954,2020-03-26,2908,2964,14:59,2801,09:50,2962,49800株,145百万円,+54,+1.86,2911.434円,235回,472億円
1954,2020-03-27,3015,3150,15:00,2895,09:02,3150,58600株,180百万円,+188,+6.35,3070.253円,290回,502億円
1954,2020-03-30,3090,3090,09:00,2954,10:45,3030,50300株,151百万円,-120,-3.81,3007.877円,279回,483億円
1954,2020-03-31,2980,3050,09:07,2908,14:04,2938,39100株,116百万円,-92,-3.04,2967.143円,236回,468億円
1954,2020-04-01,2873,2974,12:30,2800,14:48,2811,38100株,109百万円,-127,-4.32,2873.076円,225回,448億円
1954,2020-04-02,2800,2831,09:31,2726,14:09,2739,17600株,48百万円,-72,-2.56,2754.83円,96回,436億円
1954,2020-04-03,2769,2881,11:11,2758,14:16,2795,29800株,84百万円,+56,+2.04,2809.235円,210回,445億円
1954,2020-04-06,2807,2923,13:58,2806,09:14,2888,37400株,108百万円,+93,+3.33,2874.741円,236回,460億円
1954,2020-04-07,2938,3060,14:50,2903,09:01,3040,38000株,114百万円,+152,+5.26,3006.3円,252回,484億円
1954,2020-04-08,3040,3065,09:04,2984,12:31,3010,30000株,91百万円,-30,-0.99,3030.89円,188回,480億円
1954,2020-04-09,3030,3030,09:00,2927,13:26,2968,32200株,96百万円,-42,-1.40,2982.789円,221回,473億円
1954,2020-04-10,2985,3065,13:44,2971,09:36,3055,24200株,73百万円,+87,+2.93,3022.938円,145回,487億円
1954,2020-04-13,3030,3035,11:28,2751,14:58,2773,74100株,211百万円,-282,-9.23,2850.618円,514回,442億円
1954,2020-04-14,2823,2823,09:00,2722,14:57,2744,47900株,132百万円,-29,-1.05,2761.983円,300回,437億円
1954,2020-04-15,2750,2772,13:56,2685,10:10,2737,40700株,111百万円,-7,-0.26,2725.543円,256回,436億円
1954,2020-04-16,2706,2806,12:30,2706,09:00,2760,32000株,88百万円,+23,+0.84,2757.547円,179回,440億円
1954,2020-04-17,2738,2814,14:27,2720,09:20,2793,25400株,71百万円,+33,+1.20,2779.083円,162回,445億円
1954,2020-04-20,2768,2801,09:00,2746,13:52,2746,28600株,79百万円,-47,-1.68,2767.042円,210回,438億円
1954,2020-04-21,2747,2770,14:59,2715,09:20,2770,18100株,50百万円,+24,+0.87,2749.74円,117回,441億円
1954,2020-04-22,2761,2808,12:39,2734,09:29,2780,21800株,61百万円,+10,+0.36,2783.009円,142回,443億円
1954,2020-04-23,2791,2839,14:59,2777,11:29,2839,26100株,73百万円,+59,+2.12,2813.019円,181回,452億円
1954,2020-04-24,2844,2866,14:59,2808,09:36,2855,24400株,69百万円,+16,+0.56,2844.102円,127回,455億円
1954,2020-04-27,2901,2963,14:52,2887,10:12,2963,34300株,100百万円,+108,+3.78,2925.571円,198回,472億円
1954,2020-04-28,2989,3005,14:06,2942,09:06,2992,28800株,86百万円,+29,+0.98,2982.274円,182回,477億円
1954,2020-04-30,3085,3130,14:49,3045,09:22,3115,40200株,125百万円,+123,+4.11,3099.503円,171回,496億円
1954,2020-05-01,3115,3115,09:00,3000,14:42,3005,25000株,76百万円,-110,-3.53,3038.14円,147回,479億円
1954,2020-05-07,2985,3020,12:30,2941,09:06,2960,16900株,50百万円,-45,-1.50,2965.497円,102回,472億円
1954,2020-05-08,3010,3050,14:56,2975,11:29,3040,18000株,54百万円,+80,+2.70,3016.561円,112回,484億円
1954,2020-05-11,3030,3060,12:59,3005,09:01,3060,17200株,52百万円,+20,+0.66,3046.977円,101回,488億円,04/24,56.5,24.5,0.43
1954,2020-05-12,3060,3065,13:52,3030,09:09,3060,8600株,26百万円,0,0,3050.988円,56回,488億円,05/01,66.7,27.5,0.41
1954,2020-05-13,3010,3075,14:43,2980,09:32,3065,29700株,90百万円,+5,+0.16,3027.212円,148回,488億円,05/01,66.7,27.5,0.41
1954,2020-05-14,3050,3065,11:28,3000,14:09,3000,11000株,33百万円,-65,-2.12,3029.818円,62回,478億円,05/01,66.7,27.5,0.41
1954,2020-05-15,2930,3085,14:50,2930,09:01,3085,43400株,132百万円,+85,+2.83,3037.127円,199回,492億円,05/01,66.7,27.5,0.41
1954,2020-05-18,3055,3165,12:52,3055,09:00,3165,38600株,121百万円,+80,+2.59,3140.984円,215回,504億円,05/01,66.7,27.5,0.41
1954,2020-05-19,3200,3235,09:05,3100,14:47,3110,27200株,86百万円,-55,-1.74,3144.302円,161回,496億円,05/01,66.7,27.5,0.41
1954,2020-05-20,3105,3120,09:11,3055,14:56,3065,30300株,93百万円,-45,-1.45,3075.908円,147回,488億円,05/01,66.7,27.5,0.41
1954,2020-05-21,3060,3060,09:00,2981,13:03,3005,44400株,134百万円,-60,-1.96,3007.171円,240回,479億円,05/15,69.3,24.8,0.36
1954,2020-05-22,3040,3040,09:00,2951,13:24,2988,31400株,93百万円,-17,-0.57,2973.038円,160回,476億円,05/15,69.3,24.8,0.36
