7433,2019-08-30,1069,1085,12:37,1065,09:01,1083,27100株,29百万円,+25,+2.36,1076.996円,141回
7433,2019-09-02,1085,1094,11:30,1083,09:00,1090,11200株,12百万円,+7,+0.65,1087.884円,70回
7433,2019-09-03,1083,1102,13:52,1083,09:00,1098,19400株,21百万円,+8,+0.73,1092.443円,82回
7433,2019-09-03,1093,1102,13:46,1083,09:03,1088,41300株,45百万円,-10,-0.91,1090.971円,198回
7433,2019-09-05,1093,1122,14:12,1093,09:00,1119,36100株,40百万円,+31,+2.85,1113.745円,179回
7433,2019-09-05,1123,1129,09:03,1114,09:16,1118,34700株,39百万円,-1,-0.09,1121.694円,194回
7433,2019-09-07,1125,1125,09:00,1108,09:54,1119,57400株,64百万円,+1,+0.09,1117.075円,286回
7433,2019-09-10,1122,1156,15:00,1111,09:01,1156,54500株,62百万円,+37,+3.31,1139.571円,276回
7433,2019-09-11,1154,1166,09:31,1152,09:04,1165,52500株,61百万円,+9,+0.78,1161.48円,267回
7433,2019-09-12,1168,1173,09:04,1153,11:12,1164,72300株,84百万円,-1,-0.09,1165.047円,290回
7433,2019-09-13,1155,1165,13:39,1145,09:14,1159,93100株,108百万円,-5,-0.43,1155.731円,325回
7433,2019-09-17,1162,1187,14:15,1151,09:02,1180,76500株,90百万円,+21,+1.81,1174.888円,326回
7433,2019-09-17,1180,1180,09:00,1165,10:45,1167,82700株,97百万円,-13,-1.10,1169.856円,406回,281.68億円
7433,2019-09-19,1182,1212,11:13,1179,09:00,1197,88500株,106百万円,+30,+2.57,1197.384円,346回,288.92億円
7433,2019-09-20,1197,1238,14:59,1187,09:04,1229,157300株,192百万円,+32,+2.67,1219.112円,459回,296.65億円
7433,2019-09-24,1220,1224,09:18,1200,14:48,1203,57200株,69百万円,-26,-2.12,1208.72円,288回,290.37億円
7433,2019-09-25,1201,1221,14:41,1195,09:01,1219,48600株,59百万円,+16,+1.33,1213.089円,171回,294.23億円
7433,2019-09-26,1223,1236,09:32,1217,14:59,1224,90600株,111百万円,+5,+0.41,1226.127円,302回,295.44億円
7433,2019-09-27,1184,1195,09:02,1165,14:15,1173,56300株,66百万円,-51,-4.17,1175.739円,266回,283.13億円
7433,2019-09-30,1168,1175,09:25,1160,09:06,1172,42600株,50百万円,-1,-0.09,1168.559円,224回,282.89億円
7433,2019-10-01,1183,1212,10:17,1183,09:00,1194,69800株,84百万円,+22,+1.88,1197.722円,321回,288.20億円
7433,2019-10-02,1177,1189,10:26,1174,09:00,1178,26100株,31百万円,-16,-1.34,1180.318円,125回,284.34億円
7433,2019-10-03,1151,1157,09:02,1138,13:41,1146,46400株,53百万円,-32,-2.72,1144.735円,174回,276.61億円
7433,2019-10-04,1149,1149,09:00,1135,10:57,1141,29900株,34百万円,-5,-0.44,1139.856円,141回,275.41億円
7433,2019-10-07,1152,1152,09:00,1125,14:41,1125,38000株,43百万円,-16,-1.40,1133.526円,168回,271.54億円
7433,2019-10-08,1132,1152,11:08,1121,09:01,1150,41300株,47百万円,+25,+2.22,1138.91円,229回,277.58億円
