9704,2020-05-22,23,24,11:10,22,09:00,23,941300株,22百万円,+1,+4.55,23.092円,88回,64.8億円,05/15,0.0,1813.2,－
9704,2020-05-25,23,25,11:11,22,09:10,24,2151100株,51百万円,+1,+4.35,23.715円,165回,67.6億円,05/15,0.0,1813.2,－
9704,2020-05-26,24,24,09:00,22,10:46,23,1508000株,35百万円,-1,-4.17,23.142円,97回,64.8億円,05/15,0.0,1813.2,－
9704,2020-05-27,23,24,13:00,22,09:02,23,1400100株,32百万円,0,0,22.974円,127回,64.8億円,05/22,3.2,1574.9,492
9704,2020-05-28,24,24,09:00,23,09:04,24,259100株,6百万円,+1,+4.35,23.681円,48回,67.6億円,05/22,3.2,1574.9,492
9704,2020-05-29,24,24,09:00,22,13:31,22,699300株,16百万円,-2,-8.33,22.935円,93回,62.0億円,05/22,3.2,1574.9,492
9704,2020-06-01,22,24,09:45,22,09:00,23,408100株,9百万円,+1,+4.55,22.838円,80回,64.8億円,05/22,3.2,1574.9,492
9704,2020-06-02,24,25,11:17,23,09:07,23,1769500株,42百万円,0,0,23.471円,142回,64.8億円,05/22,3.2,1574.9,492
9704,2020-06-03,23,24,09:00,23,09:00,23,318500株,7百万円,0,0,23.04円,33回,64.8億円,05/29,0.0,1811.5,－
9704,2020-06-04,23,24,09:45,23,09:00,23,232800株,5百万円,0,0,23.191円,37回,64.8億円,05/29,0.0,1811.5,－
9704,2020-06-05,23,24,09:26,23,09:00,23,242300株,6百万円,0,0,23.13円,45回,64.8億円,05/29,0.0,1811.5,－
9704,2020-06-08,24,24,09:00,23,09:25,23,468100株,11百万円,0,0,23.592円,97回,64.8億円,05/29,0.0,1811.5,－
9704,2020-06-09,24,38,11:08,24,09:00,30,32754100株,990百万円,+7,+30.43,30.227円,2826回,84.5億円,05/29,0.0,1811.5,－
9704,2020-06-10,29,29,09:00,26,10:48,27,5361100株,148百万円,-3,-10.00,27.58円,513回,76.1億円,06/05,0.0,1927.2,－
9704,2020-06-11,27,27,09:00,25,10:13,26,2736200株,71百万円,-1,-3.70,26.088円,225回,73.2億円,06/05,0.0,1927.2,－
9704,2020-06-12,25,26,09:24,24,09:00,26,1734500株,44百万円,0,0,25.098円,191回,73.2億円,06/05,0.0,1927.2,－
9704,2020-06-15,26,28,09:04,25,14:23,27,1616900株,43百万円,+1,+3.85,26.555円,170回,76.1億円,06/05,0.0,1927.2,－
9704,2020-06-16,27,27,09:00,26,09:02,26,421100株,11百万円,-1,-3.70,26.503円,70回,73.2億円,06/05,0.0,1927.2,－
9704,2020-06-17,27,28,09:05,26,09:59,27,857900株,23百万円,+1,+3.85,26.996円,96回,76.1億円,06/12,5.0,3000.4,600
9704,2020-06-18,27,28,09:23,26,14:58,27,1030900株,28百万円,0,0,27.024円,119回,76.1億円,06/12,5.0,3000.4,600
9704,2020-06-19,27,28,09:14,27,09:00,28,694100株,19百万円,+1,+3.70,27.62円,97回,78.9億円,06/12,5.0,3000.4,600
9704,2020-06-22,28,28,09:00,27,09:08,28,221600株,6百万円,0,0,27.728円,51回,78.9億円,06/12,5.0,3000.4,600
9704,2020-06-23,28,30,13:15,27,09:01,29,3708300株,105百万円,+1,+3.57,28.409円,184回,81.7億円,06/12,5.0,3000.4,600
9704,2020-06-24,29,29,09:00,27,13:29,28,1175200株,33百万円,-1,-3.45,28.26円,86回,78.9億円,06/19,5.0,2859.1,571
9704,2020-06-25,28,29,13:52,27,09:06,29,1205600株,33百万円,+1,+3.57,27.774円,50回,81.7億円,06/19,5.0,2859.1,571
9704,2020-06-26,28,29,09:00,27,12:45,27,1071500株,30百万円,-2,-6.90,27.97円,127回,76.1億円,06/19,5.0,2859.1,571
9704,2020-06-29,27,28,09:09,27,09:00,27,327800株,9百万円,0,0,27.193円,49回,76.1億円,06/19,5.0,2859.1,571
9704,2020-06-30,28,33,13:58,27,09:00,29,4708500株,141百万円,+2,+7.41,30.042円,422回,81.7億円,06/26,0.0,2618.8,－
9704,2020-07-01,29,30,09:07,28,09:03,29,1936600株,56百万円,0,0,29.069円,294回,81.7億円,06/26,0.0,2618.8,－
9704,2020-07-02,28,30,09:08,28,09:00,28,1388900株,40百万円,-1,-3.45,28.781円,143回,78.9億円,06/26,0.0,2618.8,－
