7500,2019-12-17,4460,4530,15:00,4460,09:00,4530,700株,3百万円,0,0,4480円,4回,155.49億円
7500,2019-12-18,4550,4550,10:00,4485,14:44,4550,500株,2百万円,+20,+0.44,4535円,4回,156.18億円
7500,2019-12-19,4550,4570,10:46,4520,12:30,4520,500株,2百万円,-30,-0.66,4548円,3回,155.15億円
7500,2019-12-20,4480,4650,14:07,4470,12:36,4620,3700株,17百万円,+100,+2.21,4548.784円,25回,158.58億円
7500,2019-12-23,4550,4820,14:44,4550,09:00,4820,4100株,19百万円,+200,+4.33,4702.317円,25回,165.45億円
7500,2019-12-24,4825,4830,09:00,4700,09:21,4780,4500株,21百万円,-40,-0.83,4774.889円,27回,164.07億円
7500,2019-12-25,4780,4870,11:29,4765,09:49,4840,6100株,29百万円,+60,+1.26,4833.279円,38回,166.13億円
7500,2019-12-26,4890,4890,09:00,4840,10:10,4890,2200株,11百万円,+50,+1.03,4885.909円,6回,167.85億円
7500,2019-12-27,4895,4900,15:00,4890,11:06,4900,400株,2百万円,+10,+0.20,4895円,3回,168.19億円
7500,2019-12-30,4880,4895,13:54,4835,09:05,4895,2400株,12百万円,-5,-0.10,4876.25円,17回,168.02億円
7500,2020-01-06,4890,4900,09:25,4845,11:24,4850,6100株,30百万円,-45,-0.92,4891.721円,10回,166.48億円
7500,2020-01-07,4850,4880,09:32,4780,12:49,4825,4500株,22百万円,-25,-0.52,4848.889円,20回,165.62億円
7500,2020-01-08,4820,4860,14:59,4775,09:10,4835,2700株,13百万円,+10,+0.21,4829.259円,16回,165.96億円
7500,2020-01-09,4695,4860,09:19,4695,09:03,4850,4700株,22百万円,+15,+0.31,4767.979円,13回,166.48億円
7500,2020-01-10,4780,4840,10:34,4780,10:24,4810,1400株,7百万円,-40,-0.82,4816.429円,9回,165.10億円
7500,2020-01-14,4805,4845,14:44,4755,12:30,4845,2400株,12百万円,+35,+0.73,4802.708円,14回,166.30億円
7500,2020-01-15,4775,4840,13:20,4775,09:24,4820,1300株,6百万円,-25,-0.52,4805.769円,6回,165.45億円
7500,2020-01-16,4800,5080,14:57,4800,09:08,5080,4100株,20百万円,+260,+5.39,4900.61円,13回,174.37億円
7500,2020-01-17,4945,4985,15:00,4900,09:11,4985,2800株,14百万円,-95,-1.87,4946.964円,13回,171.11億円
7500,2020-01-20,4955,5090,15:00,4950,09:11,5090,8400株,42百万円,+105,+2.11,5010.417円,28回,174.71億円
7500,2020-01-21,5020,5050,10:19,5000,09:01,5010,3500株,18百万円,-80,-1.57,5011.429円,18回,171.97億円
7500,2020-01-22,5020,5520,13:20,5020,09:00,5140,14500株,75百万円,+130,+2.59,5170.69円,54回,176.43億円
7500,2020-01-23,5150,5300,10:10,5150,09:00,5250,2700株,14百万円,+110,+2.14,5238.889円,15回,180.20億円
7500,2020-01-24,5350,5390,09:05,5080,14:46,5220,3000株,16百万円,-30,-0.57,5242.667円,22回,179.18億円
7500,2020-01-27,5110,5230,09:37,5100,09:31,5160,2600株,13百万円,-60,-1.15,5151.154円,12回,177.12億円
7500,2020-01-28,5130,5130,09:15,5030,09:43,5110,4900株,25百万円,-50,-0.97,5104.286円,24回,175.40億円
7500,2020-01-29,5120,5190,12:41,5080,14:48,5080,1700株,9百万円,-30,-0.59,5112.353円,11回,174億円
7500,2020-01-30,5000,5060,10:33,4990,13:45,4990,2300株,12百万円,-90,-1.77,5003.913円,15回,171億円
7500,2020-01-31,5010,5040,09:56,4990,09:52,5010,2300株,12百万円,+20,+0.40,5013.913円,17回,172億円
7500,2020-02-03,4770,4840,14:19,4700,09:18,4840,3000株,14百万円,-170,-3.39,4761.5円,13回,166億円
7500,2020-02-04,4825,4825,09:00,4770,12:52,4820,1500株,7百万円,-20,-0.41,4801.667円,11回,165億円
7500,2020-02-05,4750,4750,09:03,4675,14:51,4690,2500株,12百万円,-130,-2.70,4721.6円,12回,161億円
7500,2020-02-06,4870,4870,09:06,4710,15:00,4710,2300株,11百万円,+20,+0.43,4820.87円,17回,162億円
7500,2020-02-07,4790,4825,09:15,4790,09:03,4825,1000株,5百万円,+115,+2.44,4805円,5回,166億円
7500,2020-02-10,5040,5050,10:49,4910,14:23,4980,600株,3百万円,+155,+3.21,5006.667円,5回,171億円
7500,2020-02-12,4995,4995,09:49,4995,09:49,4995,200株,1百万円,+15,+0.30,4995円,2回,171億円
7500,2020-02-13,5050,5080,09:39,4980,11:02,4980,1200株,6百万円,-15,-0.30,5045円,5回,171億円
7500,2020-02-14,4920,4920,14:59,4920,14:59,4920,100株,－百万円,-60,-1.20,4920円,1回,169億円
7500,2020-02-17,4895,4955,15:00,4840,12:51,4955,1100株,5百万円,+35,+0.71,4880.909円,8回,170億円
7500,2020-02-17,4955,4955,11:30,4955,11:30,4955,400株,2百万円,0,0,4955円,2回,170億円
7500,2020-02-18,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,170億円
7500,2020-02-20,4955,4955,09:00,4955,09:00,4955,300株,1百万円,0,0,4955円,1回,170億円
7500,2020-02-21,4885,4885,11:12,4870,14:30,4880,600株,3百万円,-75,-1.51,4877.5円,5回,168億円
7500,2020-02-25,4705,4705,09:06,4430,14:46,4430,3400株,16百万円,-450,-9.22,4603.088円,27回,152億円
7500,2020-02-26,4290,4290,09:04,4170,12:41,4275,3100株,13百万円,-155,-3.50,4252.258円,17回,147億円
7500,2020-02-27,4270,4300,11:29,4265,11:02,4300,2200株,9百万円,+25,+0.58,4289.773円,19回,148億円
