1787,2019-12-17,3630,3645,14:45,3620,13:45,3645,600株,2百万円,-55,-1.49,3630円,4回,94.86億円
1787,2020-01-21,3270,3280,10:08,3270,09:19,3275,800株,3百万円,-5,-0.15,3273.125円,3回,85.23億円
1787,2020-01-22,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,85.23億円
1787,2020-01-23,3280,3355,15:00,3280,09:27,3355,300株,1百万円,0,0,3305円,2回,87.31億円
1787,2020-01-24,3355,3360,14:50,3345,14:47,3360,1400株,5百万円,+5,+0.15,3354.643円,6回,87.44億円
1787,2020-01-27,3355,3355,11:20,3355,11:20,3355,200株,1百万円,-5,-0.15,3355円,2回,87.31億円
1787,2020-01-28,3340,3340,09:14,3270,14:15,3280,1300株,4百万円,-75,-2.24,3289.231円,9回,85.36億円
1787,2020-01-29,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,85.4億円
1787,2020-01-30,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,85.4億円
1787,2020-01-31,3350,3350,09:00,3300,15:00,3300,200株,1百万円,0,0,3325円,2回,85.9億円
1787,2020-02-03,3300,3320,12:36,3300,09:00,3320,300株,1百万円,+20,+0.61,3306.667円,2回,86.4億円
1787,2020-02-04,3250,3255,15:00,3250,09:00,3255,300株,1百万円,-65,-1.96,3253.333円,2回,84.7億円
1787,2020-02-05,3325,3330,10:33,3325,09:24,3330,300株,1百万円,+75,+2.30,3326.667円,3回,86.7億円
1787,2020-02-06,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,86.7億円
1787,2020-02-07,3370,3600,14:14,3370,09:00,3580,2000株,7百万円,0,0,3523.25円,16回,93.2億円
1787,2020-02-10,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,93.2億円
1787,2020-02-12,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,93.2億円
1787,2020-02-13,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,93.2億円
1787,2020-02-14,3580,3580,11:00,3580,11:00,3580,200株,1百万円,0,0,3580円,2回,93.2億円
1787,2020-02-17,3580,3580,09:31,3580,09:31,3580,500株,2百万円,0,0,3580円,3回,93.2億円
1787,2020-02-17,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,93.2億円
1787,2020-02-18,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,93.2億円
1787,2020-02-20,3600,3620,13:59,3600,09:18,3620,600株,2百万円,0,0,3603.333円,2回,94.2億円
1787,2020-02-21,3620,3620,09:00,3595,09:11,3610,700株,3百万円,-10,-0.28,3606.429円,4回,94.0億円
1787,2020-02-25,3600,3600,09:00,3590,09:54,3590,1100株,4百万円,-20,-0.55,3594.545円,5回,93.4億円
1787,2020-02-26,3590,3600,14:53,3590,09:23,3600,300株,1百万円,+10,+0.28,3593.333円,3回,93.7億円
1787,2020-02-27,3600,3605,15:00,3535,13:38,3605,1100株,4百万円,+5,+0.14,3559.091円,4回,93.8億円
1787,2020-02-28,3500,3510,14:42,3400,12:33,3510,2600株,9百万円,-95,-2.64,3488.077円,8回,91.4億円
1787,2020-03-02,3600,3650,15:00,3600,12:46,3650,700株,3百万円,+140,+3.99,3607.143円,4回,95.0億円
1787,2020-03-03,3650,3650,09:00,3600,11:06,3600,700株,3百万円,-50,-1.37,3607.857円,3回,93.7億円
1787,2020-03-04,3600,3600,09:01,3595,14:45,3600,900株,3百万円,0,0,3598.333円,5回,93.7億円
1787,2020-03-05,3600,3605,09:51,3600,09:00,3600,2400株,9百万円,0,0,3600.417円,10回,93.7億円
1787,2020-03-06,3600,3600,09:06,3600,09:06,3600,500株,2百万円,0,0,3600円,1回,93.7億円
1787,2020-03-06,3600,3605,09:19,3580,14:29,3580,5100株,18百万円,-20,-0.56,3597.843円,16回,93.2億円
1787,2020-03-10,3580,3640,12:35,3565,15:00,3565,1100株,4百万円,-15,-0.42,3592.727円,6回,92.8億円
1787,2020-03-11,3565,3565,10:47,3565,10:47,3565,2000株,7百万円,0,0,3565円,1回,92.8億円
1787,2020-03-12,3565,3575,13:06,3565,09:04,3565,2700株,10百万円,0,0,3565.556円,6回,92.8億円
1787,2020-03-13,3565,3565,09:00,3490,15:00,3490,1200株,4百万円,-75,-2.10,3551.667円,7回,90.8億円
1787,2020-03-16,3530,3600,13:33,3530,10:53,3575,2400株,9百万円,+85,+2.44,3579.792円,9回,93.0億円
1787,2020-03-17,3575,3605,09:22,3515,10:12,3600,3900株,14百万円,+25,+0.70,3568.333円,12回,93.7億円
1787,2020-03-18,3600,3635,14:22,3600,09:00,3635,1800株,6百万円,+35,+0.97,3604.167円,9回,94.6億円
1787,2020-03-19,3620,3645,09:31,3580,14:16,3600,1800株,6百万円,-35,-0.96,3602.222円,10回,93.7億円
1787,2020-03-23,3600,3605,09:00,3570,15:00,3570,2800株,10百万円,-30,-0.83,3596.607円,8回,92.9億円
1787,2020-03-24,3595,3645,14:49,3595,13:42,3600,1200株,4百万円,+30,+0.84,3608.75円,12回,93.7億円
1787,2020-03-25,3635,3650,14:00,3635,10:19,3650,300株,1百万円,+50,+1.39,3641.667円,3回,95.0億円
1787,2020-03-26,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,95.0億円
1787,2020-03-27,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,95.0億円
1787,2020-03-30,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,95.0億円
1787,2020-03-31,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,95.0億円
1787,2020-04-01,3795,3795,09:09,3725,13:53,3755,300株,1百万円,0,0,3758.333円,3回,97.7億円
1787,2020-04-02,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,97.7億円
1787,2020-04-03,3645,3645,09:03,3575,10:27,3605,400株,1百万円,0,0,3617.5円,4回,93.8億円
1787,2020-04-06,3535,3585,11:30,3535,09:00,3535,700株,2百万円,-70,-1.94,3542.143円,3回,92.0億円
1787,2020-04-07,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,92.0億円
1787,2020-04-08,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,92.0億円
1787,2020-04-09,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,92.0億円
1787,2020-04-10,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,92.0億円
1787,2020-04-13,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,92.0億円
1787,2020-04-14,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,92.0億円
1787,2020-04-15,3535,3535,09:00,3535,09:00,3535,300株,1百万円,0,0,3535円,2回,92.0億円
1787,2020-04-16,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,92.0億円
1787,2020-04-17,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,92.0億円
1787,2020-04-20,3425,3425,10:05,3410,14:59,3410,200株,1百万円,0,0,3417.5円,2回,88.8億円
1787,2020-04-21,3400,3400,13:45,3380,14:14,3380,300株,1百万円,-30,-0.88,3393.333円,2回,88.0億円
1787,2020-04-22,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,88.0億円
1787,2020-04-23,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,88.0億円
1787,2020-04-24,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,88.0億円
1787,2020-04-27,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,88.0億円
1787,2020-04-28,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,88.0億円
1787,2020-04-30,3660,3660,09:09,3435,14:02,3440,600株,2百万円,0,0,3475.833円,4回,89.5億円
1787,2020-05-01,3475,3475,09:56,3440,12:31,3440,300株,1百万円,0,0,3451.667円,2回,89.5億円
1787,2020-05-07,3580,3580,09:03,3580,09:03,3580,100株,－百万円,+140,+4.07,3580円,1回,93.2億円
1787,2020-05-08,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,93.2億円
1787,2020-05-11,3510,3570,13:40,3510,09:01,3570,200株,1百万円,0,0,3540円,2回,92.9億円,04/24,0.0,0.4,－
1787,2020-05-12,3795,3795,09:09,3650,14:36,3650,2000株,8百万円,+80,+2.24,3759.5円,8回,95.0億円,05/01,0.0,0.8,－
1787,2020-05-13,3650,3675,10:31,3610,14:08,3610,600株,2百万円,-40,-1.10,3643.333円,6回,94.0億円,05/01,0.0,0.8,－
1787,2020-05-14,3620,3640,14:11,3620,09:00,3635,500株,2百万円,+25,+0.69,3629円,4回,94.6億円,05/01,0.0,0.8,－
1787,2020-05-15,3680,3695,13:43,3680,12:30,3690,300株,1百万円,+55,+1.51,3688.333円,3回,96.0億円,05/01,0.0,0.8,－
1787,2020-05-18,3710,3750,14:06,3710,09:45,3710,300株,1百万円,+20,+0.54,3723.333円,3回,96.6億円,05/01,0.0,0.8,－
1787,2020-05-19,3715,3715,09:10,3640,09:53,3640,600株,2百万円,-70,-1.89,3700円,4回,94.7億円,05/01,0.0,0.8,－
1787,2020-05-20,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,94.7億円,05/01,0.0,0.8,－
1787,2020-05-21,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,94.7億円,05/15,0.0,0.1,－
1787,2020-05-22,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,94.7億円,05/15,0.0,0.1,－
1787,2020-05-25,3670,3670,10:02,3670,10:02,3670,100株,－百万円,0,0,3670円,1回,95.5億円,05/15,0.0,0.1,－
1787,2020-05-26,3670,3795,09:21,3670,09:00,3795,900株,3百万円,+125,+3.41,3753.333円,2回,98.8億円,05/15,0.0,0.1,－
1787,2020-05-27,3795,3795,09:00,3720,14:48,3720,1100株,4百万円,-75,-1.98,3781.364円,7回,96.8億円,05/15,0.0,0.1,－
1787,2020-05-28,3650,3650,14:59,3650,14:59,3650,100株,－百万円,-70,-1.88,3650円,1回,95.0億円,05/22,0.0,0.4,－
1787,2020-05-29,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,95.0億円,05/22,0.0,0.4,－
1787,2020-06-01,3720,3720,09:00,3720,09:00,3720,100株,－百万円,0,0,3720円,1回,96.8億円,05/22,0.0,0.4,－
1787,2020-06-02,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,96.8億円,05/22,0.0,0.4,－
1787,2020-06-03,3710,3710,09:00,3710,09:00,3710,100株,－百万円,0,0,3710円,1回,96.6億円,05/22,0.0,0.4,－
1787,2020-06-04,3770,3770,12:30,3710,14:34,3710,300株,1百万円,0,0,3730円,3回,96.6億円,05/29,0.0,0.1,－
1787,2020-06-05,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,96.6億円,05/29,0.0,0.1,－
1787,2020-06-08,3710,3710,09:07,3705,15:00,3705,200株,1百万円,0,0,3707.5円,2回,96.4億円,05/29,0.0,0.1,－
1787,2020-06-09,3705,3705,09:00,3675,14:44,3675,1300株,5百万円,-30,-0.81,3700.769円,5回,95.6億円,05/29,0.0,0.1,－
1787,2020-06-10,3675,3675,10:22,3675,10:22,3675,1000株,4百万円,0,0,3675円,1回,95.6億円,06/05,0.0,0.2,－
1787,2020-06-11,3700,3700,13:16,3675,14:44,3675,500株,2百万円,0,0,3695円,3回,95.6億円,06/05,0.0,0.2,－
1787,2020-06-12,3700,3700,10:10,3700,10:10,3700,400株,1百万円,+25,+0.68,3700円,3回,96.3億円,06/05,0.0,0.2,－
1787,2020-06-15,3715,3715,12:38,3715,12:38,3715,100株,－百万円,+15,+0.41,3715円,1回,96.7億円,06/05,0.0,0.2,－
1787,2020-06-16,3715,3715,09:14,3700,14:16,3700,600株,2百万円,-15,-0.40,3707.5円,3回,96.3億円,06/05,0.0,0.2,－
1787,2020-06-17,3705,3770,09:11,3700,09:09,3760,600株,2百万円,+60,+1.62,3722.5円,4回,97.9億円,06/12,0.0,1.6,－
1787,2020-06-18,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,97.9億円,06/12,0.0,1.6,－
1787,2020-06-19,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,97.9億円,06/12,0.0,1.6,－
1787,2020-06-22,3760,3775,09:07,3760,09:00,3760,1400株,5百万円,0,0,3761.786円,5回,97.9億円,06/12,0.0,1.6,－
1787,2020-06-23,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,97.9億円,06/12,0.0,1.6,－
1787,2020-06-24,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,97.9億円,06/19,0.0,0.6,－
1787,2020-06-25,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,97.9億円,06/19,0.0,0.6,－
1787,2020-06-26,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,97.9億円,06/19,0.0,0.6,－
1787,2020-06-29,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,97.9億円,06/19,0.0,0.6,－
1787,2020-06-30,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,97.9億円,06/26,0.0,0.1,－
1787,2020-07-01,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,97.9億円,06/26,0.0,0.1,－
1787,2020-07-02,3850,3850,09:03,3780,12:30,3820,500株,2百万円,0,0,3826円,5回,99.4億円,06/26,0.0,0.1,－
1787,2020-07-03,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,99.4億円,06/26,0.0,0.1,－
1787,2020-07-06,3790,3830,14:48,3785,10:30,3830,700株,3百万円,0,0,3810.714円,5回,99.7億円,06/26,0.0,0.1,－
1787,2020-07-07,3830,3900,12:33,3830,10:08,3880,1600株,6百万円,+50,+1.31,3862.5円,11回,101億円,07/03,0.0,0.1,－
1787,2020-07-08,4040,4050,13:51,3970,13:13,4050,4200株,17百万円,+170,+4.38,4015.952円,11回,105億円,07/03,0.0,0.1,－
1787,2020-07-09,4010,4010,09:00,4010,09:00,4010,600株,2百万円,-40,-0.99,4010円,5回,104億円,07/03,0.0,0.1,－
