7261,2019-08-06,991.6,992.5,09:11,951.2,12:51,958.8,6919900株,6674百万円,-42.7,-4.26,964.488円,11936回
7261,2019-08-06,920.5,973.8,14:57,919.7,09:06,971.6,7827900株,7474百万円,+12.8,+1.34,954.762円,14379回
7261,2019-08-07,961.3,968.5,09:15,942.5,14:00,944.8,4502400株,4276百万円,-26.8,-2.76,949.731円,9081回
7261,2019-08-08,937.8,946.8,09:07,924.9,14:59,925.0,4714300株,4396百万円,-19.8,-2.10,932.384円,8902回
7261,2019-08-09,925.0,934.5,09:14,919.4,10:07,924.9,4103700株,3800百万円,-0.1,-0.01,926.09円,7798回
7261,2019-08-13,902.5,903.0,09:03,881.1,15:00,881.1,7364200株,6533百万円,-43.8,-4.74,887.193円,10246回
7261,2019-08-14,891.0,901.5,13:59,883.7,09:53,895.2,6676800株,5963百万円,+14.1,+1.60,893.044円,11568回
7261,2019-08-15,869.0,883.6,12:50,864.0,09:34,879.7,4989500株,4370百万円,-15.5,-1.73,875.914円,9369回
7261,2019-08-16,873.9,889.6,14:35,873.4,09:00,885.3,4859300株,4302百万円,+5.6,+0.64,885.328円,7935回
7261,2019-08-19,888.9,904.0,12:57,887.0,09:00,897.3,4468000株,4004百万円,+12.0,+1.36,896.193円,7800回
7261,2019-08-20,896.0,900.8,09:01,884.6,12:31,891.6,5315500株,4736百万円,-5.7,-0.64,891.005円,8201回
7261,2019-08-21,880.0,880.0,09:00,860.0,11:29,862.8,5524400株,4787百万円,-28.8,-3.23,866.514円,9624回
7261,2019-08-22,861.0,882.2,14:10,860.8,09:00,877.3,5813900株,5079百万円,+14.5,+1.68,873.609円,8074回
7261,2019-08-23,879.0,889.6,09:54,876.3,12:43,885.5,3988800株,3525百万円,+8.2,+0.93,883.623円,7262回
7261,2019-08-26,855.5,875.0,12:30,855.4,09:05,865.7,4771500株,4129百万円,-19.8,-2.24,865.388円,7919回
7261,2019-08-26,876.9,885.2,10:01,868.0,14:59,870.4,4964200株,4348百万円,+4.7,+0.54,875.822円,7963回
7261,2019-08-28,874.7,884.0,12:59,869.6,09:11,880.5,4275500株,3757百万円,+10.1,+1.16,878.837円,8684回
7261,2019-08-29,878.8,883.9,09:01,866.3,11:29,872.3,4491800株,3920百万円,-8.2,-0.93,872.759円,7702回
7261,2019-08-30,881.5,893.0,14:59,876.9,09:33,892.2,6025100株,5344百万円,+19.9,+2.28,886.878円,8412回
7261,2019-09-02,890.5,891.7,09:00,868.8,10:30,872.0,3824500株,3345百万円,-20.2,-2.26,874.511円,5656回
7261,2019-09-03,875.0,883.8,14:00,872.9,09:02,882.2,4021500株,3538百万円,+10.2,+1.17,879.719円,7346回
7261,2019-09-03,876.9,877.4,09:01,864.3,13:24,872.6,4620100株,4023百万円,-9.6,-1.09,870.727円,8179回
7261,2019-09-05,874.0,906.9,14:06,873.4,09:00,902.5,6301000株,5644百万円,+29.9,+3.43,895.707円,11694回
7261,2019-09-05,916.0,931.8,13:54,906.1,09:24,926.3,6822900株,6289百万円,+23.8,+2.64,921.679円,12060回
7261,2019-09-07,926.4,933.0,10:00,918.0,09:28,928.7,4113800株,3809百万円,+2.4,+0.26,926.024円,7760回
7261,2019-09-10,943.7,976.8,14:25,943.3,09:01,974.8,7789200株,7539百万円,+46.1,+4.96,967.839円,14115回
7261,2019-09-11,987.5,1011.5,10:26,987.5,09:00,1007.5,8296600株,8310百万円,+32.7,+3.35,1001.6円,13404回
7261,2019-09-12,1007.5,1012.5,14:00,994.0,09:28,1007.5,5035500株,5063百万円,0,0,1005.476円,6059回
7261,2019-09-13,1020.0,1020.0,09:00,1002.0,09:19,1008.5,5258600株,5313百万円,+1.0,+0.10,1010.296円,4617回
7261,2019-09-17,1008.0,1026.0,10:41,1004.0,14:49,1007.5,4213900株,4267百万円,-1.0,-0.10,1012.559円,5505回
7261,2019-09-17,996.0,996.9,09:00,986.0,13:20,990.7,4227900株,4187百万円,-16.8,-1.67,990.355円,7846回,6259.28億円
7261,2019-09-19,992.0,1001.0,10:15,980.6,14:59,981.3,4747200株,4691百万円,-9.4,-0.95,988.172円,9155回,6199.89億円
7261,2019-09-20,981.3,982.8,09:00,967.8,10:07,976.5,5789700株,5650百万円,-4.8,-0.49,975.807円,8424回,6169.57億円
7261,2019-09-24,974.0,984.9,09:39,969.1,09:04,975.5,4029100株,3935百万円,-1.0,-0.10,976.718円,7700回,6163.25億円
7261,2019-09-25,961.0,976.4,14:49,957.1,09:00,975.7,2995700株,2900百万円,+0.2,+0.02,968.143円,5813回,6164.51億円
7261,2019-09-26,994.5,1014.5,09:25,984.1,14:51,987.2,5644000株,5618百万円,+11.5,+1.18,995.435円,9028回,6237.17億円
7261,2019-09-27,972.3,982.2,09:08,952.4,11:05,963.2,5410500株,5204百万円,-24.0,-2.43,961.831円,10052回,6085.54億円
7261,2019-09-30,955.7,972.1,09:33,954.0,14:37,959.5,3478000株,3346百万円,-3.7,-0.38,962.187円,8028回,6062.16億円
7261,2019-10-01,965.0,994.6,14:56,960.1,09:00,992.4,4838100株,4783百万円,+32.9,+3.43,988.661円,9392回,6270.02億円
7261,2019-10-02,973.2,975.0,09:03,955.6,13:57,957.6,4543800株,4378百万円,-34.8,-3.51,963.569円,9515回,6050.15億円
7261,2019-10-03,933.0,941.8,09:04,924.2,10:42,934.0,4140600株,3859百万円,-23.6,-2.46,932.019円,10093回,5901.05億円
7261,2019-10-04,937.9,948.3,13:29,934.7,09:06,941.2,3758600株,3536百万円,+7.2,+0.77,940.712円,7580回,5946.54億円
7261,2019-10-07,947.0,957.1,09:03,938.1,10:54,945.7,2959500株,2797百万円,+4.5,+0.48,944.937円,6935回,5974.97億円
7261,2019-10-08,950.0,960.6,11:08,948.9,09:00,951.9,2682000株,2559百万円,+6.2,+0.66,954.243円,6016回,6014.14億円
7261,2019-10-09,930.6,947.0,11:05,925.8,09:14,937.5,4398600株,4125百万円,-14.4,-1.51,937.811円,7733回,5923.16億円
7261,2019-10-10,930.0,938.8,14:59,917.2,09:40,938.7,3714200株,3459百万円,+1.2,+0.13,931.41円,8185回,5930.74億円
7261,2019-10-11,953.0,967.4,14:07,948.8,09:00,966.1,4870200株,4688百万円,+27.4,+2.92,962.631円,8973回,6103.86億円
7261,2019-10-15,980.0,984.6,09:06,974.5,12:30,980.4,3387500株,3320百万円,+14.3,+1.48,979.944円,6689回,6194.21億円
7261,2019-10-16,997.3,1014.5,09:17,983.2,14:45,987.4,5288700株,5270百万円,+7.0,+0.71,996.471円,7768回,6238.43億円
7261,2019-10-17,990.0,999.8,14:45,985.4,09:09,999.1,3261100株,3245百万円,+11.7,+1.18,994.937円,6040回,6312.35億円
7261,2019-10-18,999.8,1005.0,09:00,986.8,12:32,991.0,3081400株,3060百万円,-8.1,-0.81,992.997円,5833回,6261.18億円
7261,2019-10-21,987.9,990.3,14:17,978.0,09:39,987.4,3027400株,2986百万円,-3.6,-0.36,986.312円,5476回,6238.43億円
7261,2019-10-23,991.7,994.0,09:00,975.5,09:23,989.9,3253100株,3203百万円,+2.5,+0.25,984.618円,6759回,6254.23億円
7261,2019-10-24,989.0,1001.5,11:18,982.4,09:00,998.0,3383700株,3371百万円,+8.1,+0.82,996.393円,7172回,6305.40億円
7261,2019-10-25,1002.0,1005.5,09:00,988.8,10:48,996.8,2539400株,2526百万円,-1.2,-0.12,994.666円,5763回,6297.82億円
7261,2019-10-28,1003.0,1008.0,13:56,999.1,10:21,1002.5,2316600株,2324百万円,+5.7,+0.57,1003.271円,3802回,6333.83億円
7261,2019-10-29,1015.0,1038.5,10:12,1013.0,09:00,1025.5,4610200株,4738百万円,+23.0,+2.29,1027.614円,4951回,6479.15億円
7261,2019-10-30,1020.0,1026.5,09:04,1006.5,13:57,1009.0,4463900株,4515百万円,-16.5,-1.61,1011.433円,5364回,6374.90億円
7261,2019-10-31,1005,1010,09:00,985,11:10,1005,2669800株,2669百万円,-4,-0.40,999.514円,2964回,6349.63億円
7261,2019-11-01,975,1001,11:02,975,09:00,993,3875400株,3848百万円,-12,-1.19,992.903円,4247回,6273.81億円
7261,2019-11-05,1050,1059,09:06,993,10:59,1014,6235100株,6366百万円,+21,+2.11,1021.052円,5618回,6406.49億円
7261,2019-11-06,1019,1024,10:00,1010,09:05,1018,2695300株,2739百万円,+4,+0.39,1016.394円,2824回,6431.76億円
