9508,2020-05-22,855,857,09:02,838,14:11,845,1101600株,931百万円,-7,-0.82,845.124円,1182回,4007億円,05/15,596.4,710.9,1.19
9508,2020-05-25,853,862,13:25,849,09:00,861,809600株,695百万円,+16,+1.89,858.526円,1076回,4083億円,05/15,596.4,710.9,1.19
9508,2020-05-26,867,871,14:57,856,10:01,869,893000株,773百万円,+8,+0.93,865.579円,1174回,4121億円,05/15,596.4,710.9,1.19
9508,2020-05-27,886,922,13:29,885,09:03,922,2753100株,2505百万円,+53,+6.10,910.024円,2414回,4372億円,05/22,587.8,789.2,1.34
9508,2020-05-28,917,925,09:55,911,09:01,920,1523900株,1399百万円,-2,-0.22,918.048円,1828回,4362億円,05/22,587.8,789.2,1.34
9508,2020-05-29,912,919,09:25,895,14:58,896,2831500株,2551百万円,-24,-2.61,901.075円,2031回,4249億円,05/22,587.8,789.2,1.34
9508,2020-06-01,907,921,14:59,901,09:06,919,859600株,786百万円,+23,+2.57,914.642円,1212回,4358億円,05/22,587.8,789.2,1.34
9508,2020-06-02,925,928,09:02,915,09:17,922,1278300株,1179百万円,+3,+0.33,922.203円,1466回,4372億円,05/22,587.8,789.2,1.34
9508,2020-06-03,929,929,09:00,900,14:29,906,1594600株,1453百万円,-16,-1.74,911.335円,1867回,4296億円,05/29,715.4,589.0,0.82
9508,2020-06-04,912,915,10:14,901,12:30,907,1047100株,951百万円,+1,+0.11,908.165円,1384回,4301億円,05/29,715.4,589.0,0.82
9508,2020-06-05,893,914,09:38,891,09:00,904,1372000株,1240百万円,-3,-0.33,903.879円,1873回,4287億円,05/29,715.4,589.0,0.82
9508,2020-06-08,913,917,15:00,903,09:33,917,1107200株,1010百万円,+13,+1.44,911.881円,1084回,4348億円,05/29,715.4,589.0,0.82
9508,2020-06-09,920,933,09:13,916,13:50,926,995600株,920百万円,+9,+0.98,924.427円,1304回,4391億円,05/29,715.4,589.0,0.82
9508,2020-06-10,930,932,09:00,920,12:51,925,1145900株,1061百万円,-1,-0.11,925.914円,1162回,4386億円,06/05,710.9,587.1,0.83
9508,2020-06-11,925,932,09:25,920,12:48,929,1277800株,1184百万円,+4,+0.43,926.664円,1641回,4405億円,06/05,710.9,587.1,0.83
9508,2020-06-12,926,926,09:00,910,10:12,914,1324200株,1215百万円,-15,-1.61,917.553円,1470回,4334億円,06/05,710.9,587.1,0.83
9508,2020-06-15,910,922,09:30,904,15:00,904,968100株,882百万円,-10,-1.09,911.377円,1271回,4287億円,06/05,710.9,587.1,0.83
9508,2020-06-16,914,914,09:00,896,11:01,908,1467200株,1327百万円,+4,+0.44,904.544円,1404回,4306億円,06/05,710.9,587.1,0.83
9508,2020-06-17,913,924,09:21,906,10:16,911,1327200株,1214百万円,+3,+0.33,914.633円,1309回,4320億円,06/12,856.3,556.2,0.65
9508,2020-06-18,912,918,14:02,901,10:33,903,1466000株,1331百万円,-8,-0.88,907.58円,1446回,4282億円,06/12,856.3,556.2,0.65
9508,2020-06-19,901,905,09:00,890,14:59,893,2115600株,1896百万円,-10,-1.11,896.393円,1277回,4234億円,06/12,856.3,556.2,0.65
9508,2020-06-22,891,903,09:28,883,15:00,883,1087500株,968百万円,-10,-1.12,890.426円,1305回,4187億円,06/12,856.3,556.2,0.65
9508,2020-06-23,889,900,14:13,879,10:36,891,947400株,843百万円,+8,+0.91,890.328円,1265回,4225億円,06/12,856.3,556.2,0.65
9508,2020-06-24,881,886,09:00,868,12:39,873,1218100株,1065百万円,-18,-2.02,874.078円,1229回,4140億円,06/19,751.2,625.6,0.83
9508,2020-06-25,876,880,09:26,870,11:15,878,752600株,659百万円,+5,+0.57,875.913円,1099回,4163億円,06/19,751.2,625.6,0.83
9508,2020-06-26,882,882,09:00,868,10:43,878,1260900株,1105百万円,0,0,876.18円,1421回,4163億円,06/19,751.2,625.6,0.83
