3902,2020-05-22,1126,1182,09:35,1105,09:12,1127,2016300株,2308百万円,+52,+4.84,1144.704円,4664回,451億円,05/15,0.0,1760.7,－
3902,2020-05-25,1120,1157,10:11,1092,09:07,1139,802800株,908百万円,+12,+1.06,1130.753円,2267回,456億円,05/15,0.0,1760.7,－
3902,2020-05-26,1152,1152,09:00,1108,14:47,1117,838500株,945百万円,-22,-1.93,1126.511円,2332回,447億円,05/15,0.0,1760.7,－
3902,2020-05-27,1099,1123,11:24,1038,09:00,1086,867100株,946百万円,-31,-2.78,1091.43円,2810回,435億円,05/22,0.3,1833.7,6112
3902,2020-05-28,1081,1091,09:06,1038,12:30,1059,835200株,885百万円,-27,-2.49,1059.218円,2490回,424億円,05/22,0.3,1833.7,6112
3902,2020-05-29,1041,1085,11:25,1028,09:00,1072,806600株,856百万円,+13,+1.23,1061.223円,2034回,429億円,05/22,0.3,1833.7,6112
3902,2020-06-01,1072,1114,13:44,1053,09:36,1100,824000株,899百万円,+28,+2.61,1090.423円,2162回,440億円,05/22,0.3,1833.7,6112
3902,2020-06-02,1107,1163,13:47,1093,09:25,1152,962400株,1095百万円,+52,+4.73,1138.086円,2045回,461億円,05/22,0.3,1833.7,6112
3902,2020-06-03,1180,1198,09:15,1153,12:39,1163,1405300株,1654百万円,+11,+0.95,1176.983円,3048回,466億円,05/29,1.0,1701.0,1701
3902,2020-06-04,1170,1170,09:00,1102,12:47,1130,766600株,863百万円,-33,-2.84,1125.212円,2206回,452億円,05/29,1.0,1701.0,1701
3902,2020-06-05,1125,1141,10:49,1107,13:04,1129,415300株,467百万円,-1,-0.09,1124.172円,1208回,452億円,05/29,1.0,1701.0,1701
3902,2020-06-08,1125,1126,13:51,1085,09:05,1109,581800株,644百万円,-20,-1.77,1106.229円,1860回,444億円,05/29,1.0,1701.0,1701
3902,2020-06-09,1109,1120,09:00,1074,10:15,1093,386600株,421百万円,-16,-1.44,1090.129円,1418回,438億円,05/29,1.0,1701.0,1701
3902,2020-06-10,1072,1127,14:30,1062,09:00,1122,450400株,498百万円,+29,+2.65,1105.85円,1306回,449億円,06/05,0.0,1586.6,－
3902,2020-06-11,1116,1120,10:41,1068,14:52,1075,448100株,490百万円,-47,-4.19,1093.183円,1386回,430億円,06/05,0.0,1586.6,－
3902,2020-06-12,990,1070,14:59,980,09:06,1068,724600株,748百万円,-7,-0.65,1032.634円,1933回,427億円,06/05,0.0,1586.6,－
3902,2020-06-15,1065,1095,12:59,1023,14:49,1025,631300株,669百万円,-43,-4.03,1059.955円,1705回,410億円,06/05,0.0,1586.6,－
3902,2020-06-16,1065,1136,11:03,1065,09:03,1108,767900株,849百万円,+83,+8.10,1106.234円,2196回,444億円,06/05,0.0,1586.6,－
3902,2020-06-17,1130,1138,14:28,1097,09:19,1128,467400株,524百万円,+20,+1.81,1121.476円,1318回,452億円,06/12,0.5,1505.2,3010
3902,2020-06-18,1127,1134,09:02,1083,11:24,1103,578000株,635百万円,-25,-2.22,1098.589円,1526回,442億円,06/12,0.5,1505.2,3010
3902,2020-06-19,1113,1130,09:11,1096,12:41,1117,518800株,577百万円,+14,+1.27,1111.273円,1450回,447億円,06/12,0.5,1505.2,3010
3902,2020-06-22,1147,1243,12:48,1129,09:02,1225,1854000株,2228百万円,+108,+9.67,1201.715円,3910回,490億円,06/12,0.5,1505.2,3010
3902,2020-06-23,1280,1338,09:17,1253,10:25,1255,2027300株,2610百万円,+30,+2.45,1287.227円,4849回,502億円,06/12,0.5,1505.2,3010
3902,2020-06-24,1266,1305,09:47,1252,09:03,1297,1131000株,1458百万円,+42,+3.35,1289.537円,2634回,519億円,06/19,0.0,1441.2,－
3902,2020-06-25,1267,1312,10:29,1263,09:38,1302,811900株,1047百万円,+5,+0.39,1289.656円,2340回,521億円,06/19,0.0,1441.2,－
3902,2020-06-26,1319,1327,09:08,1257,11:08,1287,778900株,1003百万円,-15,-1.15,1288.17円,2008回,515億円,06/19,0.0,1441.2,－
3902,2020-06-29,1245,1305,10:59,1231,09:03,1276,575000株,733百万円,-11,-0.85,1274.791円,1827回,511億円,06/19,0.0,1441.2,－
3902,2020-06-30,1295,1295,09:00,1184,12:32,1221,866900株,1064百万円,-55,-4.31,1227.35円,2686回,489億円,06/26,0.0,1565.5,－
3902,2020-07-01,1226,1279,12:33,1222,09:00,1232,651700株,817百万円,+11,+0.90,1253.143円,2029回,493億円,06/26,0.0,1565.5,－
3902,2020-07-02,1230,1249,09:00,1112,13:02,1127,1025500株,1182百万円,-105,-8.52,1152.558円,3166回,451億円,06/26,0.0,1565.5,－
3902,2020-07-03,1113,1204,14:59,1108,09:02,1204,566300株,663百万円,+77,+6.83,1170.806円,1958回,482億円,06/26,0.0,1565.5,－
3902,2020-07-06,1203,1213,09:00,1175,09:15,1193,415700株,496百万円,-11,-0.91,1193.22円,1448回,478億円,06/26,0.0,1565.5,－
3902,2020-07-07,1201,1201,09:00,1151,09:01,1185,442700株,523百万円,-8,-0.67,1180.651円,1489回,474億円,07/03,1.0,1466.9,1466
3902,2020-07-08,1184,1260,14:42,1182,09:13,1252,787600株,975百万円,+67,+5.65,1237.671円,2392回,501億円,07/03,1.0,1466.9,1466
3902,2020-07-09,1287,1320,09:04,1245,09:41,1269,996200株,1274百万円,+17,+1.36,1278.413円,2800回,508億円,07/03,1.0,1466.9,1466
