9449,2020-05-22,2648,2745,10:36,2640,09:00,2670,899200株,2426百万円,+39,+1.48,2697.451円,3513回,3024億円,05/15,368.0,346.3,0.94
9449,2020-05-25,2716,2742,14:59,2679,10:38,2741,547200株,1484百万円,+71,+2.66,2711.759円,2252回,3104億円,05/15,368.0,346.3,0.94
9449,2020-05-26,2742,2744,09:00,2695,10:20,2709,423900株,1151百万円,-32,-1.17,2715.905円,1672回,3068億円,05/15,368.0,346.3,0.94
9449,2020-05-27,2698,2700,09:00,2600,09:02,2655,651600株,1723百万円,-54,-1.99,2644.297円,2517回,3007億円,05/22,404.2,361.7,0.89
9449,2020-05-28,2646,2679,14:59,2593,09:09,2675,560000株,1478百万円,+20,+0.75,2639.826円,2240回,3029億円,05/22,404.2,361.7,0.89
9449,2020-05-29,2662,2733,14:25,2632,09:01,2728,537800株,1457百万円,+53,+1.98,2708.863円,1792回,3089億円,05/22,404.2,361.7,0.89
9449,2020-06-01,2734,2853,14:58,2731,09:24,2842,688600株,1932百万円,+114,+4.18,2805.36円,2528回,3218億円,05/22,404.2,361.7,0.89
9449,2020-06-02,2851,2860,09:00,2780,09:05,2823,558200株,1577百万円,-19,-0.67,2825.045円,2305回,3197億円,05/22,404.2,361.7,0.89
9449,2020-06-03,2910,2979,09:38,2868,12:58,2886,1314600株,3830百万円,+63,+2.23,2913.271円,4937回,3268億円,05/29,405.7,370.9,0.91
9449,2020-06-04,2919,2985,09:46,2901,09:01,2979,929100株,2747百万円,+93,+3.22,2956.977円,3621回,3374億円,05/29,405.7,370.9,0.91
9449,2020-06-05,2918,2924,09:04,2801,11:28,2838,1167800株,3326百万円,-141,-4.73,2848.234円,4231回,3214億円,05/29,405.7,370.9,0.91
9449,2020-06-08,2886,2886,09:00,2774,10:43,2806,789800株,2216百万円,-32,-1.13,2805.207円,3027回,3178億円,05/29,405.7,370.9,0.91
9449,2020-06-09,2793,2798,09:00,2722,09:43,2769,829300株,2282百万円,-37,-1.32,2752.246円,3326回,3136億円,05/29,405.7,370.9,0.91
9449,2020-06-10,2780,2866,11:23,2773,09:02,2837,835400株,2368百万円,+68,+2.46,2834.23円,3135回,3213億円,06/05,422.4,540.7,1.28
9449,2020-06-11,2848,2884,09:03,2795,14:53,2797,494400株,1401百万円,-40,-1.41,2833.833円,2030回,3167億円,06/05,422.4,540.7,1.28
9449,2020-06-12,2747,2840,11:12,2713,09:02,2813,615300株,1723百万円,+16,+0.57,2800.59円,2331回,3186億円,06/05,422.4,540.7,1.28
9449,2020-06-15,2770,2798,09:03,2678,14:53,2680,635700株,1735百万円,-133,-4.73,2729.908円,2462回,3035億円,06/05,422.4,540.7,1.28
9449,2020-06-16,2745,2764,11:17,2680,09:59,2721,634900株,1726百万円,+41,+1.53,2718.717円,2527回,3081億円,06/05,422.4,540.7,1.28
9449,2020-06-17,2731,2792,14:34,2720,09:00,2780,507800株,1407百万円,+59,+2.17,2771.284円,1912回,3148億円,06/12,457.3,466.2,1.02
9449,2020-06-18,2825,2908,12:36,2818,09:00,2893,1013300株,2920百万円,+113,+4.06,2881.762円,3655回,3276億円,06/12,457.3,466.2,1.02
9449,2020-06-19,2919,2920,09:00,2865,13:38,2878,652100株,1883百万円,-15,-0.52,2887.069円,2006回,3259億円,06/12,457.3,466.2,1.02
9449,2020-06-22,2878,2943,13:39,2873,09:16,2915,478600株,1392百万円,+37,+1.29,2908.243円,1799回,3301億円,06/12,457.3,466.2,1.02
9449,2020-06-23,2910,2924,09:19,2848,10:31,2910,517700株,1500百万円,-5,-0.17,2898.199円,1987回,3295億円,06/12,457.3,466.2,1.02
9449,2020-06-24,2920,2949,14:59,2891,09:01,2948,479700株,1404百万円,+38,+1.31,2927.03円,1608回,3338億円,06/19,531.3,518.9,0.98
9449,2020-06-25,2919,3240,10:37,2905,09:00,3100,2453900株,7584百万円,+152,+5.16,3090.405円,5905回,3511億円,06/19,531.3,518.9,0.98
9449,2020-06-26,3170,3260,09:11,3090,09:19,3150,2001500株,6338百万円,+50,+1.61,3166.398円,3801回,3567億円,06/19,531.3,518.9,0.98
9449,2020-06-29,3140,3185,09:01,3015,13:53,3050,994500株,3064百万円,-100,-3.17,3080.86円,2238回,3454億円,06/19,531.3,518.9,0.98
9449,2020-06-30,3090,3130,09:02,2921,12:32,2977,1084800株,3247百万円,-73,-2.39,2993.328円,3558回,3371億円,06/26,1030.8,601.3,0.58
9449,2020-07-01,2998,3085,09:40,2952,14:52,2965,488200株,1468百万円,-12,-0.40,3006.924円,1636回,3358億円,06/26,1030.8,601.3,0.58
9449,2020-07-02,2931,3005,09:09,2858,11:12,2946,862400株,2520百万円,-19,-0.64,2921.536円,3571回,3336億円,06/26,1030.8,601.3,0.58
