7267,2019-08-06,2612.5,2618.0,09:01,2550.0,12:30,2566.0,6008700株,15485百万円,-47.0,-1.80,2577.088円,12264回
7267,2019-08-06,2516.0,2563.0,14:57,2486.5,09:53,2560.5,6325200株,16025百万円,-5.5,-0.21,2533.445円,12479回
7267,2019-08-07,2538.5,2554.0,09:15,2521.0,11:27,2536.5,4581800株,11619百万円,-24.0,-0.94,2535.852円,7617回
7267,2019-08-08,2519.5,2545.5,11:04,2516.0,09:00,2535.0,2983200株,7556百万円,-1.5,-0.06,2532.716円,4888回
7267,2019-08-09,2556.0,2557.0,09:17,2527.5,09:52,2542.0,3349100株,8517百万円,+7.0,+0.28,2543.104円,4736回
7267,2019-08-13,2500.5,2507.0,09:00,2468.0,11:06,2482.0,5187000株,12871百万円,-60.0,-2.36,2481.44円,6910回
7267,2019-08-14,2506.5,2507.0,09:00,2483.0,09:00,2495.5,4008300株,9994百万円,+13.5,+0.54,2493.383円,6712回
7267,2019-08-15,2433.5,2461.5,12:32,2424.5,09:04,2460.0,4251000株,10410百万円,-35.5,-1.42,2448.802円,7304回
7267,2019-08-16,2430.5,2464.0,14:36,2428.0,09:00,2458.5,3533200株,8665百万円,-1.5,-0.06,2452.347円,5812回
7267,2019-08-19,2462.0,2473.5,13:53,2457.5,09:08,2472.0,2611400株,6444百万円,+13.5,+0.55,2467.663円,4650回
7267,2019-08-20,2474.5,2496.5,14:59,2474.5,09:00,2495.0,2486900株,6187百万円,+23.0,+0.93,2487.812円,4873回
7267,2019-08-21,2465.0,2488.0,10:22,2458.5,09:01,2480.5,2873500株,7118百万円,-14.5,-0.58,2476.999円,4989回
7267,2019-08-22,2473.5,2484.5,10:11,2462.0,09:10,2476.0,3274000株,8102百万円,-4.5,-0.18,2474.781円,6051回
7267,2019-08-23,2459.5,2493.0,13:34,2458.5,09:00,2488.5,3177500株,7888百万円,+12.5,+0.50,2482.42円,5283回
7267,2019-08-26,2415.0,2459.0,14:58,2412.0,09:03,2453.0,4086500株,9983百万円,-35.5,-1.43,2442.824円,6142回
7267,2019-08-26,2486.5,2492.5,09:00,2474.0,09:58,2484.0,3518300株,8741百万円,+31.0,+1.26,2484.565円,4974回
7267,2019-08-28,2482.0,2495.5,11:16,2472.5,09:01,2490.0,3179600株,7909百万円,+6.0,+0.24,2487.372円,4958回
7267,2019-08-29,2470.0,2480.0,09:04,2457.0,09:21,2470.0,4610500株,11379百万円,-20.0,-0.80,2467.971円,6722回
7267,2019-08-30,2494.5,2524.5,14:59,2491.0,09:00,2523.5,4372400株,10991百万円,+53.5,+2.17,2513.629円,5983回
7267,2019-09-02,2519.0,2538.5,13:32,2515.0,09:00,2532.5,2797700株,7075百万円,+9.0,+0.36,2528.773円,4495回
7267,2019-09-03,2534.0,2569.0,14:04,2533.0,09:21,2563.0,3257200株,8325百万円,+30.5,+1.20,2555.868円,4810回
7267,2019-09-03,2560.0,2587.5,14:04,2546.5,09:02,2577.0,4635800株,11915百万円,+14.0,+0.55,2570.11円,5895回
7267,2019-09-05,2609.0,2685.0,12:30,2605.0,09:00,2654.0,6467700株,17155百万円,+77.0,+2.99,2652.44円,8414回
7267,2019-09-05,2688.0,2746.0,13:45,2684.5,09:00,2734.0,6076500株,16537百万円,+80.0,+3.01,2721.439円,8182回
7267,2019-09-07,2716.5,2730.5,13:55,2695.0,09:24,2727.0,4509200株,12256百万円,-7.0,-0.26,2717.918円,6654回
7267,2019-09-10,2753.0,2791.0,14:59,2749.5,09:00,2791.0,5327800株,14803百万円,+64.0,+2.35,2778.431円,7568回
7267,2019-09-11,2825.0,2895.5,14:59,2818.5,09:04,2895.5,6926400株,19854百万円,+104.5,+3.74,2866.391円,8346回
7267,2019-09-12,2894.0,2954.5,13:05,2870.0,09:12,2929.5,8411600株,24616百万円,+34.0,+1.17,2926.473円,10530回
7267,2019-09-13,2960.0,2960.0,09:00,2913.5,09:24,2933.0,9046200株,26643百万円,+3.5,+0.12,2945.253円,7785回
7267,2019-09-17,2914.0,2932.0,13:36,2895.5,09:02,2928.0,4629600株,13522百万円,-5.0,-0.17,2920.696円,6940回
7267,2019-09-17,2907.0,2912.0,09:18,2883.0,09:06,2897.0,3904800株,11317百万円,-31.0,-1.06,2898.337円,6094回,52477.08億円
7267,2019-09-19,2910.0,2928.0,09:06,2885.5,14:46,2885.5,4009300株,11631百万円,-11.5,-0.40,2901.052円,5930回,52268.77億円
7267,2019-09-20,2906.5,2914.0,12:30,2889.5,09:33,2905.5,6410800株,18617百万円,+20.0,+0.69,2903.989円,6861回,52631.05億円
7267,2019-09-24,2872.5,2885.5,09:00,2858.5,15:00,2858.5,5844800株,16759百万円,-47.0,-1.62,2867.33円,8452回,51779.68億円
7267,2019-09-25,2812.0,2865.5,13:44,2804.5,09:00,2860.0,4431000株,12602百万円,+1.5,+0.05,2844.095円,6287回,51806.85億円
7267,2019-09-26,2889.0,2907.5,14:37,2883.5,09:01,2898.5,4791500株,13882百万円,+38.5,+1.35,2897.222円,6626回,52504.25億円
7267,2019-09-27,2855.0,2885.0,09:01,2819.0,14:17,2840.0,4543800株,12897百万円,-58.5,-2.02,2838.467円,6590回,51444.57億円
7267,2019-09-30,2835.5,2839.5,09:00,2790.5,14:37,2798.5,5491400株,15428百万円,-41.5,-1.46,2809.417円,8065回,50692.82億円
7267,2019-10-01,2813.0,2875.0,13:16,2812.5,09:00,2868.5,3478500株,9945百万円,+70.0,+2.50,2858.983円,6838回,51960.82億円
7267,2019-10-02,2795.5,2830.0,10:51,2793.0,09:03,2818.0,3870300株,10897百万円,-50.5,-1.76,2815.544円,6606回,51046.05億円
7267,2019-10-03,2736.5,2760.0,09:14,2730.0,09:45,2742.5,4062500株,11148百万円,-75.5,-2.68,2744.005円,7071回,49678.42億円
7267,2019-10-04,2748.0,2763.0,10:21,2740.5,09:30,2755.0,3098600株,8529百万円,+12.5,+0.46,2752.635円,5153回,49904.85億円
7267,2019-10-07,2740.0,2764.5,09:07,2698.5,10:01,2730.0,4309100株,11739百万円,-25.0,-0.91,2724.258円,7210回,49452.00億円
7267,2019-10-08,2726.5,2758.0,09:08,2722.0,14:37,2724.0,4186100株,11440百万円,-6.0,-0.22,2732.94円,6974回,49343.31億円
7267,2019-10-09,2680.0,2744.0,14:59,2674.5,09:00,2743.0,4113300株,11208百万円,+19.0,+0.70,2724.855円,7106回,49687.48億円
7267,2019-10-10,2731.0,2766.0,14:59,2715.0,09:29,2765.0,3610300株,9924百万円,+22.0,+0.80,2748.685円,6598回,50086.00億円
7267,2019-10-11,2800.0,2829.5,14:58,2794.0,09:09,2828.5,4237400株,11927百万円,+63.5,+2.30,2814.657円,6605回,51236.25億円
7267,2019-10-15,2883.5,2902.5,09:07,2875.5,09:24,2899.5,4664500株,13505百万円,+71.0,+2.51,2895.286円,6100回,52522.37億円
7267,2019-10-16,2925.0,2939.0,09:06,2905.0,13:32,2920.0,5116000株,14947百万円,+20.5,+0.71,2921.524円,7487回,52893.71億円
7267,2019-10-17,2913.0,2925.0,09:22,2905.5,09:00,2909.5,3574300株,10411百万円,-10.5,-0.36,2912.645円,4717回,52703.51億円
7267,2019-10-18,2911.0,2918.0,09:00,2897.0,12:30,2908.5,3252800株,9456百万円,-1.0,-0.03,2906.898円,4987回,52685.40億円
7267,2019-10-21,2910.0,2912.0,09:00,2893.0,10:29,2895.0,3114300株,9028百万円,-13.5,-0.46,2898.827円,5184回,52440.85億円
7267,2019-10-23,2850.0,2881.0,14:53,2825.5,09:07,2877.0,6318400株,18054百万円,-18.0,-0.62,2857.322円,9981回,52114.80億円
7267,2019-10-24,2900.0,2937.0,11:29,2894.0,09:00,2931.0,3945800株,11545百万円,+54.0,+1.88,2925.81円,6017回,53092.97億円
7267,2019-10-25,2931.0,2935.0,09:00,2915.0,09:26,2925.5,2772000株,8107百万円,-5.5,-0.19,2924.774円,4633回,52993.34億円
7267,2019-10-28,2935.5,2962.0,11:27,2929.0,09:00,2950.0,3012100株,8890百万円,+24.5,+0.84,2951.397円,5244回,53437.14億円
7267,2019-10-29,2975.0,3006.0,10:59,2968.5,09:16,3006.0,4244300株,12716百万円,+56.0,+1.90,2996.039円,6531回,54451.54億円
