5406,2019-08-06,625,626,09:09,559,14:45,559,10287600株,5938百万円,-100,-15.17,577.228円,5148回
5406,2019-08-06,542,579,13:08,533,09:06,565,10094700株,5599百万円,+6,+1.07,554.658円,4421回
5406,2019-08-07,552,560,10:04,543,09:04,546,4821600株,2650百万円,-19,-3.36,549.66円,2748回
5406,2019-08-08,547,551,09:04,541,14:42,542,4335000株,2361百万円,-4,-0.73,544.591円,2159回
5406,2019-08-09,546,557,14:53,537,09:52,553,4555400株,2493百万円,+11,+2.03,547.168円,1784回
5406,2019-08-13,540,540,09:03,517,14:22,517,6807600株,3571百万円,-36,-6.51,524.602円,2809回
5406,2019-08-14,532,549,14:01,529,09:25,548,5155200株,2785百万円,+31,+6.00,540.282円,2910回
5406,2019-08-15,528,543,10:54,525,09:03,537,3161200株,1696百万円,-11,-2.01,536.379円,1841回
5406,2019-08-16,531,549,14:57,527,09:00,546,3207200株,1736百万円,+9,+1.68,541.261円,1603回
5406,2019-08-19,539,552,12:57,538,09:00,550,2996900株,1641百万円,+4,+0.73,547.68円,1368回
5406,2019-08-20,560,564,09:01,556,09:08,561,3140000株,1755百万円,+11,+2.00,558.791円,2217回
5406,2019-08-21,551,562,10:18,550,09:00,555,2395600株,1334百万円,-6,-1.07,556.655円,1638回
5406,2019-08-22,551,554,09:01,542,14:54,544,2392600株,1308百万円,-11,-1.98,546.861円,1760回
5406,2019-08-23,547,555,10:05,541,09:03,548,2417000株,1325百万円,+4,+0.74,548.099円,1712回
5406,2019-08-26,528,538,14:42,525,09:03,535,3605700株,1922百万円,-13,-2.37,532.911円,1980回
5406,2019-08-26,537,544,09:09,537,09:00,539,2441200株,1319百万円,+4,+0.75,540.39円,1566回
5406,2019-08-28,537,541,11:04,533,09:05,538,2113500株,1135百万円,-1,-0.19,537.228円,1405回
5406,2019-08-29,545,547,09:11,535,10:17,541,1666800株,901百万円,+3,+0.56,540.483円,1374回
5406,2019-08-30,539,556,14:56,539,09:00,554,2571200株,1416百万円,+13,+2.40,550.672円,1675回
5406,2019-09-02,554,556,09:04,549,09:21,552,1600800株,885百万円,-2,-0.36,552.658円,1537回
5406,2019-09-03,551,564,11:28,550,09:00,557,1666400株,930百万円,+5,+0.91,558.348円,1255回
5406,2019-09-03,553,562,14:05,550,09:00,555,2883900株,1602百万円,-2,-0.36,555.371円,1541回
5406,2019-09-05,562,573,14:01,561,09:00,570,3216100株,1827百万円,+15,+2.70,568.018円,1763回
5406,2019-09-05,581,584,09:03,562,14:50,562,3140600株,1788百万円,-8,-1.40,569.473円,1498回
5406,2019-09-07,561,569,14:08,557,09:08,569,2106400株,1190百万円,+7,+1.25,564.736円,1365回
5406,2019-09-10,586,591,14:59,582,09:57,591,2883700株,1694百万円,+22,+3.87,587.605円,1921回
5406,2019-09-11,600,612,14:24,600,09:00,612,4307000株,2618百万円,+21,+3.55,607.946円,2776回
5406,2019-09-12,615,617,09:00,603,10:30,606,3579800株,2178百万円,-6,-0.98,608.321円,1959回
5406,2019-09-13,612,613,09:00,602,09:23,612,3034400株,1847百万円,+6,+0.99,608.676円,1800回
5406,2019-09-17,605,616,13:51,596,09:06,612,3169900株,1930百万円,0,0,608.818円,1821回
5406,2019-09-17,602,603,09:00,583,14:59,585,5111600株,3011百万円,-27,-4.41,589.144円,2261回,2131.53億円
5406,2019-09-19,583,597,09:27,576,09:00,585,4108400株,2416百万円,0,0,588.027円,1972回,2131.53億円
5406,2019-09-20,585,592,10:32,580,09:14,582,3836300株,2241百万円,-3,-0.51,584.031円,1489回,2120.60億円
5406,2019-09-24,579,585,09:18,571,09:03,578,2580100株,1493百万円,-4,-0.69,578.747円,2246回,2106.03億円
5406,2019-09-25,572,587,14:19,566,09:02,583,2869100株,1662百万円,+5,+0.87,579.268円,1637回,2124.24億円
5406,2019-09-26,595,610,09:19,592,14:58,595,5303600株,3180百万円,+12,+2.06,599.502円,3368回,2167.97億円
5406,2019-09-27,588,599,09:09,582,09:00,587,2599800株,1528百万円,-8,-1.34,587.566円,1971回,2138.82億円
5406,2019-09-30,584,589,09:31,572,14:37,576,3010800株,1745百万円,-11,-1.87,579.59円,1886回,2098.74億円
5406,2019-10-01,575,589,10:18,574,09:00,586,2597800株,1518百万円,+10,+1.74,584.342円,1728回,2135.17億円
5406,2019-10-02,577,590,13:17,572,09:00,590,3024500株,1770百万円,+4,+0.68,585.057円,1817回,2149.75億円
5406,2019-10-03,580,581,09:03,570,09:42,576,2813100株,1616百万円,-14,-2.37,574.296円,1609回,2098.74億円
5406,2019-10-04,571,571,09:00,562,10:35,567,2602400株,1474百万円,-9,-1.56,566.366円,1365回,2065.95億円
5406,2019-10-07,570,574,09:00,559,10:25,564,2469500株,1391百万円,-3,-0.53,563.156円,1235回,2055.01億円
5406,2019-10-08,566,578,09:21,565,09:00,565,3276200株,1867百万円,+1,+0.18,569.865円,2132回,2058.66億円
5406,2019-10-09,559,559,09:00,549,13:41,549,4336100株,2394百万円,-16,-2.83,552.079円,1996回,2000.36億円
5406,2019-10-10,549,560,14:59,543,09:31,560,3328500株,1841百万円,+11,+2.00,553.212円,2252回,2040.44億円
5406,2019-10-11,565,570,14:30,561,10:20,570,4308100株,2439百万円,+10,+1.79,566.165円,2422回,2076.88億円
5406,2019-10-15,580,585,09:03,571,14:36,573,3738900株,2155百万円,+3,+0.53,576.455円,2636回,2087.81億円
5406,2019-10-16,579,589,09:18,568,14:59,568,4125100株,2380百万円,-5,-0.87,577.011円,2373回,2069.59億円
5406,2019-10-17,567,568,09:02,560,09:59,562,2446100株,1377百万円,-6,-1.06,563.081円,1665回,2047.73億円
5406,2019-10-18,560,571,10:23,560,09:00,561,2748300株,1551百万円,-1,-0.18,564.34円,1584回,2044.08億円
5406,2019-10-21,565,574,12:58,563,09:01,574,2941900株,1677百万円,+13,+2.32,570.094円,1481回,2091.45億円
5406,2019-10-23,578,583,09:00,570,12:35,578,3278900株,1889百万円,+4,+0.70,576.052円,1588回,2106.03億円
5406,2019-10-24,580,584,14:26,576,10:23,584,2198500株,1277百万円,+6,+1.04,581.019円,1279回,2127.89億円
5406,2019-10-25,581,584,09:01,574,09:20,577,2098300株,1211百万円,-7,-1.20,576.99円,1283回,2102.38億円
5406,2019-10-28,587,593,13:53,582,09:30,592,3390700株,1997百万円,+15,+2.60,588.992円,1834回,2157.04億円
5406,2019-10-29,600,610,10:09,600,09:00,608,4273800株,2592百万円,+16,+2.70,606.382円,2468回,2215.33億円
5406,2019-10-30,605,606,09:00,578,14:44,579,6753500株,3950百万円,-29,-4.77,584.931円,2810回,2109.67億円
5406,2019-10-31,582,589,13:56,575,11:00,588,3605100株,2104百万円,+9,+1.55,583.621円,1902回,2142.46億円
5406,2019-11-01,574,581,13:16,564,09:07,581,3831500株,2204百万円,-7,-1.19,575.2円,2130回,2116.96億円
5406,2019-11-05,599,609,09:15,595,12:35,597,5244600株,3145百万円,+16,+2.75,599.756円,2967回,2175.25億円
5406,2019-11-06,604,617,12:54,596,09:13,617,5006500株,3056百万円,+20,+3.35,610.341円,3635回,2248.13億円
5406,2019-11-07,601,608,09:05,583,12:35,583,8589800株,5087百万円,-34,-5.51,592.244円,4533回,2124.24億円
5406,2019-11-08,586,600,14:53,582,09:06,600,7463200株,4412百万円,+17,+2.92,591.195円,3622回,2186.19億円
5406,2019-11-11,602,602,09:00,587,09:15,592,3929600株,2327百万円,-8,-1.33,592.094円,2403回,2157.04億円
5406,2019-11-12,592,596,14:34,587,10:43,595,3677700株,2179百万円,+3,+0.51,592.359円,2333回,2167.97億円
5406,2019-11-13,588,588,09:00,577,10:33,583,4530500株,2633百万円,-12,-2.02,581.149円,3016回,2124.24億円
5406,2019-11-14,583,583,09:00,565,14:59,565,5368300株,3070百万円,-17,-2.92,571.802円,2499回,2058.66億円
5406,2019-11-15,564,573,10:15,561,09:16,563,3386300株,1917百万円,-2,-0.35,566.112円,1776回,2051.37億円
5406,2019-11-18,563,565,12:32,555,09:19,557,3672900株,2052百万円,-6,-1.07,558.796円,1912回,2029.51億円
5406,2019-11-19,559,560,09:00,550,09:46,551,3281500株,1816百万円,-6,-1.08,553.393円,2067回,2007.65億円
5406,2019-11-20,549,553,10:14,545,09:02,549,3655700株,2010百万円,-2,-0.36,549.695円,2011回,2000.36億円
5406,2019-11-21,544,551,14:52,538,10:42,551,4618800株,2519百万円,+2,+0.36,545.379円,2433回,2007.65億円
5406,2019-11-22,556,569,09:15,555,09:00,558,4943600株,2777百万円,+7,+1.27,561.645円,2532回,2033.15億円
5406,2019-11-25,566,570,09:19,563,09:00,567,4096000株,2321百万円,+9,+1.61,566.611円,2331回,2065.95億円
5406,2019-11-26,571,573,09:00,553,14:41,557,29098900株,16242百万円,-10,-1.76,558.182円,3921回,2029.51億円
5406,2019-11-27,562,568,09:00,560,09:36,562,4016900株,2260百万円,+5,+0.90,562.659円,2533回,2047.73億円
5406,2019-11-28,559,569,10:32,559,09:00,563,3540700株,1999百万円,+1,+0.18,564.506円,1445回,2051.37億円
5406,2019-11-29,560,565,09:38,558,12:38,559,3146400株,1762百万円,-4,-0.71,559.912円,1653回,2036.80億円
5406,2019-12-02,556,570,14:47,555,09:00,569,3517600株,1990百万円,+10,+1.79,565.828円,1989回,2073.23億円
5406,2019-12-03,564,570,10:00,560,09:16,564,4237100株,2396百万円,-5,-0.88,565.524円,2224回,2055.01億円
5406,2019-12-05,575,589,14:59,574,09:00,589,7154200株,4170百万円,+24,+4.25,582.918円,2882回,2146.11億円
5406,2019-12-06,597,613,10:16,596,09:00,608,9164700株,5548百万円,+19,+3.23,605.349円,3343回,2215.33億円
