1743,2019-12-17,3900,3900,13:46,3900,13:46,3900,100株,－百万円,-35,-0.89,3900円,1回,29.64億円
1743,2019-12-18,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,29.64億円
1743,2019-12-19,3880,3880,12:45,3880,12:45,3880,100株,－百万円,0,0,3880円,1回,29.49億円
1743,2019-12-20,3900,3900,09:00,3900,09:00,3900,200株,1百万円,+20,+0.52,3900円,2回,29.64億円
1743,2019-12-23,3870,3870,09:00,3870,09:00,3870,200株,1百万円,-30,-0.77,3870円,1回,29.41億円
1743,2019-12-24,3900,3900,09:04,3880,10:21,3900,500株,2百万円,+30,+0.78,3892円,5回,29.64億円
1743,2019-12-25,3900,3900,09:00,3900,09:00,3900,800株,3百万円,0,0,3900円,1回,29.64億円
1743,2019-12-26,3900,3900,13:35,3900,13:35,3900,300株,1百万円,0,0,3900円,3回,29.64億円
1743,2019-12-27,3900,3900,09:39,3865,12:52,3865,700株,3百万円,-35,-0.90,3870円,4回,29.37億円
1743,2019-12-30,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,29.37億円
1743,2020-01-06,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,29.37億円
1743,2020-01-07,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,29.37億円
1743,2020-01-08,3880,3880,09:00,3880,09:00,3880,100株,－百万円,0,0,3880円,1回,29.49億円
1743,2020-01-09,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,29.49億円
1743,2020-01-10,3880,3910,14:32,3880,09:00,3910,1500株,6百万円,0,0,3896.667円,5回,29.72億円
1743,2020-01-14,3900,3900,09:00,3900,09:00,3900,900株,4百万円,-10,-0.26,3900円,4回,29.64億円
1743,2020-01-15,3900,3900,09:00,3890,11:00,3900,2300株,9百万円,0,0,3899.13円,4回,29.64億円
1743,2020-01-16,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,29.64億円
1743,2020-01-17,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,29.64億円
1743,2020-01-20,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,29.64億円
1743,2020-01-21,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,29.64億円
1743,2020-01-22,3900,3915,09:11,3900,09:00,3900,900株,4百万円,0,0,3901.667円,4回,29.64億円
1743,2020-01-23,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,29.64億円
1743,2020-01-24,3905,3995,15:00,3905,12:42,3995,200株,1百万円,0,0,3950円,2回,30.36億円
1743,2020-01-27,3910,3910,09:03,3905,14:44,3905,500株,2百万円,-90,-2.25,3909円,4回,29.68億円
1743,2020-01-28,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,29.68億円
1743,2020-01-29,3805,3805,14:47,3765,14:47,3765,200株,1百万円,0,0,3785円,2回,28.6億円
1743,2020-01-30,3800,3800,09:00,3800,09:00,3800,200株,1百万円,+35,+0.93,3800円,2回,28.9億円
1743,2020-01-31,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,28.9億円
1743,2020-02-03,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,28.9億円
1743,2020-02-04,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,28.9億円
1743,2020-02-05,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,28.9億円
1743,2020-02-06,3800,3865,11:30,3800,09:46,3865,200株,1百万円,0,0,3832.5円,2回,29.4億円
1743,2020-02-07,3800,3800,13:41,3800,13:41,3800,300株,1百万円,-65,-1.68,3800円,2回,28.9億円
1743,2020-02-10,3820,3900,14:38,3820,10:46,3830,700株,3百万円,+30,+0.79,3838.571円,4回,29.1億円
1743,2020-02-12,3820,3820,14:58,3820,14:58,3820,100株,－百万円,-10,-0.26,3820円,1回,29.0億円
1743,2020-02-13,4000,4295,09:19,4000,09:06,4095,1900株,8百万円,+275,+7.20,4101.053円,13回,31.1億円
1743,2020-02-14,4100,4100,09:00,4015,11:21,4015,300株,1百万円,-80,-1.95,4066.667円,3回,30.5億円
1743,2020-02-17,4000,4000,14:39,4000,14:39,4000,100株,－百万円,-15,-0.37,4000円,1回,30.4億円
1743,2020-02-17,4000,4000,13:23,4000,13:23,4000,100株,－百万円,0,0,4000円,1回,30.4億円
1743,2020-02-18,4000,4000,09:02,4000,09:02,4000,300株,1百万円,0,0,4000円,2回,30.4億円
1743,2020-02-20,4000,4000,09:00,3930,10:37,3930,400株,2百万円,-70,-1.75,3982.5円,2回,29.9億円
1743,2020-02-21,3915,3930,13:45,3915,13:44,3930,200株,1百万円,0,0,3922.5円,2回,29.9億円
1743,2020-02-25,4070,4070,09:03,4065,15:00,4065,200株,1百万円,+135,+3.44,4067.5円,2回,30.9億円
1743,2020-02-26,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,30.9億円
1743,2020-02-27,3855,3855,09:06,3815,14:08,3815,200株,1百万円,0,0,3835円,2回,29.0億円
1743,2020-02-28,3800,3800,09:00,3450,12:49,3660,500株,2百万円,-155,-4.06,3646円,4回,27.8億円
1743,2020-03-02,3415,3510,14:01,3380,09:12,3510,1700株,6百万円,-150,-4.10,3430.882円,11回,26.7億円
1743,2020-03-03,3585,3585,09:15,3585,09:15,3585,100株,－百万円,+75,+2.14,3585円,1回,27.3億円
1743,2020-03-04,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,27.3億円
1743,2020-03-05,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,27.3億円
1743,2020-03-06,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,27.3億円
1743,2020-03-06,3425,3425,09:46,3285,13:24,3350,800株,3百万円,0,0,3354.375円,5回,25.5億円
1743,2020-03-10,3350,3350,09:08,3350,09:08,3350,100株,－百万円,0,0,3350円,1回,25.5億円
1743,2020-03-11,3350,3350,09:00,3350,09:00,3350,200株,1百万円,0,0,3350円,2回,25.5億円
1743,2020-03-12,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,25.5億円
1743,2020-03-13,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,25.5億円
1743,2020-03-16,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,25.5億円
