9433,2019-08-06,2777.5,2811.0,09:01,2742.5,14:38,2745.0,6800400株,18789百万円,-51.0,-1.82,2762.956円,9692回
9433,2019-08-06,2700.0,2700.5,09:00,2645.5,11:28,2677.5,6906100株,18474百万円,-67.5,-2.46,2674.977円,10521回
9433,2019-08-07,2671.5,2679.5,09:00,2629.0,09:49,2647.5,6523900株,17283百万円,-30.0,-1.12,2649.209円,9537回
9433,2019-08-08,2642.5,2663.5,10:59,2633.0,14:54,2633.5,5992500株,15846百万円,-14.0,-0.53,2644.376円,7720回
9433,2019-08-09,2667.5,2696.0,13:29,2635.0,09:00,2690.0,6842100株,18317百万円,+56.5,+2.15,2677.05円,8581回
9433,2019-08-13,2674.0,2679.5,09:01,2644.0,14:56,2648.0,5627000株,14941百万円,-42.0,-1.56,2655.292円,9165回
9433,2019-08-14,2656.0,2689.0,09:22,2652.5,09:00,2676.5,3895500株,10416百万円,+28.5,+1.08,2673.868円,6183回
9433,2019-08-15,2660.0,2665.0,11:27,2635.0,09:32,2649.5,4953400株,13138百万円,-27.0,-1.01,2652.317円,8093回
9433,2019-08-16,2649.5,2692.0,14:30,2644.5,09:29,2680.5,4896800株,13092百万円,+31.0,+1.17,2673.503円,9249回
9433,2019-08-19,2702.0,2742.5,14:38,2699.0,10:01,2736.0,3797100株,10342百万円,+55.5,+2.07,2723.587円,7396回
9433,2019-08-20,2757.0,2795.0,09:19,2750.0,09:00,2754.5,3834200株,10596百万円,+18.5,+0.68,2763.583円,6505回
9433,2019-08-21,2760.0,2779.5,09:44,2752.0,09:02,2778.0,3787000株,10491百万円,+23.5,+0.85,2770.272円,7180回
9433,2019-08-22,2797.0,2809.5,14:54,2780.0,09:17,2803.5,3929500株,10998百万円,+25.5,+0.92,2798.727円,6046回
9433,2019-08-23,2779.5,2807.0,09:39,2766.0,12:55,2770.5,3189000株,8868百万円,-33.0,-1.18,2780.844円,5889回
9433,2019-08-26,2720.5,2770.5,12:32,2713.5,09:01,2758.5,4825400株,13279百万円,-12.0,-0.43,2751.929円,7501回
9433,2019-08-26,2777.0,2800.5,14:59,2767.0,11:02,2799.5,5144300株,14362百万円,+41.0,+1.49,2791.86円,5935回
9433,2019-08-28,2812.0,2879.0,14:36,2803.5,09:00,2868.0,5835800株,16665百万円,+68.5,+2.45,2855.591円,10762回
9433,2019-08-29,2866.0,2867.5,09:00,2825.0,13:58,2830.0,3536000株,10038百万円,-38.0,-1.32,2838.865円,7264回
9433,2019-08-30,2838.5,2858.0,09:20,2834.0,14:03,2835.0,4995200株,14190百万円,+5.0,+0.18,2840.826円,7904回
9433,2019-09-02,2818.0,2858.5,14:44,2815.5,09:00,2852.0,2658900株,7570百万円,+17.0,+0.60,2847.17円,4627回
9433,2019-09-03,2832.0,2845.5,14:17,2816.5,09:46,2833.0,3621100株,10252百万円,-19.0,-0.67,2831.116円,4937回
9433,2019-09-03,2837.0,2879.5,14:05,2833.5,09:01,2872.0,3201500株,9170百万円,+39.0,+1.38,2864.255円,5999回
9433,2019-09-05,2856.5,2887.5,11:08,2847.5,09:01,2870.0,6115300株,17560百万円,-2.0,-0.07,2871.445円,7944回
9433,2019-09-05,2870.0,2881.0,09:26,2817.0,14:59,2821.5,7437100株,21103百万円,-48.5,-1.69,2837.561円,10124回
9433,2019-09-07,2824.5,2830.0,10:43,2791.0,14:59,2792.5,7273600株,20416百万円,-29.0,-1.03,2806.857円,9044回
9433,2019-09-10,2771.5,2825.5,10:29,2758.5,09:01,2796.0,8617400株,24118百万円,+3.5,+0.13,2798.786円,10354回
9433,2019-09-11,2793.0,2855.5,13:10,2791.5,09:00,2839.0,6893300株,19536百万円,+43.0,+1.54,2834.113円,8946回
9433,2019-09-12,2885.0,2887.5,10:02,2863.0,09:12,2876.0,7348700株,21137百万円,+37.0,+1.30,2876.251円,6645回
9433,2019-09-13,2893.5,2900.0,13:38,2862.5,09:19,2887.5,10336800株,29881百万円,+11.5,+0.40,2890.756円,6780回
9433,2019-09-17,2869.5,2929.5,14:57,2855.0,09:00,2925.0,6022800株,17516百万円,+37.5,+1.30,2908.297円,7403回
9433,2019-09-17,2930.0,2940.0,09:02,2893.5,14:37,2893.5,4825700株,14022百万円,-31.5,-1.08,2905.615円,6425回,68152.74億円
9433,2019-09-19,2894.5,2908.5,09:11,2863.5,12:37,2867.0,5015100株,14439百万円,-26.5,-0.92,2879.1円,6578回,67528.56億円
9433,2019-09-20,2872.5,2910.0,12:39,2861.5,14:59,2863.5,7420300株,21333百万円,-3.5,-0.12,2874.902円,6698回,67446.12億円
9433,2019-09-24,2888.5,2949.0,14:59,2878.5,09:00,2946.5,5548800株,16250百万円,+83.0,+2.90,2928.605円,6525回,69401.08億円
9433,2019-09-25,2951.5,2956.5,09:00,2909.0,09:59,2926.0,5551600株,16251百万円,-20.5,-0.70,2927.309円,7254回,68918.23億円
9433,2019-09-26,2951.5,2954.5,09:00,2894.0,14:59,2904.0,6831200株,19897百万円,-22.0,-0.75,2912.689円,7346回,68400.05億円
9433,2019-09-27,2851.0,2867.0,09:01,2827.5,14:02,2849.5,6206300株,17651百万円,-54.5,-1.88,2844.105円,7878回,67116.37億円
9433,2019-09-30,2847.5,2854.0,09:00,2810.0,10:30,2825.0,5344500株,15093百万円,-24.5,-0.86,2824.001円,5743回,66539.30億円
9433,2019-10-01,2839.0,2851.0,14:34,2828.5,10:01,2839.5,4341700株,12337百万円,+14.5,+0.51,2841.48円,5844回,66880.83億円
9433,2019-10-02,2849.5,2936.0,14:32,2848.0,09:00,2924.5,5944900株,17287百万円,+85.0,+2.99,2907.948円,7226回,68882.90億円
9433,2019-10-03,2900.0,2934.0,09:03,2896.5,09:00,2918.5,6190800株,18060百万円,-6.0,-0.21,2917.178円,8971回,68741.58億円
9433,2019-10-04,2918.0,2945.0,14:42,2904.0,09:28,2942.0,4474300株,13127百万円,+23.5,+0.81,2933.828円,7420回,69295.09億円
9433,2019-10-07,2945.0,2949.5,09:00,2918.0,09:28,2939.0,3360200株,9875百万円,-3.0,-0.10,2938.728円,5745回,69224.43億円
9433,2019-10-08,2944.5,2963.0,14:51,2929.0,09:01,2955.0,4754000株,14026百万円,+16.0,+0.54,2950.404円,6067回,69601.29億円
9433,2019-10-09,2926.5,2951.5,09:06,2905.5,10:04,2921.0,4651700株,13587百万円,-34.0,-1.15,2920.862円,6862回,68800.46億円
9433,2019-10-10,2915.0,2960.0,14:59,2907.5,09:18,2958.5,4698000株,13831百万円,+37.5,+1.28,2943.98円,7344回,69683.73億円
9433,2019-10-11,2980.5,2983.0,09:00,2943.0,11:10,2965.5,5513500株,16349百万円,+7.0,+0.24,2965.323円,6510回,69848.60億円
9433,2019-10-15,2995.0,3000.0,09:06,2962.5,14:59,2970.0,5758500株,17140百万円,+4.5,+0.15,2976.482円,7176回,69954.60億円
9433,2019-10-16,2997.5,3019.0,12:39,2977.0,09:03,2996.0,6820200株,20436百万円,+26.0,+0.88,2996.457円,7593回,70566.99億円
9433,2019-10-17,2991.0,2999.5,09:02,2964.5,09:29,2973.0,4169200株,12423百万円,-23.0,-0.77,2979.629円,4709回,70025.26億円
9433,2019-10-18,2961.0,2969.5,09:13,2928.5,13:36,2934.0,5198700株,15309百万円,-39.0,-1.31,2944.769円,6058回,69106.66億円
9433,2019-10-21,2932.0,2986.0,14:59,2926.0,09:00,2982.5,4461900株,13235百万円,+48.5,+1.65,2966.326円,5581回,70249.02億円
9433,2019-10-23,2990.0,2990.0,09:00,2947.0,11:01,2957.0,5523900株,16354百万円,-25.5,-0.85,2960.56円,7725回,69648.40億円
9433,2019-10-24,2965.5,2991.5,09:54,2959.5,09:00,2986.0,4455300株,13283百万円,+29.0,+0.98,2981.481円,7202回,70331.46億円
9433,2019-10-25,2966.5,2969.0,09:01,2935.5,14:01,2943.0,4945800株,14575百万円,-43.0,-1.44,2947.011円,6038回,69318.65億円
9433,2019-10-28,2947.0,2951.5,09:13,2936.5,11:03,2936.5,3717000株,10930百万円,-6.5,-0.22,2940.62円,5056回,69165.55億円
9433,2019-10-29,2970.0,2975.0,09:04,2950.0,10:34,2967.0,4367100株,12940百万円,+30.5,+1.04,2963.042円,6212回,69883.93億円
9433,2019-10-30,2960.0,2999.0,13:49,2959.5,09:00,2975.5,13165900株,39228百万円,+8.5,+0.29,2979.51円,9258回,70084.14億円
9433,2019-10-31,2996.0,3026.0,09:09,2991.0,09:00,2999.0,4819000株,14461百万円,+23.5,+0.79,3000.793円,5281回,70637.65億円
9433,2019-11-01,2996.5,3055.0,14:37,2994.0,09:00,3039.0,3779500株,11455百万円,+40.0,+1.33,3030.811円,5873回,71579.80億円
9433,2019-11-05,3179.0,3203.0,13:39,3137.0,09:08,3187.0,10253800株,32627百万円,+148.0,+4.87,3181.942円,10038回,75065.76億円
9433,2019-11-06,3166.0,3205.0,14:50,3141.0,11:00,3195.0,6431500株,20418百万円,+8.0,+0.25,3174.732円,6767回,75254.19億円
9433,2019-11-07,3199.0,3203.0,14:56,3180.0,09:00,3200.0,3831300株,12246百万円,+5.0,+0.16,3196.18円,4278回,75371.96億円
9433,2019-11-08,3201.0,3204.0,09:40,3168.0,12:45,3179.0,7083000株,22588百万円,-21.0,-0.66,3189.026円,5704回,74877.33億円
9433,2019-11-11,3195.0,3206.0,14:59,3187.0,09:00,3200.0,2775100株,8875百万円,+21.0,+0.66,3198.102円,3539回,75371.96億円
9433,2019-11-12,3182.0,3210.0,14:46,3165.0,09:03,3202.0,3675100株,11741百万円,+2.0,+0.06,3194.856円,4307回,75419.06億円
9433,2019-11-13,3195.0,3196.0,09:00,3176.0,10:17,3179.0,2795200株,8902百万円,-23.0,-0.72,3184.585円,3846回,74877.33億円
9433,2019-11-14,3205.0,3205.0,09:00,3161.0,13:05,3176.0,4056100株,12904百万円,-2.0,-0.06,3181.261円,4368回,74806.67億円
9433,2019-11-15,3150.0,3199.0,10:06,3148.0,09:00,3193.0,4817200株,15350百万円,+17.0,+0.54,3186.486円,5547回,75207.08億円
9433,2019-11-18,3193.0,3215.0,11:01,3182.0,09:14,3212.0,4096600株,13130百万円,+19.0,+0.60,3205.114円,3698回,75654.60億円
9433,2019-11-19,3215.0,3227.0,09:03,3166.0,14:44,3167.0,6552600株,20898百万円,-45.0,-1.40,3189.266円,5281回,74594.68億円
9433,2019-11-20,3149.0,3164.0,09:14,3111.0,14:40,3118.0,6123600株,19165百万円,-49.0,-1.55,3129.715円,5426回,73440.55億円
9433,2019-11-21,3131.0,3157.0,14:59,3107.0,10:39,3157.0,4234800株,13299百万円,+39.0,+1.25,3140.388円,4434回,74359.14億円
9433,2019-11-22,3165.0,3174.0,09:03,3151.0,13:10,3158.0,3013100株,9521百万円,+1.0,+0.03,3159.832円,3260回,74382.70億円
9433,2019-11-25,3163.0,3172.0,11:24,3149.0,09:43,3156.0,2334900株,7373百万円,-2.0,-0.06,3157.91円,2984回,74335.59億円
9433,2019-11-26,3178.0,3194.0,10:47,3163.0,12:56,3165.0,5754000株,18236百万円,+9.0,+0.29,3169.227円,4410回,74547.57億円
9433,2019-11-27,3175.0,3195.0,12:30,3169.0,09:33,3182.0,2699100株,8593百万円,+17.0,+0.54,3183.831円,3382回,74947.99億円
9433,2019-11-28,3191.0,3197.0,09:09,3172.0,09:31,3178.0,2387800株,7596百万円,-4.0,-0.13,3181.232円,2778回,74853.77億円
9433,2019-11-29,3200.0,3210.0,09:00,3139.0,15:00,3139.0,5364000株,16928百万円,-39.0,-1.23,3155.773円,3892回,73935.18億円
9433,2019-12-02,3143.0,3174.0,09:29,3138.0,09:00,3150.0,3606700株,11377百万円,+11.0,+0.35,3154.382円,4052回,74194.27億円
9433,2019-12-03,3152.0,3177.0,09:39,3149.0,10:41,3172.0,4062400株,12855百万円,+22.0,+0.70,3164.35円,3509回,74712.45億円
9433,2019-12-05,3172.0,3212.0,09:05,3151.0,14:59,3151.0,4610200株,14604百万円,-3.0,-0.10,3167.701円,4995回,74217.82億円
9433,2019-12-06,3170.0,3173.0,09:01,3149.0,10:45,3160.0,4284000株,13540百万円,+9.0,+0.29,3160.56円,4147回,74429.81億円
9433,2019-12-09,3187.0,3196.0,09:04,3162.0,10:08,3191.0,3195800株,10175百万円,+31.0,+0.98,3183.726円,3378回,75159.97億円
9433,2019-12-10,3215.0,3217.0,10:15,3186.0,09:05,3200.0,3770500株,12084百万円,+9.0,+0.28,3204.922円,4069回,75371.96億円
9433,2019-12-13,3225.0,3235.0,10:05,3201.0,09:03,3218.0,8982200株,28945百万円,+19.0,+0.59,3222.479円,4989回,75795.92億円
9433,2019-12-16,3207.0,3229.0,13:47,3202.0,09:02,3214.0,4202300株,13520百万円,-4.0,-0.12,3217.2円,3864回,75701.71億円
9433,2019-12-17,3225.0,3248.0,12:39,3218.0,09:00,3242.0,5401300株,17492百万円,+28.0,+0.87,3238.477円,3694回,76361.21億円
