2372,2020-05-22,2221,2275,09:08,2000,14:39,2018,2499500株,5264百万円,-276,-12.03,2105.89円,8765回,243億円,05/15,337.1,909.9,2.70
2372,2020-05-25,2005,2055,09:05,1976,12:51,1997,670600株,1344百万円,-21,-1.04,2003.842円,2329回,241億円,05/22,322.3,948.5,2.94
2372,2020-05-26,2013,2143,10:24,1980,09:11,2035,1403000株,2896百万円,+38,+1.90,2064.228円,5535回,245億円,05/22,322.3,948.5,2.94
2372,2020-05-27,2190,2249,09:10,2106,10:43,2211,1804300株,3936百万円,+176,+8.65,2181.368円,6301回,266億円,05/22,322.3,948.5,2.94
2372,2020-05-28,2150,2236,10:25,2113,09:18,2202,1020500株,2224百万円,-9,-0.41,2178.998円,3983回,265億円,05/22,322.3,948.5,2.94
2372,2020-05-29,2214,2305,09:38,2185,09:02,2288,1208000株,2754百万円,+86,+3.91,2279.484円,3993回,276億円,05/22,322.3,948.5,2.94
2372,2020-06-01,2327,2788,10:03,2281,09:01,2788,3710000株,9839百万円,+500,+21.85,2651.898円,11878回,336億円,05/29,316.0,1043.8,3.30
2372,2020-06-02,2820,3080,09:04,2672,12:36,2763,3815400株,10772百万円,-25,-0.90,2823.394円,14836回,333億円,05/29,316.0,1043.8,3.30
2372,2020-06-03,2780,2879,09:43,2713,09:04,2789,1406500株,3935百万円,+26,+0.94,2797.622円,5484回,336億円,05/29,316.0,1043.8,3.30
2372,2020-06-04,2820,2863,09:01,2715,12:55,2802,1021700株,2849百万円,+13,+0.47,2788.754円,3692回,338億円,05/29,316.0,1043.8,3.30
2372,2020-06-05,2809,3050,10:24,2791,09:03,2962,2486300株,7333百万円,+160,+5.71,2949.327円,9283回,357億円,05/29,316.0,1043.8,3.30
2372,2020-06-08,3135,3465,11:24,3090,09:07,3465,1906200株,6297百万円,+503,+16.98,3303.337円,5164回,417億円,06/05,275.6,1110.2,4.03
2372,2020-06-09,3560,3800,09:05,3290,09:44,3425,2498300株,8806百万円,-40,-1.15,3524.874円,8397回,413億円,06/05,275.6,1110.2,4.03
2372,2020-06-10,3385,3460,10:59,3265,09:05,3355,895200株,3003百万円,-70,-2.04,3354.327円,3078回,404億円,06/05,275.6,1110.2,4.03
2372,2020-06-11,3365,3870,11:10,3330,09:01,3565,2823600株,10105百万円,+210,+6.26,3578.677円,9468回,430億円,06/05,275.6,1110.2,4.03
2372,2020-06-12,3285,3515,11:22,3200,09:14,3365,1317900株,4427百万円,-200,-5.61,3359.241円,4520回,405億円,06/05,275.6,1110.2,4.03
2372,2020-06-15,3575,3590,09:06,3025,14:45,3125,1036900株,3469百万円,-240,-7.13,3345.096円,3551回,377億円,06/12,263.1,1314.7,5.00
2372,2020-06-16,3300,3390,09:56,3175,14:18,3270,676100株,2222百万円,+145,+4.64,3286.108円,2383回,394億円,06/12,263.1,1314.7,5.00
2372,2020-06-17,3275,3320,09:01,3130,11:00,3170,598400株,1913百万円,-100,-3.06,3196.157円,2004回,382億円,06/12,263.1,1314.7,5.00
2372,2020-06-18,3195,3195,09:00,2980,10:36,3135,748300株,2295百万円,-35,-1.10,3067.282円,2310回,378億円,06/12,263.1,1314.7,5.00
2372,2020-06-19,3135,3255,13:46,3085,09:53,3165,498300株,1583百万円,+30,+0.96,3176.518円,1735回,389億円,06/12,263.1,1314.7,5.00
2372,2020-06-22,3210,3355,09:27,3140,14:10,3155,763600株,2462百万円,-10,-0.32,3224.736円,2398回,388億円,06/19,249.2,1346.2,5.40
2372,2020-06-23,3155,3180,09:00,3045,10:26,3110,477200株,1482百万円,-45,-1.43,3105.429円,1714回,382億円,06/19,249.2,1346.2,5.40
2372,2020-06-24,3055,3165,09:52,3025,13:53,3055,375200株,1158百万円,-55,-1.77,3086.016円,1298回,375億円,06/19,249.2,1346.2,5.40
2372,2020-06-25,3005,3380,13:40,2896,11:14,3260,2083200株,6606百万円,+205,+6.71,3171.062円,7308回,400億円,06/19,249.2,1346.2,5.40
2372,2020-06-26,3230,3315,09:45,2995,13:48,3045,977900株,3046百万円,-215,-6.60,3115.19円,3039回,374億円,06/19,249.2,1346.2,5.40
2372,2020-06-29,3400,3410,09:15,3030,13:54,3105,1635800株,5273百万円,+60,+1.97,3223.535円,5128回,381億円,06/19,249.2,1346.2,5.40
2372,2020-06-30,3105,3155,09:00,2688,12:36,2899,1515400株,4419百万円,-206,-6.63,2916.385円,6459回,356億円,06/26,233.3,1567.3,6.72
2372,2020-07-01,2920,2944,09:10,2635,14:52,2651,906100株,2512百万円,-248,-8.55,2771.802円,3718回,326億円,06/26,233.3,1567.3,6.72
2372,2020-07-02,2656,2689,09:00,2535,11:12,2594,893600株,2320百万円,-57,-2.15,2596.045円,3896回,319億円,06/26,233.3,1567.3,6.72
2372,2020-07-03,2545,2672,09:14,2535,09:03,2634,481700株,1263百万円,+40,+1.54,2622.266円,2116回,324億円,06/26,233.3,1567.3,6.72
2372,2020-07-06,2622,2635,09:01,2491,13:52,2538,404300株,1030百万円,-96,-3.64,2547.141円,2012回,312億円,07/03,238.1,1300.4,5.46
2372,2020-07-07,2530,2598,09:33,2456,10:46,2499,497700株,1253百万円,-39,-1.54,2517.326円,2228回,307億円,07/03,238.1,1300.4,5.46
2372,2020-07-08,2520,2658,12:31,2495,09:02,2578,460300株,1188百万円,+79,+3.16,2580.509円,2131回,317億円,07/03,238.1,1300.4,5.46
2372,2020-07-09,2540,2566,09:02,2362,14:50,2367,820900株,1990百万円,-211,-8.18,2423.791円,3539回,291億円,07/03,238.1,1300.4,5.46
