4502,2019-08-06,3804,3822,09:00,3720,12:30,3787,5199900株,19626百万円,-80,-2.07,3774.319円,8492回
4502,2019-08-06,3671,3828,12:30,3669,09:03,3782,6738400株,25364百万円,-5,-0.13,3764.125円,9450回
4502,2019-08-07,3757,3784,09:00,3697,11:05,3733,5267100株,19655百万円,-49,-1.30,3731.638円,7616回
4502,2019-08-08,3707,3728,09:00,3664,14:34,3666,4989300株,18385百万円,-67,-1.79,3684.856円,7085回
4502,2019-08-09,3700.0,3721.0,09:16,3668.0,09:00,3705.0,3912300株,14490百万円,+39.0,+1.06,3703.675円,5531回
4502,2019-08-13,3684,3709,09:00,3618,10:01,3622,4657400株,16933百万円,-83,-2.24,3635.762円,5807回
4502,2019-08-14,3667.0,3670.0,09:00,3608.0,11:07,3641.0,4705100株,17105百万円,+19.0,+0.52,3635.509円,6298回
4502,2019-08-15,3585.0,3623.0,11:07,3552.0,09:04,3615.0,4138800株,14876百万円,-26.0,-0.71,3594.237円,6479回
4502,2019-08-16,3556.0,3559.0,09:00,3531.0,09:00,3540.0,5329800株,18903百万円,-75.0,-2.07,3546.592円,7401回
4502,2019-08-19,3550.0,3557.0,09:03,3528.0,09:17,3543.0,3647200株,12913百万円,+3.0,+0.08,3540.638円,5359回
4502,2019-08-20,3571.0,3588.0,12:44,3548.0,10:12,3584.0,3891100株,13903百万円,+41.0,+1.16,3573.029円,5238回
4502,2019-08-21,3543.0,3548.0,09:00,3511.0,10:31,3526.0,4641200株,16361百万円,-58.0,-1.62,3525.076円,6108回
4502,2019-08-22,3531.0,3554.0,14:59,3493.0,10:01,3551.0,4561800株,16088百万円,+25.0,+0.71,3526.766円,5304回
4502,2019-08-23,3545.0,3567.0,09:57,3531.0,09:00,3548.0,2759200株,9785百万円,-3.0,-0.08,3546.476円,4369回
4502,2019-08-26,3466.0,3471.0,09:05,3438.0,09:27,3448.0,5606100株,19359百万円,-100.0,-2.82,3453.129円,6580回
4502,2019-08-26,3474.0,3480.0,09:33,3451.0,14:59,3462.0,3430200株,11885百万円,+14.0,+0.41,3464.72円,4084回
4502,2019-08-28,3440.0,3467.0,13:05,3401.0,09:03,3450.0,3931200株,13523百万円,-12.0,-0.35,3439.917円,5081回
4502,2019-08-29,3490.0,3512.0,09:00,3473.0,13:36,3500.0,6717600株,23468百万円,+50.0,+1.45,3493.449円,4883回
4502,2019-08-30,3509.0,3590.0,14:59,3496.0,09:00,3590.0,5646000株,20135百万円,+90.0,+2.57,3566.298円,6320回
4502,2019-09-02,3590.0,3650.0,14:37,3584.0,09:01,3646.0,3722800株,13514百万円,+56.0,+1.56,3630.144円,5256回
4502,2019-09-03,3625.0,3696.0,12:34,3625.0,09:00,3686.0,3636600株,13369百万円,+40.0,+1.10,3676.129円,5462回
4502,2019-09-03,3704.0,3766.0,09:58,3699.0,09:00,3745.0,6115500株,22886百万円,+59.0,+1.60,3742.296円,8559回
4502,2019-09-05,3751,3768,11:02,3727,09:02,3756,5501800株,20636百万円,+11,+0.29,3750.738円,8083回
4502,2019-09-05,3700,3718,09:12,3656,09:03,3690,5806200株,21452百万円,-66,-1.76,3694.74円,7784回
4502,2019-09-07,3681.0,3718.0,09:10,3670.0,10:48,3683.0,4486100株,16542百万円,-7.0,-0.19,3687.351円,4916回
4502,2019-09-10,3669.0,3673.0,09:00,3625.0,14:37,3629.0,5557000株,20233百万円,-54.0,-1.47,3641.04円,6378回
4502,2019-09-11,3650.0,3747.0,14:59,3642.0,09:00,3746.0,6027400株,22399百万円,+117.0,+3.22,3716.224円,8487回
4502,2019-09-12,3744,3774,09:07,3719,15:00,3719,5398800株,20145百万円,-27,-0.72,3731.394円,5746回
4502,2019-09-13,3734,3831,10:26,3722,09:00,3786,8576900株,32359百万円,+67,+1.80,3772.829円,7319回
4502,2019-09-17,3780,3797,10:47,3757,09:01,3788,4598700株,17392百万円,+2,+0.05,3782.006円,5793回
4502,2019-09-17,3769,3782,09:36,3737,13:56,3742,4631000株,17375百万円,-46,-1.21,3751.947円,4759回,58987.28億円
4502,2019-09-19,3743,3776,13:45,3739,12:37,3757,4720400株,17731百万円,+15,+0.40,3756.284円,6419回,59223.73億円
4502,2019-09-20,3759,3814,09:48,3744,09:03,3798,7566900株,28702百万円,+41,+1.09,3793.096円,7214回,59870.04億円
4502,2019-09-24,3794,3834,11:15,3772,14:45,3780,7256500株,27568百万円,-18,-0.47,3799.039円,7637回,59586.29億円
4502,2019-09-25,3820,3877,09:15,3817,13:08,3849,6546100株,25178百万円,+69,+1.83,3846.208円,8733回,60673.98億円
4502,2019-09-26,3870,3886,13:58,3843,09:17,3871,7871900株,30437百万円,+22,+0.57,3866.563円,6180回,61020.78億円
4502,2019-09-27,3820,3844,09:00,3746,13:33,3780,7071700株,26771百万円,-91,-2.35,3785.705円,7930回,59586.29億円
4502,2019-09-30,3740,3756,09:00,3687,13:19,3690,5708300株,21161百万円,-90,-2.38,3707.106円,6368回,58167.57億円
4502,2019-10-01,3731.0,3776.0,12:53,3718.0,09:00,3760.0,3903300株,14662百万円,+70.0,+1.90,3756.339円,5148回,59271.02億円
4502,2019-10-02,3727,3790,10:48,3725,09:00,3769,2935900株,11061百万円,+9,+0.24,3767.421円,4213回,59412.89億円
4502,2019-10-03,3714,3728,09:03,3661,09:59,3683,4035400株,14872百万円,-86,-2.28,3685.361円,5602回,58057.22億円
4502,2019-10-04,3637.0,3653.0,09:20,3616.0,09:00,3640.0,5093200株,18541百万円,-43.0,-1.17,3640.287円,7300回,57379.39億円
4502,2019-10-07,3636.0,3637.0,09:00,3602.0,09:27,3621.0,4265800株,15444百万円,-19.0,-0.52,3620.338円,5428回,57079.88億円
4502,2019-10-08,3638.0,3719.0,09:32,3632.0,09:00,3694.0,5598500株,20649百万円,+73.0,+2.02,3688.307円,6869回,58230.62億円
4502,2019-10-09,3650.0,3701.0,14:20,3650.0,09:00,3699.0,4024300株,14816百万円,+5.0,+0.14,3681.612円,5614回,58309.44億円
4502,2019-10-10,3673.0,3704.0,12:41,3643.0,09:35,3687.0,3726900株,13706百万円,-12.0,-0.32,3677.543円,5489回,58120.28億円
4502,2019-10-11,3721.0,3735.0,13:54,3692.0,09:11,3720.0,4158900株,15467百万円,+33.0,+0.90,3718.989円,5234回,58640.48億円
4502,2019-10-15,3753,3790,10:10,3753,09:00,3786,3862800株,14593百万円,+66,+1.77,3777.71円,4717回,59680.87億円
4502,2019-10-16,3849,3871,09:17,3820,10:30,3842,5468100株,21006百万円,+56,+1.48,3841.512円,7206回,60563.63億円
4502,2019-10-17,3854,3866,09:02,3813,12:35,3829,4213300株,16154百万円,-13,-0.34,3834.005円,5811回,60358.71億円
4502,2019-10-18,3813,3825,09:02,3765,13:34,3780,4189000株,15868百万円,-49,-1.28,3788.021円,5221回,59586.29億円
4502,2019-10-21,3772,3817,10:57,3772,09:00,3797,2486800株,9444百万円,+17,+0.45,3797.669円,3671回,59854.27億円
4502,2019-10-23,3821,3827,09:00,3773,09:19,3811,3436800株,13076百万円,+14,+0.37,3804.603円,5514回,60074.96億円
4502,2019-10-24,3845,3859,09:15,3829,10:01,3832,3439100株,13200百万円,+21,+0.55,3838.278円,4833回,60406.00億円
4502,2019-10-25,3848,3849,09:00,3807,10:20,3836,2975400株,11385百万円,+4,+0.10,3826.541円,4792回,60469.05億円
4502,2019-10-28,3843,3843,09:00,3812,11:17,3824,2474100株,9466百万円,-12,-0.31,3825.967円,4340回,60279.89億円
4502,2019-10-29,3855,3881,09:04,3851,09:00,3877,4178500株,16158百万円,+53,+1.39,3867.018円,5643回,61115.36億円
4502,2019-10-30,3890,3933,09:36,3872,14:48,3880,5152900株,20090百万円,+3,+0.08,3898.78円,7732回,61162.65億円
4502,2019-10-31,3940,3950,09:59,3909,09:23,3928,4576200株,17993百万円,+41,+1.05,3931.947円,6406回,61919.30億円
4502,2019-11-01,3949,4023,12:45,3919,09:00,4000,7995500株,31927百万円,+72,+1.83,3993.063円,11007回,63054.28億円
4502,2019-11-05,4070,4213,14:18,4061,09:00,4204,10314400株,42974百万円,+204,+5.10,4166.36円,12063回,66270.04億円
4502,2019-11-06,4197,4227,14:29,4152,09:11,4227,6623300株,27809百万円,+23,+0.55,4198.731円,8234回,66632.61億円
4502,2019-11-07,4266,4299,09:08,4231,09:17,4278,6494500株,27755百万円,+51,+1.21,4273.627円,9185回,67436.55億円
4502,2019-11-08,4320,4390,14:34,4309,09:00,4378,9588600株,41794百万円,+100,+2.34,4358.72円,10757回,69012.91億円
