8006,2019-12-17,3685,3720,12:30,3670,12:30,3690,2700株,10百万円,+5,+0.14,3697.407円,18回,180.73億円
8006,2019-12-18,3740,3740,13:07,3700,13:07,3700,400株,1百万円,+10,+0.27,3730円,2回,181.22億円
8006,2019-12-19,3720,3765,13:58,3705,13:39,3740,2200株,8百万円,+40,+1.08,3740.682円,15回,183.17億円
8006,2019-12-20,3730,3750,13:20,3685,12:54,3750,3300株,12百万円,+10,+0.27,3725.606円,24回,183.66億円
8006,2019-12-23,3735,3750,13:36,3720,14:08,3730,1600株,6百万円,-20,-0.53,3736.875円,6回,182.69億円
8006,2019-12-24,3700,3745,11:30,3700,09:42,3735,900株,3百万円,+5,+0.13,3725.556円,8回,182.93億円
8006,2019-12-25,3765,3800,11:30,3760,13:54,3790,3200株,12百万円,+55,+1.47,3775.312円,25回,185.62億円
8006,2019-12-26,3775,3785,13:17,3775,10:41,3775,600株,2百万円,-15,-0.40,3776.667円,5回,184.89億円
8006,2019-12-27,3775,3785,13:32,3760,13:27,3785,900株,3百万円,+10,+0.26,3769.444円,8回,185.38億円
8006,2019-12-30,3800,3800,09:00,3785,14:28,3800,3000株,11百万円,+15,+0.40,3796.167円,18回,186.11億円
8006,2020-01-06,3790,3810,13:46,3790,09:00,3810,1900株,7百万円,+10,+0.26,3796.053円,15回,186.60億円
8006,2020-01-07,3800,3800,09:00,3795,09:08,3800,2600株,10百万円,-10,-0.26,3798.077円,18回,186.11億円
8006,2020-01-08,3800,3810,13:13,3780,10:57,3780,1000株,4百万円,-20,-0.53,3787円,8回,185.13億円
8006,2020-01-09,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,185.13億円
8006,2020-01-10,3805,3805,09:37,3760,10:39,3795,600株,2百万円,0,0,3774.167円,6回,185.87億円
8006,2020-01-14,3795,3795,13:23,3795,13:23,3795,100株,－百万円,0,0,3795円,1回,185.87億円
8006,2020-01-15,3820,3820,09:03,3750,14:53,3795,2600株,10百万円,0,0,3791.154円,14回,185.87億円
8006,2020-01-16,3740,3795,12:30,3740,09:57,3750,500株,2百万円,-45,-1.19,3765円,5回,183.66億円
8006,2020-01-17,3750,3780,14:05,3745,14:04,3780,500株,2百万円,+30,+0.80,3755円,5回,185.13億円
8006,2020-01-20,3780,3800,13:51,3750,13:51,3780,2200株,8百万円,0,0,3788.182円,10回,185.13億円
8006,2020-01-21,3750,3760,12:40,3720,15:00,3720,400株,1百万円,-60,-1.59,3737.5円,3回,182.20億円
8006,2020-01-22,3720,3780,09:36,3720,09:00,3740,1500株,6百万円,+20,+0.54,3738.667円,12回,183.17億円
8006,2020-01-23,3775,3830,15:00,3760,13:02,3830,1400株,5百万円,+90,+2.41,3786.786円,11回,187.58億円
8006,2020-01-24,3830,3830,13:06,3830,13:06,3830,100株,－百万円,0,0,3830円,1回,187.58億円
8006,2020-01-27,3760,3790,11:19,3750,11:19,3785,600株,2百万円,-45,-1.17,3767.5円,5回,185.38億円
8006,2020-01-28,3790,3795,14:40,3780,14:39,3790,500株,2百万円,+5,+0.13,3788円,5回,185.62億円
8006,2020-01-29,3765,3805,14:40,3765,09:10,3805,1100株,4百万円,+15,+0.40,3782.273円,10回,186億円
8006,2020-01-30,3820,3820,10:22,3800,14:25,3800,400株,2百万円,-5,-0.13,3811.25円,3回,186億円
8006,2020-01-31,3800,3810,14:16,3800,09:00,3810,800株,3百万円,+10,+0.26,3803.125円,4回,187億円
8006,2020-02-03,3800,3810,14:00,3800,12:41,3800,700株,3百万円,-10,-0.26,3802.857円,5回,186億円
8006,2020-02-04,3730,3780,11:30,3730,09:50,3775,600株,2百万円,-25,-0.66,3767.5円,6回,185億円
8006,2020-02-05,3775,3775,09:08,3775,09:08,3775,200株,1百万円,0,0,3775円,2回,185億円
8006,2020-02-06,3800,3800,10:03,3560,13:06,3655,2800株,10百万円,-120,-3.18,3688.214円,23回,179億円
8006,2020-02-07,3665,3740,11:27,3665,09:00,3740,400株,1百万円,+85,+2.33,3707.5円,4回,183億円
8006,2020-02-10,3670,3670,09:00,3670,09:00,3670,500株,2百万円,-70,-1.87,3670円,3回,180億円
8006,2020-02-12,3660,3715,14:27,3650,14:22,3715,800株,3百万円,+45,+1.23,3666.875円,6回,182億円
8006,2020-02-13,3680,3700,10:11,3670,09:39,3670,900株,3百万円,-45,-1.21,3683.333円,7回,180億円
8006,2020-02-14,3650,3655,09:44,3650,09:00,3650,600株,2百万円,-20,-0.54,3650.833円,3回,179億円
8006,2020-02-17,3585,3605,09:20,3565,15:00,3565,4000株,14百万円,-85,-2.33,3588.75円,18回,175億円
8006,2020-02-17,3535,3580,09:01,3535,09:00,3580,400株,1百万円,+15,+0.42,3546.25円,2回,175億円
8006,2020-02-18,3535,3555,09:09,3535,09:00,3555,600株,2百万円,-25,-0.70,3541.667円,3回,174億円
8006,2020-02-20,3535,3735,12:33,3535,09:00,3630,3100株,11百万円,+75,+2.11,3653.065円,17回,178億円
8006,2020-02-21,3575,3630,13:23,3560,12:44,3630,1200株,4百万円,0,0,3590円,8回,178億円
8006,2020-02-25,3500,3540,09:39,3440,15:00,3440,1100株,4百万円,-190,-5.23,3495円,7回,168億円
8006,2020-02-26,3400,3465,10:38,3390,10:36,3465,1200株,4百万円,+25,+0.73,3405.417円,7回,170億円
8006,2020-02-27,3390,3460,09:05,3385,13:23,3400,4400株,15百万円,-65,-1.88,3400.682円,23回,167億円
8006,2020-02-28,3365,3415,12:38,3360,09:00,3415,1600株,5百万円,+15,+0.44,3368.125円,4回,167億円
8006,2020-03-02,3300,3380,15:00,3300,09:03,3380,800株,3百万円,-35,-1.02,3318.75円,4回,166億円
8006,2020-03-03,3340,3385,10:59,3340,09:00,3385,800株,3百万円,+5,+0.15,3361.25円,8回,166億円
8006,2020-03-04,3325,3405,12:35,3325,09:00,3405,1200株,4百万円,+20,+0.59,3368.333円,8回,167億円
8006,2020-03-05,3405,3405,09:00,3380,15:00,3380,300株,1百万円,-25,-0.73,3396.667円,3回,166億円
8006,2020-03-06,3370,3370,14:07,3370,14:07,3370,100株,－百万円,-10,-0.30,3370円,1回,165億円
8006,2020-03-06,3160,3285,14:58,3110,12:30,3200,1900株,6百万円,-170,-5.04,3189.21円,13回,157億円
8006,2020-03-10,3060,3110,13:47,3050,12:30,3050,1400株,4百万円,-150,-4.69,3082.5円,12回,149億円
8006,2020-03-11,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,149億円
8006,2020-03-12,3050,3100,11:12,3010,15:00,3010,1800株,5百万円,0,0,3053.056円,14回,147億円
8006,2020-03-13,2671,2893,09:27,2671,09:18,2800,3300株,9百万円,-210,-6.98,2798.121円,20回,137億円
8006,2020-03-16,2800,2900,09:20,2800,09:00,2800,500株,1百万円,0,0,2830円,5回,137億円
8006,2020-03-17,2812,2950,14:43,2812,09:00,2950,1000株,3百万円,+150,+5.36,2843.5円,7回,144億円
8006,2020-03-18,2900,2900,13:57,2821,14:45,2871,400株,1百万円,-79,-2.68,2856円,4回,141億円
8006,2020-03-19,2979,3075,09:07,2818,14:44,2900,1700株,5百万円,+29,+1.01,2957.353円,15回,142億円
8006,2020-03-23,－,－,－,－,－,－,－株,－百万円,0,0,－円,0回,142億円
8006,2020-03-24,3000,3000,11:05,2970,14:10,2970,200株,1百万円,0,0,2985円,2回,145億円
8006,2020-03-26,3090,3090,14:23,3090,14:23,3090,200株,1百万円,+120,+4.04,3090円,2回,151億円
8006,2020-03-26,3070,3090,12:31,3020,12:30,3060,1600株,5百万円,-30,-0.97,3061.25円,9回,150億円
8006,2020-03-27,3120,3120,09:00,2930,15:00,2930,3600株,11百万円,-130,-4.25,3055.556円,23回,144億円
8006,2020-03-30,2890,2900,12:53,2890,09:03,2900,600株,2百万円,-30,-1.02,2893.5円,5回,142億円
