8515,2020-05-22,251,254,09:28,247,12:37,249,6081200株,1518百万円,-4,-1.58,249.597円,1091回,1207億円,05/15,4692.3,26293.1,5.60
8515,2020-05-25,251,253,11:07,248,09:14,252,5924700株,1485百万円,+3,+1.20,250.708円,892回,1221億円,05/15,4692.3,26293.1,5.60
8515,2020-05-26,254,263,09:24,253,09:01,256,13820300株,3555百万円,+4,+1.59,257.249円,2210回,1241億円,05/15,4692.3,26293.1,5.60
8515,2020-05-27,258,271,09:43,256,09:11,269,19721700株,5248百万円,+13,+5.08,266.121円,2401回,1304億円,05/22,3527.8,31226.6,8.85
8515,2020-05-28,277,284,09:06,267,14:32,268,30014900株,8250百万円,-1,-0.37,274.865円,3650回,1299億円,05/22,3527.8,31226.6,8.85
8515,2020-05-29,265,274,11:04,263,09:00,267,11968200株,3225百万円,-1,-0.37,269.505円,1866回,1294億円,05/22,3527.8,31226.6,8.85
8515,2020-06-01,269,271,09:09,264,14:11,267,7972500株,2131百万円,0,0,267.301円,1134回,1294億円,05/22,3527.8,31226.6,8.85
8515,2020-06-02,267,271,13:05,265,09:01,269,7350800株,1970百万円,+2,+0.75,268.05円,1050回,1304億円,05/22,3527.8,31226.6,8.85
8515,2020-06-03,273,276,09:05,267,13:24,270,10208500株,2760百万円,+1,+0.37,270.405円,1266回,1308億円,05/29,4585.3,29563.3,6.45
8515,2020-06-04,272,272,09:00,263,12:42,264,10817300株,2885百万円,-6,-2.22,266.735円,1578回,1279億円,05/29,4585.3,29563.3,6.45
8515,2020-06-05,263,266,14:49,260,09:34,265,7485600株,1969百万円,+1,+0.38,262.981円,1108回,1284億円,05/29,4585.3,29563.3,6.45
8515,2020-06-08,268,272,10:58,264,09:04,267,12138100株,3258百万円,+2,+0.75,268.413円,1710回,1294億円,05/29,4585.3,29563.3,6.45
8515,2020-06-09,267,268,09:00,260,10:08,262,10820300株,2845百万円,-5,-1.87,262.938円,1493回,1270億円,05/29,4585.3,29563.3,6.45
8515,2020-06-10,261,268,14:57,260,09:00,266,9828100株,2594百万円,+4,+1.53,263.979円,1269回,1289億円,06/05,4092.4,29638.1,7.24
8515,2020-06-11,262,263,09:00,252,13:17,252,16874500株,4322百万円,-14,-5.26,256.137円,2943回,1221億円,06/05,4092.4,29638.1,7.24
8515,2020-06-12,240,249,13:15,237,09:04,246,17974700株,4371百万円,-6,-2.38,243.182円,2938回,1192億円,06/05,4092.4,29638.1,7.24
8515,2020-06-15,242,249,09:28,236,14:59,236,10441400株,2527百万円,-10,-4.07,242.032円,1910回,1144億円,06/05,4092.4,29638.1,7.24
8515,2020-06-16,244,249,14:51,243,09:00,248,9325200株,2296百万円,+12,+5.08,246.252円,1628回,1202億円,06/05,4092.4,29638.1,7.24
8515,2020-06-17,245,247,09:08,243,10:07,245,7224000株,1767百万円,-3,-1.21,244.648円,1634回,1187億円,06/12,2723.6,32402.6,11.90
8515,2020-06-18,245,246,13:46,240,10:25,245,7631200株,1855百万円,0,0,243.082円,1636回,1187億円,06/12,2723.6,32402.6,11.90
8515,2020-06-19,246,248,09:01,244,09:25,247,4868800株,1196百万円,+2,+0.82,245.581円,1117回,1197億円,06/12,2723.6,32402.6,11.90
8515,2020-06-22,244,247,12:30,242,09:05,242,6521400株,1592百万円,-5,-2.02,244.153円,1320回,1173億円,06/12,2723.6,32402.6,11.90
8515,2020-06-23,246,251,14:05,242,10:24,251,8425300株,2082百万円,+9,+3.72,247.075円,1624回,1216億円,06/12,2723.6,32402.6,11.90
8515,2020-06-24,251,251,09:00,244,14:13,245,5714800株,1412百万円,-6,-2.39,247.112円,842回,1187億円,06/19,2747.2,31211.3,11.36
8515,2020-06-25,245,246,09:00,240,11:15,241,6691700株,1624百万円,-4,-1.63,242.724円,1111回,1168億円,06/19,2747.2,31211.3,11.36
8515,2020-06-26,243,249,12:39,243,09:00,246,5429000株,1334百万円,+5,+2.07,245.666円,1098回,1192億円,06/19,2747.2,31211.3,11.36
8515,2020-06-29,243,244,09:00,236,12:56,238,7546000株,1804百万円,-8,-3.25,239.037円,1035回,1153億円,06/19,2747.2,31211.3,11.36
8515,2020-06-30,241,243,09:16,237,12:32,237,4523300株,1082百万円,-1,-0.42,239.135円,577回,1149億円,06/26,2757.8,30758.3,11.15
8515,2020-07-01,238,239,09:00,233,14:15,234,5579000株,1312百万円,-3,-1.27,235.241円,1123回,1134億円,06/26,2757.8,30758.3,11.15
8515,2020-07-02,233,235,09:01,226,14:34,226,9278000株,2131百万円,-8,-3.42,229.689円,1216回,1095億円,06/26,2757.8,30758.3,11.15
